row_id,dataset,train_size,seed,method,source,primary_method,is_refill,refill_attempt
101,pima,100,2025,ctgan,ctgan,ctgan,False,0
102,pima,100,2025,ctgan,ctgan,ctgan,False,0
103,pima,100,2025,ctgan,ctgan,ctgan,False,0
104,pima,100,2025,ctgan,ctgan,ctgan,False,0
105,pima,100,2025,ctgan,ctgan,ctgan,False,0
106,pima,100,2025,ctgan,ctgan,ctgan,False,0
107,pima,100,2025,ctgan,ctgan,ctgan,False,0
108,pima,100,2025,ctgan,ctgan,ctgan,False,0
109,pima,100,2025,ctgan,ctgan,ctgan,False,0
110,pima,100,2025,ctgan,ctgan,ctgan,False,0
111,pima,100,2025,ctgan,ctgan,ctgan,False,0
112,pima,100,2025,ctgan,ctgan,ctgan,False,0
113,pima,100,2025,ctgan,ctgan,ctgan,False,0
114,pima,100,2025,ctgan,ctgan,ctgan,False,0
115,pima,100,2025,ctgan,ctgan,ctgan,False,0
116,pima,100,2025,ctgan,ctgan,ctgan,False,0
117,pima,100,2025,ctgan,ctgan,ctgan,False,0
118,pima,100,2025,ctgan,ctgan,ctgan,False,0
119,pima,100,2025,ctgan,ctgan,ctgan,False,0
120,pima,100,2025,ctgan,ctgan,ctgan,False,0
121,pima,100,2025,ctgan,ctgan,ctgan,False,0
122,pima,100,2025,ctgan,ctgan,ctgan,False,0
123,pima,100,2025,ctgan,ctgan,ctgan,False,0
124,pima,100,2025,ctgan,ctgan,ctgan,False,0
125,pima,100,2025,ctgan,ctgan,ctgan,False,0
126,pima,100,2025,ctgan,ctgan,ctgan,False,0
127,pima,100,2025,ctgan,ctgan,ctgan,False,0
128,pima,100,2025,ctgan,ctgan,ctgan,False,0
129,pima,100,2025,ctgan,ctgan,ctgan,False,0
130,pima,100,2025,ctgan,ctgan,ctgan,False,0
131,pima,100,2025,ctgan,ctgan,ctgan,False,0
132,pima,100,2025,ctgan,ctgan,ctgan,False,0
133,pima,100,2025,ctgan,ctgan,ctgan,False,0
134,pima,100,2025,ctgan,ctgan,ctgan,False,0
135,pima,100,2025,ctgan,ctgan,ctgan,False,0
136,pima,100,2025,ctgan,ctgan,ctgan,False,0
137,pima,100,2025,ctgan,ctgan,ctgan,False,0
138,pima,100,2025,ctgan,ctgan,ctgan,False,0
139,pima,100,2025,ctgan,ctgan,ctgan,False,0
140,pima,100,2025,ctgan,ctgan,ctgan,False,0
141,pima,100,2025,ctgan,ctgan,ctgan,False,0
142,pima,100,2025,ctgan,ctgan,ctgan,False,0
143,pima,100,2025,ctgan,ctgan,ctgan,False,0
144,pima,100,2025,ctgan,ctgan,ctgan,False,0
145,pima,100,2025,ctgan,ctgan,ctgan,False,0
146,pima,100,2025,ctgan,ctgan,ctgan,False,0
147,pima,100,2025,ctgan,ctgan,ctgan,False,0
148,pima,100,2025,ctgan,ctgan,ctgan,False,0
149,pima,100,2025,ctgan,ctgan,ctgan,False,0
150,pima,100,2025,ctgan,ctgan,ctgan,False,0
151,pima,100,2025,ctgan,ctgan,ctgan,False,0
152,pima,100,2025,ctgan,ctgan,ctgan,False,0
153,pima,100,2025,ctgan,ctgan,ctgan,False,0
154,pima,100,2025,ctgan,ctgan,ctgan,False,0
155,pima,100,2025,ctgan,ctgan,ctgan,False,0
156,pima,100,2025,ctgan,ctgan,ctgan,False,0
157,pima,100,2025,ctgan,ctgan,ctgan,False,0
158,pima,100,2025,ctgan,ctgan,ctgan,False,0
159,pima,100,2025,ctgan,ctgan,ctgan,False,0
160,pima,100,2025,ctgan,ctgan,ctgan,False,0
161,pima,100,2025,ctgan,ctgan,ctgan,False,0
162,pima,100,2025,ctgan,ctgan,ctgan,False,0
163,pima,100,2025,ctgan,ctgan,ctgan,False,0
164,pima,100,2025,ctgan,ctgan,ctgan,False,0
165,pima,100,2025,ctgan,ctgan,ctgan,False,0
166,pima,100,2025,ctgan,ctgan,ctgan,False,0
167,pima,100,2025,ctgan,ctgan,ctgan,False,0
168,pima,100,2025,ctgan,ctgan,ctgan,False,0
169,pima,100,2025,ctgan,ctgan,ctgan,False,0
170,pima,100,2025,ctgan,ctgan,ctgan,False,0
171,pima,100,2025,ctgan,ctgan,ctgan,False,0
172,pima,100,2025,ctgan,ctgan,ctgan,False,0
173,pima,100,2025,ctgan,ctgan,ctgan,False,0
174,pima,100,2025,ctgan,ctgan,ctgan,False,0
175,pima,100,2025,ctgan,ctgan,ctgan,False,0
176,pima,100,2025,ctgan,ctgan,ctgan,False,0
177,pima,100,2025,ctgan,ctgan,ctgan,False,0
178,pima,100,2025,ctgan,ctgan,ctgan,False,0
179,pima,100,2025,ctgan,ctgan,ctgan,False,0
180,pima,100,2025,ctgan,ctgan,ctgan,False,0
181,pima,100,2025,ctgan,ctgan,ctgan,False,0
182,pima,100,2025,ctgan,ctgan,ctgan,False,0
183,pima,100,2025,ctgan,ctgan,ctgan,False,0
184,pima,100,2025,ctgan,ctgan,ctgan,False,0
185,pima,100,2025,ctgan,ctgan,ctgan,False,0
186,pima,100,2025,ctgan,ctgan,ctgan,False,0
187,pima,100,2025,ctgan,ctgan,ctgan,False,0
188,pima,100,2025,ctgan,ctgan,ctgan,False,0
189,pima,100,2025,ctgan,ctgan,ctgan,False,0
190,pima,100,2025,ctgan,ctgan,ctgan,False,0
191,pima,100,2025,ctgan,ctgan,ctgan,False,0
192,pima,100,2025,ctgan,ctgan,ctgan,False,0
193,pima,100,2025,ctgan,ctgan,ctgan,False,0
194,pima,100,2025,ctgan,ctgan,ctgan,False,0
195,pima,100,2025,ctgan,ctgan,ctgan,False,0
196,pima,100,2025,ctgan,ctgan,ctgan,False,0
197,pima,100,2025,ctgan,ctgan,ctgan,False,0
198,pima,100,2025,ctgan,ctgan,ctgan,False,0
199,pima,100,2025,ctgan,ctgan,ctgan,False,0
200,pima,100,2025,ctgan,ctgan,ctgan,False,0
201,pima,100,2025,ctgan,ctgan,ctgan,False,0
202,pima,100,2025,ctgan,ctgan,ctgan,False,0
203,pima,100,2025,ctgan,ctgan,ctgan,False,0
204,pima,100,2025,ctgan,ctgan,ctgan,False,0
205,pima,100,2025,ctgan,ctgan,ctgan,False,0
206,pima,100,2025,ctgan,ctgan,ctgan,False,0
207,pima,100,2025,ctgan,ctgan,ctgan,False,0
208,pima,100,2025,ctgan,ctgan,ctgan,False,0
209,pima,100,2025,ctgan,ctgan,ctgan,False,0
210,pima,100,2025,ctgan,ctgan,ctgan,False,0
211,pima,100,2025,ctgan,ctgan,ctgan,False,0
212,pima,100,2025,ctgan,ctgan,ctgan,False,0
213,pima,100,2025,ctgan,ctgan,ctgan,False,0
214,pima,100,2025,ctgan,ctgan,ctgan,False,0
215,pima,100,2025,ctgan,ctgan,ctgan,False,0
216,pima,100,2025,ctgan,ctgan,ctgan,False,0
217,pima,100,2025,ctgan,ctgan,ctgan,False,0
218,pima,100,2025,ctgan,ctgan,ctgan,False,0
219,pima,100,2025,ctgan,ctgan,ctgan,False,0
220,pima,100,2025,ctgan,ctgan,ctgan,False,0
221,pima,100,2025,ctgan,ctgan,ctgan,False,0
222,pima,100,2025,ctgan,ctgan,ctgan,False,0
223,pima,100,2025,ctgan,ctgan,ctgan,False,0
224,pima,100,2025,ctgan,ctgan,ctgan,False,0
225,pima,100,2025,ctgan,ctgan,ctgan,False,0
226,pima,100,2025,ctgan,ctgan,ctgan,False,0
227,pima,100,2025,ctgan,ctgan,ctgan,False,0
228,pima,100,2025,ctgan,ctgan,ctgan,False,0
229,pima,100,2025,ctgan,ctgan,ctgan,False,0
230,pima,100,2025,ctgan,ctgan,ctgan,False,0
231,pima,100,2025,ctgan,ctgan,ctgan,False,0
232,pima,100,2025,ctgan,ctgan,ctgan,False,0
233,pima,100,2025,ctgan,ctgan,ctgan,False,0
234,pima,100,2025,ctgan,ctgan,ctgan,False,0
235,pima,100,2025,ctgan,ctgan,ctgan,False,0
236,pima,100,2025,ctgan,ctgan,ctgan,False,0
237,pima,100,2025,ctgan,ctgan,ctgan,False,0
238,pima,100,2025,ctgan,ctgan,ctgan,False,0
239,pima,100,2025,ctgan,ctgan,ctgan,False,0
240,pima,100,2025,ctgan,ctgan,ctgan,False,0
241,pima,100,2025,ctgan,ctgan,ctgan,False,0
242,pima,100,2025,ctgan,ctgan,ctgan,False,0
243,pima,100,2025,ctgan,ctgan,ctgan,False,0
244,pima,100,2025,ctgan,ctgan,ctgan,False,0
245,pima,100,2025,ctgan,ctgan,ctgan,False,0
246,pima,100,2025,ctgan,ctgan,ctgan,False,0
247,pima,100,2025,ctgan,ctgan,ctgan,False,0
248,pima,100,2025,ctgan,ctgan,ctgan,False,0
249,pima,100,2025,ctgan,ctgan,ctgan,False,0
250,pima,100,2025,ctgan,ctgan,ctgan,False,0
251,pima,100,2025,ctgan,ctgan,ctgan,False,0
252,pima,100,2025,ctgan,ctgan,ctgan,False,0
253,pima,100,2025,ctgan,ctgan,ctgan,False,0
254,pima,100,2025,ctgan,ctgan,ctgan,False,0
255,pima,100,2025,ctgan,ctgan,ctgan,False,0
256,pima,100,2025,ctgan,ctgan,ctgan,False,0
257,pima,100,2025,ctgan,ctgan,ctgan,False,0
258,pima,100,2025,ctgan,ctgan,ctgan,False,0
259,pima,100,2025,ctgan,ctgan,ctgan,False,0
260,pima,100,2025,ctgan,ctgan,ctgan,False,0
261,pima,100,2025,ctgan,ctgan,ctgan,False,0
262,pima,100,2025,ctgan,ctgan,ctgan,False,0
263,pima,100,2025,ctgan,ctgan,ctgan,False,0
264,pima,100,2025,ctgan,ctgan,ctgan,False,0
265,pima,100,2025,ctgan,ctgan,ctgan,False,0
266,pima,100,2025,ctgan,ctgan,ctgan,False,0
267,pima,100,2025,ctgan,ctgan,ctgan,False,0
268,pima,100,2025,ctgan,ctgan,ctgan,False,0
269,pima,100,2025,ctgan,ctgan,ctgan,False,0
270,pima,100,2025,ctgan,ctgan,ctgan,False,0
271,pima,100,2025,ctgan,ctgan,ctgan,False,0
272,pima,100,2025,ctgan,ctgan,ctgan,False,0
273,pima,100,2025,ctgan,ctgan,ctgan,False,0
274,pima,100,2025,ctgan,ctgan,ctgan,False,0
275,pima,100,2025,ctgan,ctgan,ctgan,False,0
276,pima,100,2025,ctgan,ctgan,ctgan,False,0
277,pima,100,2025,ctgan,ctgan,ctgan,False,0
278,pima,100,2025,ctgan,ctgan,ctgan,False,0
279,pima,100,2025,ctgan,ctgan,ctgan,False,0
280,pima,100,2025,ctgan,ctgan,ctgan,False,0
281,pima,100,2025,ctgan,ctgan,ctgan,False,0
282,pima,100,2025,ctgan,ctgan,ctgan,False,0
283,pima,100,2025,ctgan,ctgan,ctgan,False,0
284,pima,100,2025,ctgan,ctgan,ctgan,False,0
285,pima,100,2025,ctgan,ctgan,ctgan,False,0
286,pima,100,2025,ctgan,ctgan,ctgan,False,0
287,pima,100,2025,ctgan,ctgan,ctgan,False,0
288,pima,100,2025,ctgan,ctgan,ctgan,False,0
289,pima,100,2025,ctgan,ctgan,ctgan,False,0
290,pima,100,2025,ctgan,ctgan,ctgan,False,0
291,pima,100,2025,ctgan,ctgan,ctgan,False,0
292,pima,100,2025,ctgan,ctgan,ctgan,False,0
293,pima,100,2025,ctgan,ctgan,ctgan,False,0
294,pima,100,2025,ctgan,ctgan,ctgan,False,0
295,pima,100,2025,ctgan,ctgan,ctgan,False,0
296,pima,100,2025,ctgan,ctgan,ctgan,False,0
297,pima,100,2025,ctgan,ctgan,ctgan,False,0
298,pima,100,2025,ctgan,ctgan,ctgan,False,0
299,pima,100,2025,ctgan,ctgan,ctgan,False,0
300,pima,100,2025,ctgan,ctgan,ctgan,False,0
301,pima,100,2025,ctgan,ctgan,ctgan,False,0
302,pima,100,2025,ctgan,ctgan,ctgan,False,0
303,pima,100,2025,ctgan,ctgan,ctgan,False,0
304,pima,100,2025,ctgan,ctgan,ctgan,False,0
305,pima,100,2025,ctgan,ctgan,ctgan,False,0
306,pima,100,2025,ctgan,ctgan,ctgan,False,0
307,pima,100,2025,ctgan,ctgan,ctgan,False,0
308,pima,100,2025,ctgan,ctgan,ctgan,False,0
309,pima,100,2025,ctgan,ctgan,ctgan,False,0
310,pima,100,2025,ctgan,ctgan,ctgan,False,0
311,pima,100,2025,ctgan,ctgan,ctgan,False,0
312,pima,100,2025,ctgan,ctgan,ctgan,False,0
313,pima,100,2025,ctgan,ctgan,ctgan,False,0
314,pima,100,2025,ctgan,ctgan,ctgan,False,0
315,pima,100,2025,ctgan,ctgan,ctgan,False,0
316,pima,100,2025,ctgan,ctgan,ctgan,False,0
317,pima,100,2025,ctgan,ctgan,ctgan,False,0
318,pima,100,2025,ctgan,ctgan,ctgan,False,0
319,pima,100,2025,ctgan,ctgan,ctgan,False,0
320,pima,100,2025,ctgan,ctgan,ctgan,False,0
321,pima,100,2025,ctgan,ctgan,ctgan,False,0
322,pima,100,2025,ctgan,ctgan,ctgan,False,0
323,pima,100,2025,ctgan,ctgan,ctgan,False,0
324,pima,100,2025,ctgan,ctgan,ctgan,False,0
325,pima,100,2025,ctgan,ctgan,ctgan,False,0
326,pima,100,2025,ctgan,ctgan,ctgan,False,0
327,pima,100,2025,ctgan,ctgan,ctgan,False,0
328,pima,100,2025,ctgan,ctgan,ctgan,False,0
329,pima,100,2025,ctgan,ctgan,ctgan,False,0
330,pima,100,2025,ctgan,ctgan,ctgan,False,0
331,pima,100,2025,ctgan,ctgan,ctgan,False,0
332,pima,100,2025,ctgan,ctgan,ctgan,False,0
333,pima,100,2025,ctgan,ctgan,ctgan,False,0
334,pima,100,2025,ctgan,ctgan,ctgan,False,0
335,pima,100,2025,ctgan,ctgan,ctgan,False,0
336,pima,100,2025,ctgan,ctgan,ctgan,False,0
337,pima,100,2025,ctgan,ctgan,ctgan,False,0
338,pima,100,2025,ctgan,ctgan,ctgan,False,0
339,pima,100,2025,ctgan,ctgan,ctgan,False,0
340,pima,100,2025,ctgan,ctgan,ctgan,False,0
341,pima,100,2025,ctgan,ctgan,ctgan,False,0
342,pima,100,2025,ctgan,ctgan,ctgan,False,0
343,pima,100,2025,ctgan,ctgan,ctgan,False,0
344,pima,100,2025,ctgan,ctgan,ctgan,False,0
345,pima,100,2025,ctgan,ctgan,ctgan,False,0
346,pima,100,2025,ctgan,ctgan,ctgan,False,0
347,pima,100,2025,ctgan,ctgan,ctgan,False,0
348,pima,100,2025,ctgan,ctgan,ctgan,False,0
349,pima,100,2025,ctgan,ctgan,ctgan,False,0
350,pima,100,2025,ctgan,ctgan,ctgan,False,0
351,pima,100,2025,ctgan,ctgan,ctgan,False,0
352,pima,100,2025,ctgan,ctgan,ctgan,False,0
353,pima,100,2025,ctgan,ctgan,ctgan,False,0
354,pima,100,2025,ctgan,ctgan,ctgan,False,0
355,pima,100,2025,ctgan,ctgan,ctgan,False,0
356,pima,100,2025,ctgan,ctgan,ctgan,False,0
357,pima,100,2025,ctgan,ctgan,ctgan,False,0
358,pima,100,2025,ctgan,ctgan,ctgan,False,0
359,pima,100,2025,ctgan,ctgan,ctgan,False,0
360,pima,100,2025,ctgan,ctgan,ctgan,False,0
361,pima,100,2025,ctgan,ctgan,ctgan,False,0
362,pima,100,2025,ctgan,ctgan,ctgan,False,0
363,pima,100,2025,ctgan,ctgan,ctgan,False,0
364,pima,100,2025,ctgan,ctgan,ctgan,False,0
365,pima,100,2025,ctgan,ctgan,ctgan,False,0
366,pima,100,2025,ctgan,ctgan,ctgan,False,0
367,pima,100,2025,ctgan,ctgan,ctgan,False,0
368,pima,100,2025,ctgan,ctgan,ctgan,False,0
369,pima,100,2025,ctgan,ctgan,ctgan,False,0
370,pima,100,2025,ctgan,ctgan,ctgan,False,0
371,pima,100,2025,ctgan,ctgan,ctgan,False,0
372,pima,100,2025,ctgan,ctgan,ctgan,False,0
373,pima,100,2025,ctgan,ctgan,ctgan,False,0
374,pima,100,2025,ctgan,ctgan,ctgan,False,0
375,pima,100,2025,ctgan,ctgan,ctgan,False,0
376,pima,100,2025,ctgan,ctgan,ctgan,False,0
377,pima,100,2025,ctgan,ctgan,ctgan,False,0
378,pima,100,2025,ctgan,ctgan,ctgan,False,0
379,pima,100,2025,ctgan,ctgan,ctgan,False,0
380,pima,100,2025,ctgan,ctgan,ctgan,False,0
381,pima,100,2025,ctgan,ctgan,ctgan,False,0
382,pima,100,2025,ctgan,ctgan,ctgan,False,0
383,pima,100,2025,ctgan,ctgan,ctgan,False,0
384,pima,100,2025,ctgan,ctgan,ctgan,False,0
385,pima,100,2025,ctgan,ctgan,ctgan,False,0
386,pima,100,2025,ctgan,ctgan,ctgan,False,0
387,pima,100,2025,ctgan,ctgan,ctgan,False,0
388,pima,100,2025,ctgan,ctgan,ctgan,False,0
389,pima,100,2025,ctgan,ctgan,ctgan,False,0
390,pima,100,2025,ctgan,ctgan,ctgan,False,0
391,pima,100,2025,ctgan,ctgan,ctgan,False,0
392,pima,100,2025,ctgan,ctgan,ctgan,False,0
393,pima,100,2025,ctgan,ctgan,ctgan,False,0
394,pima,100,2025,ctgan,ctgan,ctgan,False,0
395,pima,100,2025,ctgan,ctgan,ctgan,False,0
396,pima,100,2025,ctgan,ctgan,ctgan,False,0
397,pima,100,2025,ctgan,ctgan,ctgan,False,0
398,pima,100,2025,ctgan,ctgan,ctgan,False,0
399,pima,100,2025,ctgan,ctgan,ctgan,False,0
400,pima,100,2025,ctgan,ctgan,ctgan,False,0
401,pima,100,2025,ctgan,ctgan,ctgan,False,0
402,pima,100,2025,ctgan,ctgan,ctgan,False,0
403,pima,100,2025,ctgan,ctgan,ctgan,False,0
404,pima,100,2025,ctgan,ctgan,ctgan,False,0
405,pima,100,2025,ctgan,ctgan,ctgan,False,0
406,pima,100,2025,ctgan,ctgan,ctgan,False,0
407,pima,100,2025,ctgan,ctgan,ctgan,False,0
408,pima,100,2025,ctgan,ctgan,ctgan,False,0
409,pima,100,2025,ctgan,ctgan,ctgan,False,0
410,pima,100,2025,ctgan,ctgan,ctgan,False,0
411,pima,100,2025,ctgan,ctgan,ctgan,False,0
412,pima,100,2025,ctgan,ctgan,ctgan,False,0
413,pima,100,2025,ctgan,ctgan,ctgan,False,0
414,pima,100,2025,ctgan,ctgan,ctgan,False,0
415,pima,100,2025,ctgan,ctgan,ctgan,False,0
416,pima,100,2025,ctgan,ctgan,ctgan,False,0
417,pima,100,2025,ctgan,ctgan,ctgan,False,0
418,pima,100,2025,ctgan,ctgan,ctgan,False,0
419,pima,100,2025,ctgan,ctgan,ctgan,False,0
420,pima,100,2025,ctgan,ctgan,ctgan,False,0
421,pima,100,2025,ctgan,ctgan,ctgan,False,0
422,pima,100,2025,ctgan,ctgan,ctgan,False,0
423,pima,100,2025,ctgan,ctgan,ctgan,False,0
424,pima,100,2025,ctgan,ctgan,ctgan,False,0
425,pima,100,2025,ctgan,ctgan,ctgan,False,0
426,pima,100,2025,ctgan,ctgan,ctgan,False,0
427,pima,100,2025,ctgan,ctgan,ctgan,False,0
428,pima,100,2025,ctgan,ctgan,ctgan,False,0
429,pima,100,2025,ctgan,ctgan,ctgan,False,0
430,pima,100,2025,ctgan,ctgan,ctgan,False,0
431,pima,100,2025,ctgan,ctgan,ctgan,False,0
432,pima,100,2025,ctgan,ctgan,ctgan,False,0
433,pima,100,2025,ctgan,ctgan,ctgan,False,0
434,pima,100,2025,ctgan,ctgan,ctgan,False,0
435,pima,100,2025,ctgan,ctgan,ctgan,False,0
436,pima,100,2025,ctgan,ctgan,ctgan,False,0
437,pima,100,2025,ctgan,ctgan,ctgan,False,0
438,pima,100,2025,ctgan,ctgan,ctgan,False,0
439,pima,100,2025,ctgan,ctgan,ctgan,False,0
440,pima,100,2025,ctgan,ctgan,ctgan,False,0
441,pima,100,2025,ctgan,ctgan,ctgan,False,0
442,pima,100,2025,ctgan,ctgan,ctgan,False,0
443,pima,100,2025,ctgan,ctgan,ctgan,False,0
444,pima,100,2025,ctgan,ctgan,ctgan,False,0
445,pima,100,2025,ctgan,ctgan,ctgan,False,0
446,pima,100,2025,ctgan,ctgan,ctgan,False,0
447,pima,100,2025,ctgan,ctgan,ctgan,False,0
448,pima,100,2025,ctgan,ctgan,ctgan,False,0
449,pima,100,2025,ctgan,ctgan,ctgan,False,0
450,pima,100,2025,ctgan,ctgan,ctgan,False,0
451,pima,100,2025,ctgan,ctgan,ctgan,False,0
452,pima,100,2025,ctgan,ctgan,ctgan,False,0
453,pima,100,2025,ctgan,ctgan,ctgan,False,0
454,pima,100,2025,ctgan,ctgan,ctgan,False,0
455,pima,100,2025,ctgan,ctgan,ctgan,False,0
456,pima,100,2025,ctgan,ctgan,ctgan,False,0
457,pima,100,2025,ctgan,ctgan,ctgan,False,0
458,pima,100,2025,ctgan,ctgan,ctgan,False,0
459,pima,100,2025,ctgan,ctgan,ctgan,False,0
460,pima,100,2025,ctgan,ctgan,ctgan,False,0
461,pima,100,2025,ctgan,ctgan,ctgan,False,0
462,pima,100,2025,ctgan,ctgan,ctgan,False,0
463,pima,100,2025,ctgan,ctgan,ctgan,False,0
464,pima,100,2025,ctgan,ctgan,ctgan,False,0
465,pima,100,2025,ctgan,ctgan,ctgan,False,0
466,pima,100,2025,ctgan,ctgan,ctgan,False,0
467,pima,100,2025,ctgan,ctgan,ctgan,False,0
468,pima,100,2025,ctgan,ctgan,ctgan,False,0
469,pima,100,2025,ctgan,ctgan,ctgan,False,0
470,pima,100,2025,ctgan,ctgan,ctgan,False,0
471,pima,100,2025,ctgan,ctgan,ctgan,False,0
472,pima,100,2025,ctgan,ctgan,ctgan,False,0
473,pima,100,2025,ctgan,ctgan,ctgan,False,0
474,pima,100,2025,ctgan,ctgan,ctgan,False,0
475,pima,100,2025,ctgan,ctgan,ctgan,False,0
476,pima,100,2025,ctgan,ctgan,ctgan,False,0
477,pima,100,2025,ctgan,ctgan,ctgan,False,0
478,pima,100,2025,ctgan,ctgan,ctgan,False,0
479,pima,100,2025,ctgan,ctgan,ctgan,False,0
