age,workclass,education,education-num,marital-status,occupation,race,sex,hours-per-week,income
37,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,White,Male,40,<=50K
24,Private,Preschool,1,Never-married,Farming-fishing,White,Male,36,<=50K
19,Private,HS-grad,9,Never-married,Handlers-cleaners,White,Male,40,<=50K
81,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,26,>50K
30,Private,11th,7,Married-civ-spouse,Craft-repair,White,Male,45,<=50K
46,Private,Assoc-voc,11,Never-married,Transport-moving,White,Male,50,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Female,35,<=50K
37,Private,HS-grad,9,Divorced,Craft-repair,White,Female,48,<=50K
52,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Black,Male,40,>50K
20,Private,Some-college,10,Never-married,Other-service,White,Male,45,<=50K
29,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,White,Male,40,>50K
39,Private,Assoc-voc,11,Divorced,Adm-clerical,White,Female,40,<=50K
33,Self-emp-not-inc,Some-college,10,Never-married,Farming-fishing,White,Male,70,<=50K
35,Federal-gov,Doctorate,16,Never-married,Prof-specialty,Amer-Indian-Eskimo,Female,60,>50K
20,Private,HS-grad,9,Never-married,Craft-repair,White,Male,25,<=50K
42,State-gov,Some-college,10,Separated,Tech-support,White,Female,40,<=50K
72,Private,9th,5,Married-civ-spouse,Sales,White,Male,16,<=50K
26,Private,Bachelors,13,Married-civ-spouse,Tech-support,White,Male,40,>50K
24,Private,Assoc-acdm,12,Never-married,Sales,White,Male,20,<=50K
24,State-gov,Some-college,10,Never-married,Other-service,White,Male,40,<=50K
34,Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,White,Female,35,>50K
30,State-gov,Masters,14,Never-married,Prof-specialty,White,Male,40,<=50K
44,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,50,<=50K
30,Private,Bachelors,13,Married-spouse-absent,Sales,White,Female,50,<=50K
29,Private,Bachelors,13,Married-civ-spouse,Sales,White,Male,45,>50K
37,Federal-gov,Assoc-voc,11,Separated,Adm-clerical,Black,Male,40,<=50K
58,Private,10th,6,Married-civ-spouse,Transport-moving,White,Male,40,<=50K
21,Self-emp-not-inc,Some-college,10,Never-married,Tech-support,White,Male,25,<=50K
52,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,White,Male,40,>50K
21,Local-gov,Some-college,10,Never-married,Adm-clerical,White,Male,40,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,46,<=50K
30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,70,>50K
27,Local-gov,Bachelors,13,Married-spouse-absent,Prof-specialty,White,Female,50,<=50K
63,Private,10th,6,Widowed,Other-service,White,Female,31,<=50K
41,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,White,Male,40,<=50K
32,Private,Bachelors,13,Never-married,Prof-specialty,White,Male,40,<=50K
26,Private,12th,8,Married-spouse-absent,Transport-moving,White,Male,40,<=50K
43,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,40,<=50K
56,Federal-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Amer-Indian-Eskimo,Male,40,<=50K
52,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Male,40,<=50K
25,Private,HS-grad,9,Never-married,Transport-moving,White,Male,65,<=50K
28,Private,Bachelors,13,Never-married,Sales,White,Male,2,<=50K
60,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,38,>50K
62,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,White,Male,20,<=50K
90,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,White,Male,72,>50K
42,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,40,>50K
25,Private,HS-grad,9,Never-married,Machine-op-inspct,White,Male,40,<=50K
46,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Female,70,<=50K
38,Private,Bachelors,13,Never-married,Tech-support,White,Female,45,<=50K
35,Private,Assoc-acdm,12,Married-civ-spouse,Sales,White,Male,45,>50K
33,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,White,Male,45,>50K
22,Private,Some-college,10,Never-married,Transport-moving,White,Female,30,<=50K
63,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,29,<=50K
24,Private,Bachelors,13,Never-married,Adm-clerical,White,Male,40,<=50K
58,Private,10th,6,Married-civ-spouse,Craft-repair,White,Male,50,<=50K
64,Self-emp-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,White,Male,60,>50K
56,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
28,Private,Some-college,10,Never-married,Tech-support,White,Female,40,<=50K
52,Federal-gov,Bachelors,13,Married-civ-spouse,Tech-support,Black,Male,40,>50K
21,Private,Some-college,10,Never-married,Tech-support,White,Female,25,<=50K
29,Private,Prof-school,15,Divorced,Prof-specialty,White,Female,72,<=50K
