age,workclass,education,education-num,marital-status,occupation,race,sex,hours-per-week,income
18,Private,HS-grad,9,Never-married,Tech-support,White,Female,20,<=50K
32,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,55,>50K
28,Federal-gov,Assoc-voc,11,Married-civ-spouse,Other-service,Black,Male,35,<=50K
42,Self-emp-not-inc,Bachelors,13,Divorced,Craft-repair,White,Female,45,>50K
19,Private,Some-college,10,Married-civ-spouse,Craft-repair,Black,Female,30,<=50K
46,Federal-gov,Some-college,10,Married-civ-spouse,Craft-repair,Black,Male,55,>50K
20,Private,Some-college,10,Married-civ-spouse,Craft-repair,White,Female,30,<=50K
29,Private,Some-college,10,Married-civ-spouse,Sales,White,Male,20,>50K
61,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,White,Male,35,<=50K
54,Self-emp-not-inc,HS-grad,9,Widowed,Exec-managerial,White,Male,30,>50K
27,Federal-gov,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Male,25,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Female,35,>50K
53,Private,Bachelors,13,Widowed,Sales,White,Male,20,>50K
51,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Female,55,>50K
44,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,45,<=50K
48,Self-emp-not-inc,Some-college,10,Divorced,Sales,White,Female,40,>50K
30,Local-gov,Bachelors,13,Married-civ-spouse,Other-service,White,Male,60,>50K
45,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,55,<=50K
37,Local-gov,Some-college,10,Married-civ-spouse,Sales,White,Male,40,<=50K
52,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,60,>50K
42,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,45,<=50K
46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,White,Male,40,>50K
39,Private,Some-college,10,Married-civ-spouse,Transport-moving,White,Female,35,<=50K
40,Self-emp-not-inc,Bachelors,13,Divorced,Adm-clerical,White,Male,35,>50K
44,Local-gov,HS-grad,9,Married-civ-spouse,Sales,White,Female,55,>50K
47,Self-emp-not-inc,9th,5,Divorced,Craft-repair,Black,Male,35,<=50K
38,Private,Bachelors,13,Never-married,Adm-clerical,White,Female,42,>50K
41,Local-gov,Some-college,10,Widowed,Sales,White,Male,58,<=50K
39,State-gov,HS-grad,9,Never-married,Craft-repair,Black,Male,55,<=50K
22,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Female,25,>50K
64,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Sales,Black,Male,40,>50K
42,Private,Bachelors,13,Widowed,Machine-op-inspct,White,Female,48,<=50K
38,Local-gov,Some-college,10,Divorced,Craft-repair,White,Male,32,<=50K
27,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,Black,Male,60,>50K
41,Private,Bachelors,13,Widowed,Sales,White,Female,56,>50K
39,State-gov,9th,5,Married-civ-spouse,Craft-repair,White,Male,38,<=50K
22,Local-gov,Bachelors,13,Never-married,Prof-specialty,Black,Female,26,>50K
64,Private,Some-college,10,Widowed,Sales,White,Female,54,>50K
41,Self-emp-not-inc,HS-grad,9,Widowed,Machine-op-inspct,White,Male,42,>50K
38,Local-gov,Bachelors,13,Never-married,Adm-clerical,Black,Male,51,<=50K
27,Private,5th-6th,3,Never-married,Craft-repair,White,Female,30,<=50K
39,State-gov,Bachelors,13,Widowed,Sales,White,Male,59,>50K
22,Self-emp-not-inc,9th,5,Married-civ-spouse,Prof-specialty,Black,Male,28,>50K
64,Local-gov,HS-grad,9,Divorced,Craft-repair,White,Female,46,<=50K
41,Private,Bachelors,13,Widowed,Sales,White,Female,55,>50K
38,Self-emp-not-inc,Some-college,10,Never-married,Adm-clerical,Black,Male,35,<=50K
30,Private,Assoc-voc,11,Never-married,Other-service,Black,Female,20,<=50K
29,Self-emp-not-inc,HS-grad,9,Never-married,Transport-moving,Asian-Pac-Islander,Male,40,>50K
55,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,48,>50K
36,Self-emp-not-inc,11th,7,Never-married,Machine-op-inspct,White,Female,30,<=50K
39,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Other-service,Asian-Pac-Islander,Female,45,<=50K
47,Private,HS-grad,9,Never-married,Prof-specialty,White,Male,40,>50K
44,Self-emp-not-inc,Assoc-voc,11,Never-married,Transport-moving,Black,Male,25,<=50K
58,Self-emp-not-inc,Bachelors,13,Never-married,Other-service,White,Male,35,>50K
28,Self-emp-not-inc,HS-grad,9,Never-married,Machine-op-inspct,White,Male,40,>50K
51,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Black,Female,45,<=50K
38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,55,>50K
42,Private,HS-grad,9,Married-civ-spouse,Other-service,Asian-Pac-Islander,Female,40,<=50K
27,Self-emp-not-inc,Bachelors,13,Never-married,Prof-specialty,White,Male,30,>50K
54,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Black,Male,45,>50K
35,Self-emp-not-inc,Assoc-acdm,12,Never-married,Other-service,White,Male,38,<=50K
51,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,44,>50K
48,Local-gov,Bachelors,13,Divorced,Exec-managerial,Black,Female,40,>50K
42,Self-emp-inc,Assoc-voc,11,Never-married,Adm-clerical,White,Male,32,<=50K
29,Private,Some-college,10,Separated,Prof-specialty,Black,Female,25,>50K
45,Local-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Black,Male,40,>50K
41,Private,Masters,14,Divorced,Prof-specialty,White,Male,40,>50K
35,Private,11th,7,Never-married,Prof-specialty,Asian-Pac-Islander,Male,40,>50K
55,Self-emp-not-inc,HS-grad,9,Never-married,Prof-specialty,Asian-Pac-Islander,Female,25,>50K
65,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,30,>50K
22,Self-emp-inc,Assoc-voc,11,Never-married,Other-service,Black,Male,28,>50K
51,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Female,42,<=50K
45,Self-emp-not-inc,Some-college,10,Never-married,Adm-clerical,White,Male,32,>50K
19,State-gov,Some-college,10,Never-married,Prof-specialty,Black,Male,16,<=50K
47,Self-emp-inc,5th-6th,3,Never-married,Adm-clerical,White,Female,28,>50K
33,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Black,Male,44,>50K
41,Private,Some-college,10,Divorced,Priv-house-serv,White,Female,34,<=50K
19,State-gov,Bachelors,13,Married-civ-spouse,Tech-support,Black,Male,18,<=50K
49,Private,Bachelors,13,Divorced,Other-service,White,Female,35,>50K
42,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Black,Male,30,<=50K
27,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Female,20,>50K
35,Self-emp-not-inc,10th,6,Married-civ-spouse,Machine-op-inspct,Asian-Pac-Islander,Male,60,<=50K
46,Private,Bachelors,13,Divorced,Craft-repair,White,Female,55,>50K
32,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Female,35,<=50K
41,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,White,Male,45,>50K
25,Private,Bachelors,13,Never-married,Other-service,Asian-Pac-Islander,Male,30,<=50K
43,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Asian-Pac-Islander,Female,50,>50K
26,Private,Prof-school,15,Never-married,Adm-clerical,White,Male,35,<=50K
39,Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,Asian-Pac-Islander,Female,45,>50K
44,Private,Some-college,10,Never-married,Craft-repair,White,Male,40,<=50K
45,Private,HS-grad,9,Divorced,Craft-repair,White,Male,40,<=50K
33,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Sales,Asian-Pac-Islander,Female,30,>50K
27,Private,Bachelors,13,Never-married,Adm-clerical,White,Male,25,<=50K
26,Private,Some-college,10,Never-married,Sales,White,Male,48,>50K
60,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Black,Male,55,>50K
28,Local-gov,11th,7,Never-married,Craft-repair,White,Female,20,<=50K
38,Local-gov,Some-college,10,Married-civ-spouse,Prof-specialty,White,Female,32,>50K
51,Self-emp-not-inc,Bachelors,13,Never-married,Craft-repair,Black,Male,40,>50K
39,Local-gov,HS-grad,9,Married-civ-spouse,Sales,White,Male,35,>50K
27,Self-emp-not-inc,Bachelors,13,Never-married,Craft-repair,Black,Male,55,>50K
43,Local-gov,Some-college,10,Married-civ-spouse,Sales,White,Male,38,>50K
32,Private,HS-grad,9,Never-married,Prof-specialty,White,Female,20,<=50K
51,Self-emp-not-inc,HS-grad,9,Divorced,Other-service,White,Male,42,>50K
28,Private,Bachelors,13,Never-married,Transport-moving,White,Male,48,>50K
35,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Black,Female,38,<=50K
44,Private,1st-4th,2,Divorced,Adm-clerical,White,Male,56,>50K
27,Self-emp-not-inc,Bachelors,13,Never-married,Sales,White,Male,45,>50K
40,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Black,Male,44,>50K
51,Self-emp-not-inc,Some-college,10,Divorced,Other-service,White,Female,52,<=50K
26,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,40,>50K
38,Self-emp-not-inc,1st-4th,2,Never-married,Handlers-cleaners,Black,Male,48,>50K
29,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,White,Male,45,>50K
42,Self-emp-not-inc,HS-grad,9,Never-married,Transport-moving,Black,Male,49,>50K
28,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Black,Male,43,>50K
40,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Adm-clerical,Black,Male,47,>50K
39,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,White,Male,44,>50K
28,Self-emp-not-inc,HS-grad,9,Never-married,Sales,White,Female,45,>50K
52,Private,Bachelors,13,Divorced,Craft-repair,White,Male,38,<=50K
36,Private,Bachelors,13,Widowed,Other-service,White,Male,30,<=50K
24,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Black,Male,41,>50K
51,Private,Bachelors,13,Never-married,Exec-managerial,White,Female,32,<=50K
27,Private,Bachelors,13,Never-married,Prof-specialty,Black,Female,42,>50K
32,Self-emp-not-inc,Bachelors,13,Never-married,Craft-repair,Black,Female,39,>50K
26,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Female,44,>50K
56,Local-gov,HS-grad,9,Widowed,Sales,Black,Female,45,<=50K
30,Private,9th,5,Never-married,Craft-repair,White,Male,35,>50K
42,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,60,>50K
48,Federal-gov,HS-grad,9,Divorced,Sales,Black,Female,40,<=50K
26,Private,Some-college,10,Never-married,Craft-repair,White,Male,30,<=50K
39,Self-emp-not-inc,9th,5,Widowed,Sales,White,Male,55,>50K
58,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Black,Female,45,>50K
44,Private,HS-grad,9,Never-married,Craft-repair,White,Male,40,<=50K
55,Self-emp-not-inc,Some-college,10,Widowed,Sales,White,Male,65,>50K
27,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Black,Female,35,>50K
60,Private,9th,5,Never-married,Craft-repair,White,Male,20,<=50K
38,Self-emp-not-inc,HS-grad,9,Divorced,Sales,White,Male,40,>50K
32,Local-gov,Bachelors,13,Widowed,Exec-managerial,Black,Female,45,>50K
48,Private,Some-college,10,Never-married,Craft-repair,White,Male,55,<=50K
51,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,White,Male,60,>50K
39,Local-gov,Bachelors,13,Widowed,Exec-managerial,Black,Female,35,>50K
46,Private,9th,5,Never-married,Craft-repair,White,Male,30,<=50K
54,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,White,Male,40,>50K
28,Local-gov,Bachelors,13,Widowed,Exec-managerial,Black,Female,45,>50K
61,Private,HS-grad,9,Never-married,Craft-repair,White,Male,25,<=50K
47,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,White,Male,55,>50K
41,Private,Bachelors,13,Widowed,Sales,White,Female,30,>50K
36,Local-gov,HS-grad,9,Never-married,Exec-managerial,Asian-Pac-Islander,Male,45,>50K
62,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,White,Female,25,>50K
48,Local-gov,Bachelors,13,Widowed,Prof-specialty,White,Male,40,>50K
30,Local-gov,Bachelors,13,Never-married,Prof-specialty,White,Male,42,>50K
40,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Asian-Pac-Islander,Female,32,>50K
41,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Black,Male,35,>50K
29,Self-emp-not-inc,Bachelors,13,Widowed,Sales,Asian-Pac-Islander,Male,22,>50K
28,Local-gov,HS-grad,9,Separated,Exec-managerial,White,Male,30,>50K
60,Self-emp-not-inc,Bachelors,13,Widowed,Sales,Asian-Pac-Islander,Female,25,>50K
35,Local-gov,Bachelors,13,Never-married,Prof-specialty,White,Male,28,>50K
52,Local-gov,Bachelors,13,Divorced,Prof-specialty,Asian-Pac-Islander,Female,40,>50K
27,Self-emp-not-inc,Bachelors,13,Never-married,Sales,Black,Male,22,>50K
41,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Female,38,<=50K
59,Local-gov,HS-grad,9,Divorced,Craft-repair,White,Male,35,>50K
26,Self-emp-inc,Bachelors,13,Never-married,Prof-specialty,White,Male,45,>50K
42,Private,Some-college,10,Never-married,Sales,White,Female,40,<=50K
52,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,55,>50K
28,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,45,>50K
35,Private,Some-college,10,Divorced,Sales,White,Male,42,>50K
44,Local-gov,Bachelors,13,Married-civ-spouse,Craft-repair,White,Male,45,>50K
48,Self-emp-inc,HS-grad,9,Never-married,Prof-specialty,White,Female,40,<=50K
39,Private,Some-college,10,Divorced,Sales,White,Female,38,>50K
57,Local-gov,Bachelors,13,Married-civ-spouse,Craft-repair,White,Male,55,>50K
45,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,42,>50K
38,Local-gov,Bachelors,13,Divorced,Sales,White,Female,35,>50K
40,Self-emp-inc,HS-grad,9,Never-married,Craft-repair,White,Male,45,<=50K
54,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,55,>50K
29,Local-gov,Some-college,10,Divorced,Sales,White,Female,42,>50K
39,Self-emp-inc,HS-grad,9,Never-married,Craft-repair,White,Male,40,<=50K
52,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,White,Male,45,>50K
40,Self-emp-inc,HS-grad,9,Never-married,Craft-repair,White,Male,55,>50K
32,Local-gov,Assoc-acdm,12,Never-married,Craft-repair,White,Female,38,<=50K
58,Federal-gov,Some-college,10,Divorced,Other-service,White,Female,31,<=50K
29,Private,Some-college,10,Never-married,Sales,White,Male,42,>50K
40,Local-gov,Bachelors,13,Widowed,Adm-clerical,Black,Male,48,>50K
30,Federal-gov,Some-college,10,Divorced,Other-service,White,Female,40,<=50K
35,Local-gov,Bachelors,13,Never-married,Exec-managerial,Black,Male,51,>50K
28,Local-gov,Bachelors,13,Widowed,Prof-specialty,Black,Male,46,>50K
47,Local-gov,Bachelors,13,Widowed,Craft-repair,Black,Female,52,<=50K
26,Federal-gov,Some-college,10,Never-married,Transport-moving,White,Male,58,>50K
25,Private,Some-college,10,Never-married,Adm-clerical,Black,Male,38,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,White,Male,45,>50K
58,Private,Some-college,10,Never-married,Transport-moving,White,Female,38,<=50K
53,Private,Some-college,10,Widowed,Exec-managerial,Asian-Pac-Islander,Female,42,<=50K
43,Private,Some-college,10,Never-married,Adm-clerical,Black,Male,45,>50K
27,Local-gov,Some-college,10,Divorced,Sales,Black,Female,35,>50K
55,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,42,>50K
58,Private,9th,5,Never-married,Adm-clerical,Black,Male,45,<=50K
38,Private,11th,7,Never-married,Other-service,White,Female,28,<=50K
29,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,White,Female,35,>50K
40,Private,Bachelors,13,Never-married,Sales,Asian-Pac-Islander,Male,38,<=50K
26,Local-gov,10th,6,Never-married,Other-service,Asian-Pac-Islander,Female,30,<=50K
27,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,28,<=50K
28,Private,11th,7,Married-civ-spouse,Protective-serv,White,Male,32,<=50K
51,Private,Bachelors,13,Married-civ-spouse,Sales,White,Male,55,>50K
24,Local-gov,Some-college,10,Divorced,Farming-fishing,White,Male,38,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Sales,White,Female,48,>50K
27,Local-gov,Assoc-voc,11,Never-married,Exec-managerial,Black,Male,45,>50K
48,Private,Masters,14,Married-civ-spouse,Prof-specialty,White,Female,52,>50K
41,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,50,>50K
30,Local-gov,Bachelors,13,Married-civ-spouse,Sales,Black,Female,40,<=50K
52,Private,Assoc-voc,11,Divorced,Exec-managerial,White,Male,55,>50K
28,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Black,Female,45,>50K
34,Private,Some-college,10,Married-civ-spouse,Transport-moving,White,Male,48,>50K
39,Local-gov,Bachelors,13,Divorced,Farming-fishing,Black,Male,42,>50K
49,Private,Some-college,10,Married-civ-spouse,Sales,White,Male,50,>50K
44,Local-gov,Bachelors,13,Never-married,Exec-managerial,Black,Male,45,>50K
47,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Male,55,>50K
23,Local-gov,Bachelors,13,Divorced,Sales,Black,Female,42,>50K
58,Self-emp-not-inc,HS-grad,9,Never-married,Transport-moving,Asian-Pac-Islander,Female,35,<=50K
56,Self-emp-inc,Some-college,10,Never-married,Craft-repair,White,Male,25,<=50K
48,Private,9th,5,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Female,40,>50K
51,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Male,45,>50K
57,Self-emp-inc,HS-grad,9,Never-married,Adm-clerical,Asian-Pac-Islander,Female,20,<=50K
61,Private,Some-college,10,Married-civ-spouse,Farming-fishing,White,Male,40,>50K
45,Private,HS-grad,9,Never-married,Transport-moving,Black,Male,30,<=50K
38,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Prof-specialty,White,Female,25,>50K
59,Self-emp-inc,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,40,>50K
43,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,40,>50K
65,Private,Some-college,10,Never-married,Transport-moving,Asian-Pac-Islander,Female,30,<=50K
57,Private,HS-grad,9,Never-married,Craft-repair,White,Male,35,>50K
41,Private,Bachelors,13,Married-civ-spouse,Other-service,White,Male,55,>50K
32,Local-gov,9th,5,Widowed,Craft-repair,Black,Male,38,<=50K
61,Private,Bachelors,13,Never-married,Other-service,White,Female,40,<=50K
29,Private,Bachelors,13,Widowed,Tech-support,White,Male,45,>50K
66,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,Black,Female,42,<=50K
26,Local-gov,Assoc-acdm,12,Never-married,Craft-repair,White,Male,40,<=50K
36,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Black,Female,55,>50K
45,Self-emp-not-inc,HS-grad,9,Widowed,Prof-specialty,Black,Male,48,>50K
38,Local-gov,Bachelors,13,Separated,Craft-repair,White,Female,35,>50K
39,Self-emp-not-inc,Some-college,10,Widowed,Exec-managerial,Black,Male,42,>50K
55,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Female,45,>50K
60,Self-emp-not-inc,9th,5,Widowed,Other-service,Black,Male,38,<=50K
48,Local-gov,Bachelors,13,Separated,Tech-support,White,Female,55,>50K
17,Federal-gov,Some-college,10,Married-civ-spouse,Protective-serv,White,Female,41,>50K
26,Private,Bachelors,13,Divorced,Craft-repair,White,Male,59,<=50K
38,Private,Bachelors,13,Widowed,Sales,Asian-Pac-Islander,Female,59,<=50K
22,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,60,<=50K
18,Private,12th,8,Never-married,Sales,Black,Female,23,<=50K
54,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Female,18,<=50K
45,Private,Bachelors,13,Married-civ-spouse,Transport-moving,White,Female,46,<=50K
23,Private,HS-grad,9,Never-married,Tech-support,White,Female,61,<=50K
58,Private,Masters,14,Married-civ-spouse,Prof-specialty,White,Male,43,<=50K
35,Private,11th,7,Widowed,Prof-specialty,White,Male,37,<=50K
62,Private,10th,6,Never-married,Other-service,White,Male,37,<=50K
21,Private,Masters,14,Divorced,Priv-house-serv,White,Male,59,<=50K
20,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Male,15,>50K
34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,40,<=50K
33,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,61,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,18,<=50K
22,Private,Some-college,10,Divorced,Other-service,White,Male,39,<=50K
39,Private,HS-grad,9,Never-married,Craft-repair,Black,Male,56,>50K
23,Private,Masters,14,Married-civ-spouse,Sales,White,Female,18,>50K
38,State-gov,HS-grad,9,Married-civ-spouse,Sales,White,Female,39,>50K
23,Private,Masters,14,Married-civ-spouse,Craft-repair,White,Male,60,<=50K
17,Private,HS-grad,9,Never-married,Prof-specialty,White,Male,15,>50K
17,Private,11th,7,Married-civ-spouse,Craft-repair,Black,Female,58,<=50K
17,Self-emp-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,White,Female,46,<=50K
32,Self-emp-not-inc,HS-grad,9,Never-married,Prof-specialty,White,Female,45,<=50K
35,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,White,Male,44,<=50K
17,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Black,Male,20,<=50K
47,Private,HS-grad,9,Never-married,Adm-clerical,White,Male,41,<=50K
63,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Black,Male,39,>50K
52,Private,7th-8th,4,Widowed,Transport-moving,White,Female,48,<=50K
61,Private,Some-college,10,Married-civ-spouse,Farming-fishing,White,Male,48,<=50K
45,Local-gov,Masters,14,Never-married,Exec-managerial,White,Male,64,>50K
65,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,53,<=50K
19,Private,Bachelors,13,Married-civ-spouse,Tech-support,White,Female,40,<=50K
19,Self-emp-inc,Bachelors,13,Never-married,Protective-serv,White,Male,37,<=50K
36,Private,Some-college,10,Divorced,Farming-fishing,White,Male,43,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,White,Male,63,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,White,Female,35,<=50K
17,Private,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Asian-Pac-Islander,Female,47,>50K
42,State-gov,Assoc-voc,11,Never-married,Craft-repair,White,Male,43,<=50K
17,Local-gov,Some-college,10,Married-spouse-absent,Prof-specialty,Black,Male,38,<=50K
51,Private,HS-grad,9,Never-married,Farming-fishing,White,Female,36,<=50K
34,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Black,Male,24,<=50K
32,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,White,Male,45,>50K
54,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,White,Male,35,<=50K
20,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,39,<=50K
32,Federal-gov,HS-grad,9,Never-married,Prof-specialty,White,Male,37,>50K
37,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,30,<=50K
39,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Male,37,<=50K
