age,workclass,education,education-num,marital-status,occupation,race,sex,hours-per-week,income
28,Private,Bachelors,13,Never-married,Prof-specialty,Other,Male,38,<=50K
35,Private,10th,6,Married-civ-spouse,Craft-repair,Black,Female,70,<=50K
27,Private,Bachelors,13,Married-civ-spouse,Other-service,White,Female,44,>50K
27,Private,HS-grad,9,Never-married,Adm-clerical,White,Male,13,>50K
35,Local-gov,HS-grad,9,Never-married,Adm-clerical,White,Male,73,<=50K
39,Private,Some-college,10,Divorced,Craft-repair,White,Male,46,<=50K
26,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Female,53,<=50K
61,Self-emp-inc,HS-grad,9,Never-married,Handlers-cleaners,Black,Male,36,<=50K
38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Handlers-cleaners,White,Male,43,<=50K
43,Private,HS-grad,9,Never-married,Adm-clerical,White,Female,37,>50K
62,Self-emp-inc,Bachelors,13,Married-civ-spouse,Adm-clerical,White,Male,75,<=50K
31,State-gov,HS-grad,9,Never-married,Other-service,White,Male,41,<=50K
46,Private,Doctorate,16,Married-civ-spouse,Craft-repair,White,Male,68,>50K
61,Private,7th-8th,4,Never-married,Prof-specialty,White,Female,55,<=50K
56,Private,HS-grad,9,Separated,Handlers-cleaners,White,Female,42,<=50K
39,Private,Some-college,10,Divorced,Sales,White,Female,41,<=50K
50,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,44,>50K
20,Local-gov,Masters,14,Never-married,Prof-specialty,White,Male,48,<=50K
45,State-gov,Bachelors,13,Widowed,Prof-specialty,White,Male,72,<=50K
23,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,White,Female,72,<=50K
22,Federal-gov,11th,7,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Female,72,<=50K
47,Private,Some-college,10,Divorced,Tech-support,White,Male,11,<=50K
33,Private,Bachelors,13,Never-married,Sales,White,Male,43,<=50K
45,Private,10th,6,Never-married,Prof-specialty,White,Female,47,<=50K
22,Private,Bachelors,13,Married-civ-spouse,Sales,White,Male,38,<=50K
35,Private,HS-grad,9,Never-married,Adm-clerical,White,Male,32,<=50K
17,Private,Some-college,10,Divorced,Craft-repair,White,Male,14,>50K
17,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,47,<=50K
29,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,White,Female,12,<=50K
59,Local-gov,1st-4th,2,Divorced,Exec-managerial,Black,Male,19,<=50K
37,Private,Masters,14,Never-married,Sales,White,Female,50,<=50K
71,Federal-gov,Some-college,10,Never-married,Protective-serv,White,Female,60,<=50K
33,Without-pay,HS-grad,9,Never-married,Other-service,White,Male,75,<=50K
24,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,White,Male,37,>50K
28,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,45,<=50K
33,Private,Bachelors,13,Divorced,Other-service,White,Male,42,<=50K
59,Private,Assoc-acdm,12,Never-married,Machine-op-inspct,Asian-Pac-Islander,Male,40,<=50K
35,Federal-gov,Some-college,10,Never-married,Other-service,White,Male,47,<=50K
59,Private,HS-grad,9,Never-married,Sales,White,Female,17,<=50K
30,Private,HS-grad,9,Divorced,Prof-specialty,White,Male,39,<=50K
28,Federal-gov,9th,5,Married-civ-spouse,Craft-repair,White,Female,21,>50K
17,Private,5th-6th,3,Married-civ-spouse,Prof-specialty,White,Male,36,<=50K
34,Private,Bachelors,13,Married-spouse-absent,Farming-fishing,White,Male,17,>50K
18,Private,Some-college,10,Divorced,Sales,White,Female,46,>50K
56,Private,HS-grad,9,Widowed,Prof-specialty,White,Male,53,<=50K
35,Private,Some-college,10,Never-married,Machine-op-inspct,White,Male,47,<=50K
57,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,White,Male,53,<=50K
60,Self-emp-not-inc,7th-8th,4,Never-married,Sales,Black,Female,72,<=50K
63,State-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,19,<=50K
37,Private,Some-college,10,Married-civ-spouse,Protective-serv,White,Male,44,<=50K
58,Local-gov,Bachelors,13,Never-married,Exec-managerial,White,Male,33,<=50K
36,State-gov,HS-grad,9,Divorced,Handlers-cleaners,White,Female,42,<=50K
44,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Black,Female,36,<=50K
37,Private,Preschool,1,Never-married,Farming-fishing,Asian-Pac-Islander,Male,13,>50K
60,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,49,<=50K
63,Private,11th,7,Never-married,Transport-moving,White,Male,52,<=50K
28,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Black,Male,38,>50K
47,Private,9th,5,Married-civ-spouse,Sales,White,Male,10,<=50K
58,Private,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Black,Male,36,>50K
19,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,49,<=50K
31,Private,HS-grad,9,Never-married,Handlers-cleaners,White,Male,16,<=50K
51,Private,Some-college,10,Married-AF-spouse,Sales,White,Male,16,<=50K
45,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,White,Female,36,>50K
18,Private,Some-college,10,Divorced,Sales,White,Male,34,<=50K
23,Without-pay,HS-grad,9,Married-civ-spouse,Farming-fishing,White,Male,39,>50K
29,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,White,Male,10,<=50K
62,Federal-gov,Doctorate,16,Married-AF-spouse,Prof-specialty,White,Female,52,>50K
51,Local-gov,Bachelors,13,Never-married,Machine-op-inspct,White,Female,79,>50K
59,Private,Bachelors,13,Divorced,Machine-op-inspct,White,Male,10,<=50K
18,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Male,38,>50K
52,Private,Masters,14,Divorced,Tech-support,White,Male,77,>50K
32,Private,Masters,14,Widowed,Farming-fishing,White,Male,37,<=50K
50,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,50,<=50K
43,Private,HS-grad,9,Never-married,Adm-clerical,White,Male,64,>50K
63,State-gov,10th,6,Divorced,Farming-fishing,White,Male,67,<=50K
24,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,46,<=50K
23,Private,11th,7,Never-married,Craft-repair,White,Male,72,>50K
41,Federal-gov,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,18,<=50K
30,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,74,>50K
59,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Male,23,<=50K
45,Self-emp-inc,HS-grad,9,Divorced,Exec-managerial,White,Male,58,<=50K
42,Federal-gov,Some-college,10,Never-married,Exec-managerial,White,Male,40,<=50K
32,Private,Assoc-voc,11,Married-civ-spouse,Sales,Black,Female,23,>50K
64,Self-emp-not-inc,HS-grad,9,Divorced,Prof-specialty,White,Male,74,>50K
17,Private,Masters,14,Divorced,Adm-clerical,Black,Female,45,<=50K
17,Local-gov,Bachelors,13,Never-married,Prof-specialty,White,Male,68,>50K
41,Private,Masters,14,Never-married,Handlers-cleaners,White,Male,38,<=50K
35,Private,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Other,Female,12,>50K
38,Private,Some-college,10,Married-civ-spouse,Protective-serv,White,Male,46,<=50K
33,Private,Masters,14,Married-civ-spouse,Tech-support,White,Male,39,<=50K
33,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,White,Male,68,>50K
17,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,White,Male,10,<=50K
34,Private,Bachelors,13,Never-married,Other-service,White,Female,32,<=50K
58,Private,Some-college,10,Divorced,Transport-moving,White,Male,45,<=50K
45,Private,5th-6th,3,Married-civ-spouse,Sales,White,Male,49,<=50K
38,Private,Bachelors,13,Divorced,Sales,White,Male,38,<=50K
26,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Male,46,<=50K
36,State-gov,Some-college,10,Never-married,Farming-fishing,White,Female,36,<=50K
27,Self-emp-not-inc,10th,6,Divorced,Craft-repair,White,Male,48,<=50K
60,Private,HS-grad,9,Never-married,Transport-moving,White,Male,48,>50K
42,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,34,<=50K
45,State-gov,Some-college,10,Never-married,Other-service,White,Female,50,<=50K
31,Private,Some-college,10,Never-married,Other-service,White,Female,19,<=50K
23,Private,Bachelors,13,Never-married,Adm-clerical,White,Female,49,<=50K
26,Private,9th,5,Widowed,Prof-specialty,White,Male,19,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,68,<=50K
47,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Farming-fishing,White,Male,18,<=50K
17,Private,HS-grad,9,Separated,Farming-fishing,White,Male,21,>50K
65,Private,Bachelors,13,Married-civ-spouse,Sales,White,Female,43,<=50K
30,Private,HS-grad,9,Never-married,Sales,Asian-Pac-Islander,Male,40,<=50K
38,Without-pay,HS-grad,9,Married-AF-spouse,Sales,White,Male,57,<=50K
47,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Female,34,>50K
52,Private,Bachelors,13,Married-civ-spouse,Sales,White,Male,71,<=50K
62,Private,Some-college,10,Divorced,Other-service,Asian-Pac-Islander,Female,39,<=50K
31,Private,Some-college,10,Divorced,Handlers-cleaners,White,Male,58,<=50K
17,Private,Bachelors,13,Married-civ-spouse,Other-service,White,Male,53,<=50K
34,Federal-gov,Assoc-voc,11,Never-married,Farming-fishing,White,Male,11,<=50K
68,Federal-gov,Masters,14,Never-married,Prof-specialty,White,Female,46,<=50K
46,Private,Bachelors,13,Never-married,Prof-specialty,White,Male,45,<=50K
59,Private,HS-grad,9,Never-married,Adm-clerical,White,Male,40,>50K
29,Local-gov,HS-grad,9,Divorced,Prof-specialty,White,Female,75,<=50K
17,Private,Bachelors,13,Divorced,Exec-managerial,White,Male,23,>50K
17,Local-gov,11th,7,Married-civ-spouse,Machine-op-inspct,White,Male,33,<=50K
62,Self-emp-not-inc,11th,7,Never-married,Prof-specialty,Black,Male,55,<=50K
18,Private,Some-college,10,Never-married,Sales,White,Female,10,<=50K
18,Private,Bachelors,13,Never-married,Other-service,White,Male,40,<=50K
46,Private,Some-college,10,Married-civ-spouse,Other-service,White,Male,13,>50K
59,Private,HS-grad,9,Never-married,Prof-specialty,White,Female,31,<=50K
48,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,White,Male,50,>50K
48,Private,HS-grad,9,Never-married,Exec-managerial,White,Male,40,<=50K
62,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,45,<=50K
51,Private,7th-8th,4,Married-civ-spouse,Sales,Black,Male,49,<=50K
63,Local-gov,Some-college,10,Never-married,Prof-specialty,Black,Male,47,<=50K
27,Private,Assoc-voc,11,Married-civ-spouse,Sales,White,Male,68,>50K
48,Private,Bachelors,13,Married-civ-spouse,Craft-repair,White,Female,40,<=50K
61,Private,Some-college,10,Never-married,Prof-specialty,Other,Male,16,<=50K
33,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Male,72,<=50K
29,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,39,<=50K
20,Private,Bachelors,13,Divorced,Craft-repair,White,Male,39,<=50K
33,Private,Bachelors,13,Married-civ-spouse,Other-service,White,Male,69,<=50K
19,Private,HS-grad,9,Never-married,Adm-clerical,White,Female,16,<=50K
32,Private,Assoc-voc,11,Never-married,Armed-Forces,White,Male,40,<=50K
17,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,73,<=50K
25,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,78,<=50K
55,Private,7th-8th,4,Never-married,Exec-managerial,White,Male,19,>50K
47,Private,Bachelors,13,Never-married,Other-service,White,Female,65,<=50K
62,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,White,Male,35,>50K
56,Private,Bachelors,13,Married-civ-spouse,Sales,White,Male,72,>50K
39,Private,10th,6,Married-civ-spouse,Handlers-cleaners,White,Male,52,<=50K
17,State-gov,Some-college,10,Divorced,Handlers-cleaners,Black,Male,48,<=50K
21,State-gov,Some-college,10,Never-married,Exec-managerial,White,Female,47,<=50K
35,Private,Some-college,10,Never-married,Protective-serv,White,Male,54,<=50K
32,Private,HS-grad,9,Widowed,Adm-clerical,White,Female,16,<=50K
29,Private,Some-college,10,Never-married,Machine-op-inspct,White,Male,72,>50K
17,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Black,Male,44,<=50K
18,Self-emp-not-inc,Doctorate,16,Never-married,Farming-fishing,White,Male,48,<=50K
21,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Black,Male,42,<=50K
66,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,50,<=50K
49,Private,Doctorate,16,Separated,Sales,White,Male,36,<=50K
17,Private,Bachelors,13,Never-married,Prof-specialty,White,Male,34,>50K
17,Self-emp-not-inc,12th,8,Never-married,Tech-support,White,Male,10,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,39,<=50K
17,Self-emp-inc,Bachelors,13,Divorced,Sales,White,Male,50,<=50K
40,Private,Some-college,10,Never-married,Prof-specialty,White,Male,33,>50K
36,Private,Some-college,10,Never-married,Other-service,White,Male,43,<=50K
17,Private,Bachelors,13,Never-married,Craft-repair,White,Male,19,<=50K
35,Federal-gov,Bachelors,13,Never-married,Adm-clerical,White,Female,32,<=50K
28,Private,10th,6,Married-civ-spouse,Adm-clerical,White,Male,48,<=50K
20,Federal-gov,HS-grad,9,Never-married,Priv-house-serv,White,Female,71,<=50K
44,Private,Preschool,1,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
64,Private,Some-college,10,Never-married,Craft-repair,White,Female,42,<=50K
59,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,41,>50K
17,Local-gov,Some-college,10,Never-married,Machine-op-inspct,Asian-Pac-Islander,Male,42,<=50K
50,Private,5th-6th,3,Married-civ-spouse,Sales,White,Female,39,<=50K
32,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,White,Male,47,<=50K
22,Private,Masters,14,Never-married,Prof-specialty,White,Male,36,<=50K
42,Private,Bachelors,13,Never-married,Sales,White,Male,35,<=50K
46,Private,11th,7,Married-AF-spouse,Other-service,White,Male,48,<=50K
17,State-gov,HS-grad,9,Married-civ-spouse,Sales,White,Male,40,<=50K
25,Private,HS-grad,9,Never-married,Adm-clerical,White,Male,23,<=50K
27,Private,HS-grad,9,Divorced,Adm-clerical,White,Male,52,<=50K
26,Federal-gov,1st-4th,2,Married-civ-spouse,Handlers-cleaners,White,Male,34,>50K
62,State-gov,Some-college,10,Married-spouse-absent,Priv-house-serv,Asian-Pac-Islander,Male,44,<=50K
62,Private,Bachelors,13,Married-civ-spouse,Other-service,White,Male,36,<=50K
55,Private,Some-college,10,Married-civ-spouse,Armed-Forces,White,Female,51,<=50K
43,Private,Masters,14,Divorced,Sales,White,Female,38,>50K
27,Federal-gov,HS-grad,9,Never-married,Prof-specialty,White,Male,39,<=50K
44,Self-emp-not-inc,7th-8th,4,Never-married,Sales,White,Male,43,<=50K
63,Local-gov,9th,5,Never-married,Tech-support,White,Male,21,<=50K
62,State-gov,Bachelors,13,Never-married,Armed-Forces,White,Female,66,<=50K
38,Private,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,16,<=50K
31,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,White,Male,35,>50K
36,Private,Assoc-voc,11,Divorced,Machine-op-inspct,White,Male,50,<=50K
28,Self-emp-inc,9th,5,Never-married,Exec-managerial,White,Male,72,<=50K
35,Private,9th,5,Never-married,Transport-moving,White,Male,24,>50K
65,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,White,Male,13,<=50K
48,Private,HS-grad,9,Married-civ-spouse,Protective-serv,White,Female,72,<=50K
60,Private,Masters,14,Never-married,Adm-clerical,White,Male,40,<=50K
29,Private,HS-grad,9,Married-civ-spouse,Sales,Other,Female,52,>50K
21,State-gov,Some-college,10,Never-married,Farming-fishing,White,Male,37,<=50K
51,Private,HS-grad,9,Never-married,Other-service,White,Male,13,<=50K
61,Private,HS-grad,9,Married-civ-spouse,Protective-serv,White,Male,38,<=50K
28,Private,11th,7,Never-married,Sales,White,Female,69,>50K
17,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,White,Male,10,>50K
25,Local-gov,HS-grad,9,Married-civ-spouse,Tech-support,White,Male,13,<=50K
22,Local-gov,HS-grad,9,Divorced,Adm-clerical,White,Female,34,<=50K
42,Private,Some-college,10,Never-married,Sales,White,Female,36,<=50K
47,Self-emp-not-inc,10th,6,Separated,Exec-managerial,Black,Male,73,>50K
25,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,10,<=50K
32,Private,Some-college,10,Married-spouse-absent,Prof-specialty,White,Male,44,<=50K
29,Local-gov,HS-grad,9,Married-spouse-absent,Protective-serv,White,Male,50,<=50K
25,Private,1st-4th,2,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Female,68,<=50K
22,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,49,<=50K
49,Private,HS-grad,9,Married-civ-spouse,Sales,Black,Male,39,<=50K
50,Private,Some-college,10,Never-married,Protective-serv,Black,Male,43,>50K
48,Private,HS-grad,9,Never-married,Transport-moving,Black,Male,45,<=50K
17,Private,12th,8,Married-civ-spouse,Handlers-cleaners,White,Male,42,>50K
60,Private,Some-college,10,Married-civ-spouse,Sales,White,Male,31,<=50K
51,Private,Some-college,10,Never-married,Sales,Asian-Pac-Islander,Female,19,<=50K
57,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,13,<=50K
53,Private,Bachelors,13,Never-married,Transport-moving,White,Male,54,<=50K
17,Federal-gov,HS-grad,9,Never-married,Craft-repair,Black,Female,10,<=50K
24,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,50,>50K
17,Private,Bachelors,13,Married-civ-spouse,Priv-house-serv,Black,Male,37,<=50K
33,Private,Bachelors,13,Never-married,Sales,Asian-Pac-Islander,Female,75,<=50K
62,Private,9th,5,Married-civ-spouse,Handlers-cleaners,White,Male,46,<=50K
50,Private,Assoc-acdm,12,Never-married,Handlers-cleaners,Asian-Pac-Islander,Male,42,>50K
24,Private,HS-grad,9,Never-married,Craft-repair,White,Male,41,<=50K
34,Private,Some-college,10,Married-civ-spouse,Sales,White,Female,10,<=50K
48,Private,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,47,>50K
36,Private,Doctorate,16,Never-married,Craft-repair,White,Male,22,>50K
33,Private,Doctorate,16,Widowed,Handlers-cleaners,White,Female,39,<=50K
62,Without-pay,5th-6th,3,Divorced,Machine-op-inspct,White,Female,44,<=50K
45,Private,Some-college,10,Separated,Other-service,White,Male,64,<=50K
33,State-gov,Masters,14,Divorced,Armed-Forces,White,Female,13,<=50K
54,Private,12th,8,Married-civ-spouse,Handlers-cleaners,White,Male,12,<=50K
57,Private,Some-college,10,Never-married,Sales,White,Male,44,<=50K
66,Local-gov,Bachelors,13,Married-civ-spouse,Other-service,White,Male,36,<=50K
18,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Asian-Pac-Islander,Male,69,<=50K
31,Private,Bachelors,13,Married-civ-spouse,Craft-repair,White,Female,14,<=50K
29,Private,9th,5,Never-married,Exec-managerial,White,Female,32,>50K
17,Private,Assoc-acdm,12,Never-married,Handlers-cleaners,White,Male,77,>50K
26,Private,HS-grad,9,Married-spouse-absent,Sales,White,Female,19,>50K
62,Private,Bachelors,13,Never-married,Craft-repair,White,Male,42,>50K
29,Private,Bachelors,13,Never-married,Prof-specialty,White,Male,73,<=50K
63,Private,Some-college,10,Never-married,Handlers-cleaners,White,Male,70,>50K
32,Private,HS-grad,9,Never-married,Protective-serv,White,Female,31,>50K
57,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,White,Male,39,<=50K
36,Private,Assoc-voc,11,Widowed,Farming-fishing,White,Female,18,<=50K
32,Private,HS-grad,9,Never-married,Sales,White,Female,15,<=50K
27,State-gov,Bachelors,13,Married-civ-spouse,Protective-serv,White,Male,20,<=50K
28,Private,Some-college,10,Married-civ-spouse,Transport-moving,White,Female,40,<=50K
23,Private,11th,7,Married-civ-spouse,Prof-specialty,Black,Male,10,<=50K
67,Federal-gov,HS-grad,9,Divorced,Exec-managerial,White,Male,43,>50K
48,Private,Some-college,10,Married-civ-spouse,Farming-fishing,White,Male,78,<=50K
44,Private,Some-college,10,Never-married,Prof-specialty,Asian-Pac-Islander,Male,48,>50K
17,Private,HS-grad,9,Never-married,Protective-serv,Asian-Pac-Islander,Male,71,<=50K
17,Private,1st-4th,2,Divorced,Adm-clerical,White,Male,42,>50K
27,Private,Prof-school,15,Separated,Handlers-cleaners,White,Male,20,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,77,<=50K
33,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,39,<=50K
