age,workclass,education,education-num,marital-status,occupation,race,sex,hours-per-week,income
19,Federal-gov,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,12,<=50K
17,Private,HS-grad,9,Never-married,Sales,White,Male,2,<=50K
20,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Female,46,<=50K
56,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,9,<=50K
36,State-gov,HS-grad,9,Divorced,Transport-moving,White,Male,44,>50K
17,Private,Some-college,10,Never-married,Craft-repair,Black,Male,23,<=50K
37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Female,91,<=50K
17,Private,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,64,<=50K
49,Private,Some-college,10,Married-civ-spouse,Exec-managerial,White,Female,40,<=50K
17,Private,10th,6,Never-married,Other-service,White,Female,8,>50K
27,Private,Bachelors,13,Never-married,Tech-support,White,Male,39,<=50K
17,Private,Prof-school,15,Never-married,Transport-moving,White,Male,15,<=50K
17,Private,Bachelors,13,Never-married,Handlers-cleaners,White,Male,41,<=50K
49,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Black,Female,41,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,35,>50K
18,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,40,<=50K
40,Private,Bachelors,13,Never-married,Machine-op-inspct,Other,Male,50,<=50K
31,Private,Doctorate,16,Married-civ-spouse,Tech-support,White,Female,42,<=50K
21,Private,Some-college,10,Divorced,Sales,White,Female,49,>50K
37,Private,HS-grad,9,Never-married,Craft-repair,White,Male,39,<=50K
17,Private,Assoc-voc,11,Divorced,Craft-repair,White,Female,39,<=50K
37,Private,11th,7,Divorced,Farming-fishing,White,Female,41,<=50K
36,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,40,>50K
17,Private,Some-college,10,Never-married,Adm-clerical,White,Male,43,<=50K
17,Private,Bachelors,13,Never-married,Exec-managerial,Asian-Pac-Islander,Female,4,>50K
32,Private,Some-college,10,Married-spouse-absent,Other-service,White,Male,4,>50K
46,Private,Some-college,10,Divorced,Sales,White,Female,49,<=50K
17,State-gov,Some-college,10,Married-civ-spouse,Other-service,White,Male,45,<=50K
36,Self-emp-inc,Masters,14,Married-civ-spouse,Craft-repair,White,Female,54,<=50K
30,Private,Bachelors,13,Never-married,Prof-specialty,White,Female,34,<=50K
17,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Female,2,<=50K
53,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Female,38,<=50K
18,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,36,<=50K
17,State-gov,Bachelors,13,Widowed,Craft-repair,White,Female,38,<=50K
25,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Black,Female,31,<=50K
59,Private,Assoc-voc,11,Never-married,Sales,White,Male,2,>50K
22,Federal-gov,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,37,<=50K
17,State-gov,Prof-school,15,Married-civ-spouse,Farming-fishing,White,Male,41,<=50K
34,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Female,38,<=50K
23,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,39,<=50K
34,Private,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,41,<=50K
33,Private,Bachelors,13,Divorced,Tech-support,White,Male,39,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Male,14,<=50K
47,Private,12th,8,Separated,Prof-specialty,White,Male,21,>50K
34,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,White,Male,47,<=50K
58,Private,Bachelors,13,Never-married,Adm-clerical,White,Male,38,<=50K
17,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,8,<=50K
41,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,White,Female,38,<=50K
27,Self-emp-inc,Some-college,10,Never-married,Other-service,White,Female,8,>50K
49,Local-gov,Bachelors,13,Never-married,Craft-repair,White,Male,12,>50K
18,Private,7th-8th,4,Divorced,Adm-clerical,White,Male,65,<=50K
19,Private,11th,7,Never-married,Craft-repair,Asian-Pac-Islander,Female,41,>50K
65,Private,9th,5,Never-married,Prof-specialty,White,Male,39,<=50K
22,Private,HS-grad,9,Divorced,Exec-managerial,White,Male,47,<=50K
62,Private,HS-grad,9,Never-married,Protective-serv,White,Female,50,>50K
36,Self-emp-not-inc,Assoc-voc,11,Never-married,Adm-clerical,White,Male,2,<=50K
17,Private,HS-grad,9,Never-married,Sales,Black,Male,2,>50K
28,Private,1st-4th,2,Never-married,Protective-serv,Other,Male,25,<=50K
17,Private,HS-grad,9,Never-married,Craft-repair,White,Female,52,>50K
17,Local-gov,Some-college,10,Never-married,Tech-support,White,Female,37,<=50K
26,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Female,40,<=50K
17,Private,Bachelors,13,Divorced,Other-service,Black,Female,39,<=50K
53,Self-emp-not-inc,HS-grad,9,Never-married,Protective-serv,White,Male,5,<=50K
17,Private,10th,6,Married-civ-spouse,Transport-moving,White,Male,41,<=50K
25,Private,Bachelors,13,Married-civ-spouse,Priv-house-serv,Black,Male,2,<=50K
45,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Female,38,<=50K
65,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Adm-clerical,White,Female,40,<=50K
29,Private,Some-college,10,Never-married,Exec-managerial,White,Male,41,<=50K
29,Private,HS-grad,9,Divorced,Other-service,White,Male,37,<=50K
17,Private,Bachelors,13,Divorced,Transport-moving,White,Male,51,<=50K
43,Private,Some-college,10,Divorced,Craft-repair,Black,Male,7,>50K
23,Private,Some-college,10,Divorced,Prof-specialty,Asian-Pac-Islander,Female,39,<=50K
18,Private,7th-8th,4,Married-civ-spouse,Tech-support,Black,Male,39,<=50K
24,Private,Assoc-voc,11,Never-married,Prof-specialty,White,Male,39,<=50K
58,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,38,<=50K
21,Private,12th,8,Divorced,Tech-support,White,Male,41,>50K
57,Private,Assoc-voc,11,Never-married,Craft-repair,White,Female,27,>50K
22,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Black,Male,45,<=50K
23,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Male,24,>50K
59,Private,HS-grad,9,Married-spouse-absent,Craft-repair,Other,Male,41,<=50K
23,Private,5th-6th,3,Separated,Handlers-cleaners,White,Male,40,<=50K
48,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Asian-Pac-Islander,Female,18,<=50K
55,Private,Some-college,10,Never-married,Prof-specialty,Asian-Pac-Islander,Male,2,<=50K
17,State-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,44,>50K
36,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Transport-moving,White,Female,22,<=50K
21,Private,Bachelors,13,Divorced,Prof-specialty,White,Male,48,<=50K
18,Private,11th,7,Married-civ-spouse,Farming-fishing,Asian-Pac-Islander,Male,22,<=50K
42,Private,HS-grad,9,Never-married,Tech-support,White,Male,39,<=50K
18,Private,Doctorate,16,Married-civ-spouse,Sales,White,Female,10,<=50K
23,Federal-gov,Some-college,10,Never-married,Exec-managerial,White,Male,41,<=50K
27,State-gov,Some-college,10,Never-married,Craft-repair,White,Female,38,<=50K
49,Self-emp-not-inc,Masters,14,Never-married,Prof-specialty,White,Male,39,<=50K
49,Self-emp-not-inc,9th,5,Divorced,Craft-repair,White,Male,60,>50K
48,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Other,Male,50,<=50K
26,Private,Bachelors,13,Married-civ-spouse,Sales,White,Male,34,>50K
43,Private,Bachelors,13,Married-civ-spouse,Transport-moving,White,Male,49,<=50K
17,Private,Some-college,10,Never-married,Exec-managerial,White,Male,38,<=50K
24,Private,Doctorate,16,Married-civ-spouse,Tech-support,White,Male,43,>50K
31,State-gov,Bachelors,13,Married-civ-spouse,Transport-moving,White,Female,38,>50K
17,Private,Bachelors,13,Divorced,Exec-managerial,White,Male,37,>50K
17,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Female,38,<=50K
26,Private,HS-grad,9,Never-married,Transport-moving,White,Male,41,<=50K
43,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,39,<=50K
29,Private,1st-4th,2,Married-civ-spouse,Exec-managerial,White,Male,40,<=50K
61,Federal-gov,Bachelors,13,Married-civ-spouse,Sales,White,Male,19,<=50K
34,Private,Doctorate,16,Married-civ-spouse,Adm-clerical,White,Female,37,<=50K
24,Federal-gov,Masters,14,Married-civ-spouse,Sales,White,Male,51,>50K
27,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Male,37,<=50K
38,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,13,<=50K
17,Private,Masters,14,Married-civ-spouse,Machine-op-inspct,White,Female,2,<=50K
28,Private,Bachelors,13,Divorced,Adm-clerical,White,Male,31,>50K
58,Self-emp-not-inc,Assoc-voc,11,Divorced,Handlers-cleaners,Asian-Pac-Islander,Male,51,>50K
29,Private,Assoc-acdm,12,Divorced,Exec-managerial,Black,Male,21,>50K
18,Private,1st-4th,2,Married-civ-spouse,Prof-specialty,White,Male,35,>50K
34,Private,HS-grad,9,Divorced,Adm-clerical,White,Male,38,<=50K
18,Private,Some-college,10,Never-married,Exec-managerial,White,Female,2,>50K
25,Private,HS-grad,9,Divorced,Adm-clerical,White,Male,48,<=50K
37,Private,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,44,<=50K
40,Private,HS-grad,9,Divorced,Exec-managerial,White,Male,46,<=50K
53,Private,Some-college,10,Never-married,Craft-repair,White,Male,37,<=50K
32,Private,Assoc-voc,11,Divorced,Machine-op-inspct,White,Male,74,>50K
17,Self-emp-not-inc,9th,5,Divorced,Exec-managerial,Other,Male,38,<=50K
17,Federal-gov,10th,6,Divorced,Handlers-cleaners,Black,Male,37,<=50K
17,Private,Assoc-voc,11,Never-married,Transport-moving,Black,Female,9,<=50K
30,State-gov,HS-grad,9,Widowed,Transport-moving,White,Male,41,<=50K
28,Self-emp-not-inc,Preschool,1,Married-civ-spouse,Exec-managerial,White,Male,40,>50K
17,Federal-gov,Bachelors,13,Married-civ-spouse,Other-service,White,Female,39,<=50K
57,Local-gov,Bachelors,13,Divorced,Machine-op-inspct,White,Female,39,>50K
30,Private,HS-grad,9,Divorced,Other-service,Black,Female,44,>50K
17,Private,Some-college,10,Divorced,Sales,White,Female,20,<=50K
25,Private,Some-college,10,Never-married,Prof-specialty,White,Male,40,>50K
23,Private,HS-grad,9,Never-married,Adm-clerical,White,Male,40,<=50K
23,Private,Bachelors,13,Never-married,Craft-repair,White,Female,27,<=50K
25,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,40,>50K
20,Private,Some-college,10,Married-civ-spouse,Sales,White,Male,49,>50K
17,Private,Some-college,10,Married-civ-spouse,Sales,White,Male,2,<=50K
17,Private,HS-grad,9,Divorced,Adm-clerical,Black,Male,26,<=50K
22,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Male,2,<=50K
26,Private,Some-college,10,Never-married,Handlers-cleaners,White,Male,34,<=50K
17,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,White,Male,39,<=50K
31,Private,HS-grad,9,Divorced,Tech-support,Asian-Pac-Islander,Male,38,<=50K
24,Private,Bachelors,13,Never-married,Machine-op-inspct,White,Male,18,>50K
39,Federal-gov,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,49,<=50K
66,Private,Bachelors,13,Never-married,Prof-specialty,Asian-Pac-Islander,Female,39,<=50K
17,Private,Some-college,10,Never-married,Other-service,White,Female,44,>50K
42,Private,Some-college,10,Married-civ-spouse,Transport-moving,White,Female,15,<=50K
17,Local-gov,10th,6,Separated,Prof-specialty,White,Male,42,<=50K
17,Private,Assoc-voc,11,Married-civ-spouse,Other-service,White,Male,26,<=50K
27,Private,Some-college,10,Never-married,Prof-specialty,White,Male,15,<=50K
21,Private,Bachelors,13,Married-civ-spouse,Protective-serv,White,Male,14,<=50K
24,Local-gov,Some-college,10,Divorced,Priv-house-serv,White,Male,56,>50K
31,Private,HS-grad,9,Separated,Other-service,White,Female,48,<=50K
29,Private,Some-college,10,Never-married,Transport-moving,White,Male,50,<=50K
27,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,White,Male,50,<=50K
30,Private,Assoc-acdm,12,Married-civ-spouse,Sales,White,Male,4,>50K
17,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,26,<=50K
52,Private,Bachelors,13,Married-civ-spouse,Priv-house-serv,White,Female,57,>50K
17,Private,Some-college,10,Never-married,Adm-clerical,White,Female,31,<=50K
17,Self-emp-not-inc,10th,6,Never-married,Craft-repair,White,Male,9,<=50K
17,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,22,<=50K
17,Private,Bachelors,13,Married-spouse-absent,Prof-specialty,Asian-Pac-Islander,Male,21,>50K
26,Private,Bachelors,13,Married-civ-spouse,Tech-support,White,Female,39,<=50K
31,Private,Assoc-voc,11,Never-married,Adm-clerical,White,Male,2,<=50K
65,Private,5th-6th,3,Never-married,Craft-repair,White,Male,36,<=50K
17,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,White,Male,37,>50K
24,State-gov,Assoc-acdm,12,Divorced,Adm-clerical,White,Female,39,<=50K
17,Private,11th,7,Never-married,Craft-repair,White,Female,28,<=50K
25,Private,HS-grad,9,Married-spouse-absent,Handlers-cleaners,White,Male,39,>50K
24,Federal-gov,Some-college,10,Widowed,Transport-moving,Black,Female,91,>50K
50,State-gov,Preschool,1,Never-married,Prof-specialty,White,Male,52,<=50K
50,Federal-gov,HS-grad,9,Never-married,Craft-repair,White,Male,40,<=50K
20,Self-emp-not-inc,Masters,14,Married-civ-spouse,Transport-moving,White,Female,44,<=50K
17,Private,HS-grad,9,Divorced,Craft-repair,White,Male,10,<=50K
17,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Female,38,>50K
30,Private,Prof-school,15,Married-civ-spouse,Craft-repair,White,Male,41,>50K
34,Local-gov,HS-grad,9,Never-married,Adm-clerical,White,Female,13,<=50K
22,Private,HS-grad,9,Married-civ-spouse,Other-service,Black,Male,2,<=50K
36,Private,Some-college,10,Never-married,Exec-managerial,White,Female,43,<=50K
20,Private,Bachelors,13,Married-AF-spouse,Craft-repair,White,Female,29,>50K
26,Private,Some-college,10,Married-civ-spouse,Other-service,White,Male,46,<=50K
38,Private,HS-grad,9,Divorced,Transport-moving,White,Female,36,<=50K
28,Private,Some-college,10,Separated,Other-service,White,Male,23,<=50K
17,Private,Some-college,10,Widowed,Machine-op-inspct,White,Male,39,<=50K
21,State-gov,Some-college,10,Divorced,Exec-managerial,White,Male,47,<=50K
35,Self-emp-not-inc,Masters,14,Married-civ-spouse,Machine-op-inspct,White,Male,52,<=50K
21,Federal-gov,Some-college,10,Never-married,Prof-specialty,White,Male,43,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Female,2,<=50K
20,Private,10th,6,Married-civ-spouse,Transport-moving,White,Female,9,<=50K
17,Private,Bachelors,13,Married-civ-spouse,Other-service,White,Male,38,<=50K
46,Local-gov,HS-grad,9,Divorced,Adm-clerical,White,Male,44,<=50K
23,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,38,>50K
27,State-gov,Bachelors,13,Married-civ-spouse,Craft-repair,White,Male,40,>50K
20,Private,Some-college,10,Never-married,Adm-clerical,Asian-Pac-Islander,Male,42,<=50K
29,Private,Bachelors,13,Married-civ-spouse,Sales,Other,Male,39,<=50K
45,State-gov,Some-college,10,Never-married,Prof-specialty,White,Male,38,>50K
38,Self-emp-not-inc,Prof-school,15,Never-married,Other-service,Black,Male,39,<=50K
36,Private,HS-grad,9,Never-married,Exec-managerial,White,Female,39,<=50K
24,Private,Some-college,10,Married-civ-spouse,Transport-moving,White,Male,47,<=50K
39,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Protective-serv,Black,Male,58,<=50K
28,Private,5th-6th,3,Divorced,Exec-managerial,White,Male,33,>50K
23,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Male,19,>50K
35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Asian-Pac-Islander,Female,43,<=50K
29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Black,Female,4,>50K
31,Private,HS-grad,9,Married-civ-spouse,Other-service,Amer-Indian-Eskimo,Male,38,<=50K
17,Private,HS-grad,9,Married-civ-spouse,Protective-serv,White,Female,13,>50K
63,Self-emp-not-inc,HS-grad,9,Divorced,Protective-serv,White,Male,41,>50K
67,Federal-gov,Bachelors,13,Never-married,Exec-managerial,White,Male,42,>50K
33,Private,Bachelors,13,Divorced,Craft-repair,White,Female,43,<=50K
23,Local-gov,Assoc-voc,11,Divorced,Exec-managerial,White,Male,2,<=50K
27,Local-gov,Some-college,10,Married-civ-spouse,Other-service,White,Male,39,<=50K
17,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Black,Male,39,<=50K
26,Private,Some-college,10,Never-married,Protective-serv,White,Male,38,<=50K
17,Private,Bachelors,13,Married-civ-spouse,Sales,White,Male,34,<=50K
37,Private,Bachelors,13,Never-married,Prof-specialty,White,Female,39,<=50K
48,Private,Bachelors,13,Divorced,Other-service,White,Male,10,>50K
17,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,24,<=50K
43,Private,9th,5,Married-civ-spouse,Prof-specialty,White,Female,25,<=50K
28,Private,Some-college,10,Separated,Exec-managerial,White,Male,5,>50K
21,Local-gov,10th,6,Never-married,Sales,Other,Male,40,<=50K
17,Private,1st-4th,2,Divorced,Adm-clerical,White,Male,37,<=50K
22,Self-emp-inc,Doctorate,16,Divorced,Tech-support,White,Male,49,<=50K
19,Private,HS-grad,9,Divorced,Tech-support,White,Female,51,<=50K
17,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Black,Male,28,<=50K
17,Private,Bachelors,13,Married-civ-spouse,Protective-serv,White,Female,28,>50K
39,Private,Some-college,10,Never-married,Farming-fishing,White,Male,15,<=50K
33,Private,Preschool,1,Divorced,Craft-repair,White,Male,38,>50K
17,Private,Some-college,10,Never-married,Prof-specialty,White,Male,39,<=50K
32,Private,11th,7,Never-married,Adm-clerical,White,Male,38,<=50K
17,Private,9th,5,Married-civ-spouse,Exec-managerial,White,Male,39,<=50K
17,Private,Masters,14,Divorced,Protective-serv,White,Female,64,>50K
36,State-gov,Bachelors,13,Never-married,Craft-repair,White,Male,40,<=50K
43,Private,Bachelors,13,Divorced,Adm-clerical,White,Male,38,<=50K
33,Private,Assoc-acdm,12,Divorced,Other-service,White,Male,8,<=50K
17,Private,1st-4th,2,Divorced,Exec-managerial,White,Male,45,<=50K
28,Federal-gov,Some-college,10,Never-married,Craft-repair,White,Female,48,>50K
36,State-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,40,<=50K
39,Private,Bachelors,13,Married-civ-spouse,Other-service,White,Male,17,<=50K
17,Private,HS-grad,9,Never-married,Craft-repair,Other,Male,38,<=50K
20,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,White,Male,55,<=50K
32,Private,Some-college,10,Never-married,Other-service,Black,Male,38,<=50K
59,Self-emp-not-inc,11th,7,Married-spouse-absent,Protective-serv,White,Male,46,<=50K
23,Private,Assoc-voc,11,Never-married,Exec-managerial,Black,Male,37,<=50K
28,Private,Bachelors,13,Divorced,Priv-house-serv,White,Female,12,>50K
22,Local-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,31,>50K
26,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,2,<=50K
18,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,White,Female,3,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,2,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Sales,White,Male,19,<=50K
22,Private,Bachelors,13,Never-married,Adm-clerical,White,Male,15,<=50K
17,Private,Some-college,10,Never-married,Other-service,Asian-Pac-Islander,Male,44,<=50K
28,Private,HS-grad,9,Never-married,Craft-repair,White,Male,12,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,26,>50K
51,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Asian-Pac-Islander,Male,38,<=50K
17,Private,HS-grad,9,Divorced,Prof-specialty,White,Male,5,>50K
30,Private,HS-grad,9,Married-civ-spouse,Tech-support,White,Female,37,>50K
17,Private,Bachelors,13,Married-civ-spouse,Craft-repair,White,Male,40,>50K
26,Private,Assoc-voc,11,Divorced,Prof-specialty,White,Female,38,>50K
44,Private,Bachelors,13,Divorced,Adm-clerical,White,Male,38,<=50K
46,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,White,Male,47,<=50K
35,Private,11th,7,Never-married,Protective-serv,White,Male,38,<=50K
18,Private,Bachelors,13,Married-civ-spouse,Other-service,Amer-Indian-Eskimo,Male,24,<=50K
39,Self-emp-not-inc,Some-college,10,Never-married,Exec-managerial,White,Male,38,<=50K
30,Private,Bachelors,13,Never-married,Prof-specialty,White,Male,30,<=50K
59,Private,Masters,14,Never-married,Prof-specialty,Black,Male,29,<=50K
35,Private,Assoc-acdm,12,Never-married,Adm-clerical,White,Male,38,<=50K
51,Self-emp-inc,Some-college,10,Never-married,Handlers-cleaners,White,Male,37,<=50K
51,Self-emp-not-inc,7th-8th,4,Divorced,Transport-moving,Asian-Pac-Islander,Female,38,>50K
17,Private,Some-college,10,Married-civ-spouse,Protective-serv,Amer-Indian-Eskimo,Female,42,<=50K
17,Self-emp-not-inc,Some-college,10,Never-married,Prof-specialty,White,Male,87,<=50K
26,Private,Masters,14,Never-married,Prof-specialty,White,Male,17,<=50K
24,Private,HS-grad,9,Married-spouse-absent,Exec-managerial,White,Female,59,<=50K
35,Private,Masters,14,Never-married,Prof-specialty,Black,Male,38,>50K
46,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Female,38,<=50K
44,Private,Bachelors,13,Married-civ-spouse,Sales,White,Male,41,<=50K
41,Federal-gov,Some-college,10,Never-married,Other-service,White,Male,39,<=50K
36,Private,Bachelors,13,Married-civ-spouse,Other-service,Black,Male,15,>50K
19,Private,12th,8,Married-civ-spouse,Sales,White,Female,37,<=50K
23,Local-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,33,>50K
26,Private,HS-grad,9,Married-civ-spouse,Sales,Black,Male,44,>50K
17,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Black,Male,39,<=50K
17,Private,Some-college,10,Married-civ-spouse,Tech-support,White,Male,71,<=50K
17,State-gov,Bachelors,13,Married-civ-spouse,Other-service,Amer-Indian-Eskimo,Male,38,>50K
17,Federal-gov,Masters,14,Never-married,Transport-moving,White,Female,23,>50K
