age,workclass,education,education-num,marital-status,occupation,race,sex,hours-per-week,income
21,Private,Assoc-acdm,12,Never-married,Transport-moving,Black,Male,18,<=50K
38,Private,11th,7,Widowed,Farming-fishing,White,Male,35,<=50K
32,Local-gov,11th,7,Married-civ-spouse,Other-service,White,Male,35,<=50K
48,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,White,Male,45,>50K
32,Local-gov,Masters,14,Never-married,Machine-op-inspct,White,Male,30,<=50K
40,Private,5th-6th,3,Never-married,Craft-repair,Asian-Pac-Islander,Female,43,<=50K
41,Private,HS-grad,9,Married-spouse-absent,Farming-fishing,White,Female,38,<=50K
30,Private,Some-college,10,Married-civ-spouse,Sales,White,Male,35,>50K
84,Private,Bachelors,13,Divorced,Handlers-cleaners,White,Male,25,<=50K
45,Private,Masters,14,Married-civ-spouse,Protective-serv,White,Male,35,<=50K
25,Private,Bachelors,13,Never-married,Prof-specialty,White,Male,43,>50K
59,Private,Bachelors,13,Married-civ-spouse,Sales,White,Male,40,<=50K
46,Private,HS-grad,9,Married-spouse-absent,Sales,Asian-Pac-Islander,Male,46,<=50K
52,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Female,42,<=50K
50,Private,7th-8th,4,Widowed,Other-service,White,Male,35,<=50K
84,Private,9th,5,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Female,35,>50K
23,Private,HS-grad,9,Divorced,Adm-clerical,Asian-Pac-Islander,Male,40,<=50K
62,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,White,Female,10,<=50K
56,Self-emp-not-inc,Prof-school,15,Never-married,Sales,White,Male,22,>50K
17,Federal-gov,Prof-school,15,Never-married,Adm-clerical,White,Male,36,<=50K
40,Private,Doctorate,16,Never-married,Farming-fishing,White,Female,39,<=50K
37,Private,7th-8th,4,Never-married,Craft-repair,Asian-Pac-Islander,Female,35,>50K
68,Private,HS-grad,9,Married-civ-spouse,Protective-serv,White,Male,39,<=50K
49,Federal-gov,HS-grad,9,Married-civ-spouse,Sales,White,Female,10,<=50K
49,Federal-gov,Doctorate,16,Never-married,Prof-specialty,White,Male,32,<=50K
38,Private,HS-grad,9,Never-married,Protective-serv,White,Male,37,>50K
24,Local-gov,Bachelors,13,Married-civ-spouse,Craft-repair,White,Male,36,>50K
24,Private,HS-grad,9,Never-married,Exec-managerial,White,Male,33,>50K
40,Private,Some-college,10,Divorced,Adm-clerical,Black,Male,37,<=50K
39,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,White,Male,10,<=50K
38,Private,Prof-school,15,Divorced,Sales,White,Male,36,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,43,<=50K
56,Federal-gov,Doctorate,16,Never-married,Farming-fishing,White,Female,35,<=50K
51,Private,Bachelors,13,Divorced,Adm-clerical,White,Male,30,<=50K
29,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Other,Female,28,>50K
19,Private,Some-college,10,Married-civ-spouse,Sales,White,Female,34,<=50K
49,Private,Some-college,10,Divorced,Other-service,White,Male,82,<=50K
82,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Male,40,<=50K
63,Private,Bachelors,13,Never-married,Machine-op-inspct,Asian-Pac-Islander,Male,45,<=50K
40,Private,Prof-school,15,Never-married,Adm-clerical,White,Female,41,<=50K
62,Private,11th,7,Married-civ-spouse,Prof-specialty,White,Male,39,>50K
41,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,19,>50K
41,Private,HS-grad,9,Divorced,Sales,White,Male,44,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Female,35,<=50K
63,State-gov,Some-college,10,Married-civ-spouse,Handlers-cleaners,White,Female,36,<=50K
80,Local-gov,Assoc-acdm,12,Divorced,Exec-managerial,White,Female,36,<=50K
61,Self-emp-inc,Bachelors,13,Divorced,Other-service,White,Male,40,>50K
51,Self-emp-not-inc,Prof-school,15,Never-married,Farming-fishing,White,Female,44,<=50K
37,Private,Bachelors,13,Never-married,Machine-op-inspct,White,Male,35,<=50K
30,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Asian-Pac-Islander,Female,10,<=50K
56,State-gov,Some-college,10,Never-married,Adm-clerical,Asian-Pac-Islander,Female,41,<=50K
56,State-gov,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,40,>50K
47,Private,HS-grad,9,Never-married,Other-service,White,Female,33,>50K
33,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,40,<=50K
84,Private,Bachelors,13,Never-married,Protective-serv,White,Male,30,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,35,>50K
58,State-gov,Assoc-acdm,12,Married-civ-spouse,Sales,White,Male,40,<=50K
39,Private,HS-grad,9,Never-married,Protective-serv,White,Male,33,<=50K
34,Private,HS-grad,9,Divorced,Prof-specialty,Black,Male,37,>50K
40,Federal-gov,Some-college,10,Married-civ-spouse,Other-service,White,Male,32,<=50K
52,Local-gov,HS-grad,9,Married-spouse-absent,Prof-specialty,White,Male,35,<=50K
59,Private,11th,7,Married-civ-spouse,Farming-fishing,White,Male,32,<=50K
71,Private,Some-college,10,Never-married,Other-service,White,Male,37,<=50K
43,Federal-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,10,<=50K
71,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,10,<=50K
54,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,White,Male,42,>50K
58,Private,11th,7,Divorced,Sales,White,Male,41,<=50K
84,Private,Assoc-acdm,12,Widowed,Adm-clerical,White,Male,37,>50K
76,Private,Some-college,10,Married-civ-spouse,Sales,White,Male,39,>50K
50,Private,9th,5,Married-civ-spouse,Exec-managerial,White,Male,10,>50K
62,Self-emp-not-inc,Bachelors,13,Never-married,Transport-moving,White,Male,35,<=50K
72,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Male,59,>50K
80,Federal-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,35,<=50K
84,Private,9th,5,Married-civ-spouse,Farming-fishing,Other,Male,46,<=50K
54,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,44,<=50K
27,Private,Bachelors,13,Married-civ-spouse,Other-service,Black,Male,37,<=50K
40,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,White,Male,37,<=50K
51,State-gov,Prof-school,15,Married-civ-spouse,Handlers-cleaners,White,Male,35,>50K
57,Private,Assoc-acdm,12,Divorced,Protective-serv,Black,Male,32,<=50K
30,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,55,<=50K
46,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Other-service,White,Female,37,>50K
84,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,White,Male,38,>50K
38,Private,Prof-school,15,Divorced,Machine-op-inspct,White,Male,10,<=50K
74,Private,Bachelors,13,Divorced,Sales,White,Male,57,>50K
62,Private,HS-grad,9,Never-married,Adm-clerical,White,Male,32,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,33,<=50K
35,Private,Some-college,10,Widowed,Protective-serv,White,Male,37,>50K
84,Private,11th,7,Married-civ-spouse,Prof-specialty,White,Male,41,<=50K
51,Private,HS-grad,9,Never-married,Exec-managerial,White,Female,56,<=50K
37,Private,11th,7,Divorced,Farming-fishing,Asian-Pac-Islander,Male,38,>50K
39,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,34,<=50K
21,Private,Prof-school,15,Never-married,Exec-managerial,White,Male,31,>50K
65,Private,5th-6th,3,Married-civ-spouse,Prof-specialty,Black,Female,39,>50K
49,Private,11th,7,Married-civ-spouse,Sales,White,Male,38,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,44,<=50K
17,Private,Doctorate,16,Divorced,Adm-clerical,White,Male,37,>50K
17,Private,7th-8th,4,Never-married,Machine-op-inspct,Black,Male,34,<=50K
48,Private,Some-college,10,Never-married,Adm-clerical,Other,Male,38,>50K
84,Private,HS-grad,9,Never-married,Craft-repair,Black,Male,15,<=50K
50,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,White,Male,10,<=50K
46,Private,11th,7,Married-civ-spouse,Adm-clerical,White,Male,31,<=50K
32,Private,Masters,14,Never-married,Exec-managerial,White,Male,52,>50K
80,Private,HS-grad,9,Never-married,Other-service,White,Male,38,>50K
57,Self-emp-not-inc,Bachelors,13,Divorced,Adm-clerical,White,Female,17,<=50K
56,Private,HS-grad,9,Never-married,Protective-serv,White,Male,40,<=50K
24,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,38,<=50K
69,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,38,>50K
41,Private,HS-grad,9,Never-married,Farming-fishing,White,Male,37,<=50K
47,Local-gov,HS-grad,9,Never-married,Other-service,White,Male,35,<=50K
81,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Black,Male,35,>50K
47,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,38,<=50K
21,Private,11th,7,Widowed,Craft-repair,White,Female,34,>50K
62,Federal-gov,HS-grad,9,Married-spouse-absent,Exec-managerial,White,Male,36,<=50K
37,Private,Some-college,10,Divorced,Exec-managerial,Asian-Pac-Islander,Male,37,<=50K
54,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,White,Male,36,<=50K
36,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Black,Male,34,<=50K
31,Private,Bachelors,13,Never-married,Adm-clerical,White,Male,33,<=50K
69,Self-emp-not-inc,Some-college,10,Never-married,Adm-clerical,White,Male,36,<=50K
29,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Male,33,>50K
44,Private,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,51,<=50K
39,Self-emp-not-inc,Bachelors,13,Never-married,Farming-fishing,White,Female,37,<=50K
45,State-gov,Some-college,10,Never-married,Machine-op-inspct,White,Male,41,<=50K
21,Private,HS-grad,9,Never-married,Adm-clerical,White,Male,39,>50K
43,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Handlers-cleaners,White,Male,10,<=50K
33,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,38,<=50K
17,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,39,<=50K
77,Private,Masters,14,Never-married,Handlers-cleaners,White,Male,38,<=50K
42,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,White,Male,36,<=50K
17,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,49,<=50K
38,Private,HS-grad,9,Never-married,Exec-managerial,White,Male,10,<=50K
24,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,37,<=50K
53,Private,Some-college,10,Never-married,Adm-clerical,White,Male,42,>50K
58,Private,11th,7,Married-civ-spouse,Craft-repair,White,Male,42,<=50K
80,Federal-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Black,Female,35,<=50K
56,Self-emp-not-inc,HS-grad,9,Divorced,Farming-fishing,White,Male,31,<=50K
61,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Female,42,<=50K
18,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,36,>50K
59,Private,HS-grad,9,Divorced,Protective-serv,White,Male,32,<=50K
24,Private,Prof-school,15,Never-married,Prof-specialty,Black,Male,33,<=50K
84,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Black,Male,34,<=50K
29,Private,7th-8th,4,Married-civ-spouse,Adm-clerical,White,Male,40,>50K
84,Private,9th,5,Separated,Exec-managerial,White,Female,36,<=50K
66,Private,Bachelors,13,Never-married,Prof-specialty,White,Female,32,<=50K
70,Private,HS-grad,9,Never-married,Exec-managerial,White,Male,10,>50K
50,Private,Doctorate,16,Married-spouse-absent,Exec-managerial,White,Male,33,>50K
44,Private,7th-8th,4,Married-civ-spouse,Exec-managerial,White,Male,10,>50K
30,Local-gov,Bachelors,13,Never-married,Adm-clerical,White,Female,38,<=50K
38,Federal-gov,Some-college,10,Never-married,Prof-specialty,White,Male,59,>50K
33,State-gov,Some-college,10,Married-civ-spouse,Farming-fishing,White,Male,35,<=50K
64,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Female,10,<=50K
77,State-gov,HS-grad,9,Never-married,Exec-managerial,Asian-Pac-Islander,Male,35,<=50K
52,Private,Some-college,10,Never-married,Craft-repair,White,Male,10,<=50K
77,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,35,>50K
62,Self-emp-not-inc,HS-grad,9,Never-married,Adm-clerical,White,Male,36,<=50K
31,Private,Some-college,10,Never-married,Farming-fishing,White,Male,10,<=50K
43,State-gov,Assoc-voc,11,Married-civ-spouse,Sales,Black,Female,42,>50K
46,Private,11th,7,Never-married,Handlers-cleaners,Asian-Pac-Islander,Male,10,>50K
54,Private,Bachelors,13,Never-married,Sales,White,Male,36,<=50K
60,Local-gov,Masters,14,Married-civ-spouse,Handlers-cleaners,White,Male,20,<=50K
41,Private,Bachelors,13,Married-civ-spouse,Protective-serv,White,Male,34,<=50K
84,Private,Assoc-voc,11,Married-spouse-absent,Adm-clerical,Asian-Pac-Islander,Male,33,<=50K
55,Private,Doctorate,16,Divorced,Other-service,White,Female,39,<=50K
56,Private,Doctorate,16,Never-married,Prof-specialty,White,Male,33,>50K
55,Private,5th-6th,3,Divorced,Transport-moving,White,Male,36,>50K
30,Self-emp-not-inc,Bachelors,13,Divorced,Transport-moving,White,Male,34,<=50K
50,Self-emp-not-inc,Masters,14,Separated,Exec-managerial,White,Female,37,<=50K
61,Self-emp-inc,Doctorate,16,Married-civ-spouse,Craft-repair,White,Female,37,<=50K
64,Private,Bachelors,13,Never-married,Exec-managerial,White,Male,41,<=50K
51,Private,7th-8th,4,Separated,Adm-clerical,White,Male,34,<=50K
50,State-gov,HS-grad,9,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,62,<=50K
84,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Male,10,>50K
35,Private,Some-college,10,Married-civ-spouse,Protective-serv,White,Male,36,<=50K
59,Local-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Male,10,>50K
52,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,White,Male,37,>50K
36,Federal-gov,Bachelors,13,Divorced,Other-service,White,Male,30,<=50K
70,Local-gov,HS-grad,9,Widowed,Prof-specialty,White,Male,47,<=50K
51,Self-emp-not-inc,HS-grad,9,Married-spouse-absent,Adm-clerical,Black,Male,17,<=50K
48,Private,Doctorate,16,Never-married,Sales,Asian-Pac-Islander,Male,40,<=50K
49,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,39,<=50K
36,State-gov,7th-8th,4,Married-civ-spouse,Exec-managerial,White,Male,40,>50K
81,Private,HS-grad,9,Never-married,Farming-fishing,Asian-Pac-Islander,Male,40,<=50K
31,Private,Doctorate,16,Never-married,Handlers-cleaners,White,Male,34,>50K
45,Private,Some-college,10,Married-spouse-absent,Sales,White,Male,27,>50K
26,Private,Assoc-acdm,12,Married-civ-spouse,Transport-moving,White,Male,38,<=50K
41,Federal-gov,HS-grad,9,Never-married,Farming-fishing,Black,Male,41,>50K
17,Private,Some-college,10,Never-married,Adm-clerical,White,Male,44,<=50K
61,Federal-gov,Prof-school,15,Married-spouse-absent,Prof-specialty,White,Male,35,<=50K
25,Private,Doctorate,16,Never-married,Farming-fishing,White,Male,10,<=50K
71,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,37,<=50K
26,Private,Some-college,10,Never-married,Prof-specialty,White,Female,22,<=50K
37,Private,Masters,14,Never-married,Prof-specialty,White,Male,44,>50K
47,State-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Black,Male,20,>50K
36,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,White,Male,29,<=50K
84,Private,Bachelors,13,Married-civ-spouse,Craft-repair,White,Male,38,>50K
38,Federal-gov,Bachelors,13,Married-civ-spouse,Other-service,Asian-Pac-Islander,Female,35,<=50K
72,Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,White,Male,31,>50K
40,Private,HS-grad,9,Married-spouse-absent,Sales,White,Male,37,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Sales,Black,Male,42,<=50K
37,Federal-gov,Some-college,10,Married-civ-spouse,Handlers-cleaners,White,Male,32,<=50K
49,State-gov,11th,7,Married-spouse-absent,Sales,White,Male,37,<=50K
49,Private,Some-college,10,Widowed,Adm-clerical,White,Female,10,>50K
84,Private,11th,7,Never-married,Adm-clerical,White,Female,20,<=50K
70,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Female,41,>50K
23,Private,Bachelors,13,Never-married,Exec-managerial,White,Male,34,<=50K
49,Private,Bachelors,13,Never-married,Adm-clerical,White,Male,42,<=50K
66,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Other,Male,10,<=50K
54,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,38,<=50K
59,Private,HS-grad,9,Never-married,Farming-fishing,White,Male,34,>50K
36,Private,HS-grad,9,Never-married,Farming-fishing,White,Female,40,<=50K
25,Private,11th,7,Never-married,Prof-specialty,White,Male,32,>50K
62,Private,Bachelors,13,Never-married,Protective-serv,White,Male,30,<=50K
59,Federal-gov,Bachelors,13,Married-spouse-absent,Transport-moving,White,Male,43,<=50K
61,Federal-gov,Some-college,10,Widowed,Sales,White,Male,10,>50K
54,Private,Some-college,10,Never-married,Sales,White,Male,34,<=50K
45,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,10,<=50K
41,Private,Some-college,10,Never-married,Other-service,White,Male,36,<=50K
72,Federal-gov,5th-6th,3,Never-married,Adm-clerical,White,Female,10,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Female,10,<=50K
59,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Female,33,<=50K
39,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Asian-Pac-Islander,Male,37,<=50K
84,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,54,<=50K
53,Self-emp-inc,Doctorate,16,Married-civ-spouse,Adm-clerical,White,Male,37,<=50K
60,Private,HS-grad,9,Married-spouse-absent,Exec-managerial,White,Female,10,<=50K
76,Local-gov,Bachelors,13,Divorced,Farming-fishing,White,Male,70,<=50K
84,Private,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,40,<=50K
39,Private,7th-8th,4,Never-married,Exec-managerial,Black,Female,33,<=50K
38,Private,HS-grad,9,Never-married,Farming-fishing,White,Male,41,<=50K
49,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,White,Female,37,>50K
84,Private,Bachelors,13,Never-married,Other-service,White,Male,36,>50K
49,Private,11th,7,Never-married,Adm-clerical,White,Female,33,<=50K
49,Private,7th-8th,4,Divorced,Craft-repair,White,Male,42,<=50K
61,Private,HS-grad,9,Never-married,Handlers-cleaners,White,Male,37,<=50K
40,Self-emp-not-inc,Bachelors,13,Never-married,Protective-serv,White,Male,10,>50K
27,Private,Bachelors,13,Never-married,Farming-fishing,White,Male,15,<=50K
49,Private,HS-grad,9,Married-civ-spouse,Sales,White,Female,34,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Black,Male,38,<=50K
64,Private,HS-grad,9,Never-married,Other-service,White,Male,36,<=50K
58,State-gov,HS-grad,9,Never-married,Adm-clerical,Asian-Pac-Islander,Male,35,<=50K
74,State-gov,Doctorate,16,Married-civ-spouse,Exec-managerial,White,Male,49,>50K
42,Private,HS-grad,9,Never-married,Farming-fishing,Asian-Pac-Islander,Male,33,<=50K
47,Private,HS-grad,9,Divorced,Prof-specialty,Other,Male,10,<=50K
48,Private,Bachelors,13,Never-married,Prof-specialty,White,Male,36,<=50K
63,Local-gov,HS-grad,9,Married-spouse-absent,Exec-managerial,White,Male,10,>50K
74,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,33,<=50K
27,Private,HS-grad,9,Divorced,Exec-managerial,White,Female,45,<=50K
41,Federal-gov,Prof-school,15,Married-civ-spouse,Adm-clerical,White,Male,78,<=50K
81,Private,Bachelors,13,Never-married,Farming-fishing,Asian-Pac-Islander,Male,33,>50K
58,Private,Some-college,10,Never-married,Prof-specialty,White,Female,36,<=50K
53,Private,HS-grad,9,Never-married,Machine-op-inspct,White,Female,20,>50K
62,Private,Bachelors,13,Never-married,Other-service,White,Female,15,<=50K
57,Federal-gov,Some-college,10,Married-civ-spouse,Other-service,White,Male,42,>50K
43,Private,Some-college,10,Never-married,Farming-fishing,Black,Female,33,<=50K
17,Private,Bachelors,13,Never-married,Sales,Asian-Pac-Islander,Male,62,>50K
44,Private,Some-college,10,Married-civ-spouse,Sales,White,Male,38,<=50K
58,Local-gov,HS-grad,9,Divorced,Craft-repair,Black,Male,43,>50K
41,Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,White,Male,14,<=50K
39,Private,Some-college,10,Never-married,Adm-clerical,Black,Male,37,>50K
42,Private,HS-grad,9,Never-married,Farming-fishing,White,Female,65,<=50K
55,Private,7th-8th,4,Never-married,Handlers-cleaners,White,Male,39,>50K
47,Federal-gov,Some-college,10,Widowed,Prof-specialty,Black,Male,40,>50K
84,Private,Prof-school,15,Never-married,Exec-managerial,White,Female,43,<=50K
84,State-gov,HS-grad,9,Married-spouse-absent,Handlers-cleaners,White,Male,42,>50K
48,Private,7th-8th,4,Never-married,Adm-clerical,White,Female,57,<=50K
62,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,White,Female,34,<=50K
17,Private,Doctorate,16,Married-spouse-absent,Sales,White,Male,33,<=50K
59,Self-emp-not-inc,Assoc-voc,11,Never-married,Protective-serv,White,Female,29,<=50K
54,Federal-gov,Some-college,10,Divorced,Adm-clerical,White,Male,40,<=50K
59,Private,Some-college,10,Never-married,Adm-clerical,White,Male,35,<=50K
33,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,White,Male,33,<=50K
30,Private,HS-grad,9,Divorced,Sales,White,Male,39,<=50K
34,Private,HS-grad,9,Divorced,Craft-repair,White,Male,32,<=50K
84,Private,Assoc-voc,11,Never-married,Sales,White,Male,10,<=50K
17,Federal-gov,HS-grad,9,Married-spouse-absent,Other-service,White,Male,50,<=50K
54,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,White,Male,37,>50K
22,Private,HS-grad,9,Divorced,Machine-op-inspct,White,Male,34,<=50K
26,Private,Some-college,10,Married-spouse-absent,Protective-serv,White,Male,45,>50K
35,Private,Some-college,10,Never-married,Adm-clerical,White,Female,36,<=50K
32,Private,Some-college,10,Divorced,Adm-clerical,White,Male,44,>50K
68,Private,Bachelors,13,Never-married,Adm-clerical,White,Male,36,>50K
52,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,35,<=50K
48,Federal-gov,Assoc-acdm,12,Never-married,Exec-managerial,White,Male,36,>50K
51,Private,11th,7,Never-married,Other-service,White,Female,29,<=50K
43,Self-emp-not-inc,HS-grad,9,Never-married,Handlers-cleaners,White,Female,10,<=50K
84,Private,7th-8th,4,Married-civ-spouse,Craft-repair,White,Male,24,<=50K
35,Private,11th,7,Married-civ-spouse,Sales,Black,Male,38,<=50K
41,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,10,<=50K
39,Private,HS-grad,9,Divorced,Sales,White,Male,31,<=50K
46,Private,Assoc-acdm,12,Never-married,Craft-repair,Asian-Pac-Islander,Female,41,<=50K
51,Federal-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,White,Male,44,<=50K
82,Private,Masters,14,Married-civ-spouse,Adm-clerical,Black,Male,34,<=50K
40,Private,HS-grad,9,Married-spouse-absent,Craft-repair,White,Male,33,<=50K
55,Local-gov,Some-college,10,Never-married,Protective-serv,White,Male,33,>50K
84,Private,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,41,>50K
