age,workclass,education,education-num,marital-status,occupation,race,sex,hours-per-week,income
32,Self-emp-inc,HS-grad,9,Divorced,Machine-op-inspct,Black,Male,41,<=50K
67,Federal-gov,Some-college,10,Never-married,Exec-managerial,White,Male,42,>50K
48,Private,HS-grad,9,Married-spouse-absent,Sales,Other,Female,43,<=50K
52,Private,10th,6,Never-married,Exec-managerial,Amer-Indian-Eskimo,Male,38,<=50K
58,Self-emp-inc,11th,7,Married-civ-spouse,Sales,White,Male,42,>50K
37,Self-emp-inc,12th,8,Divorced,Machine-op-inspct,White,Male,41,<=50K
89,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,40,<=50K
30,Private,Prof-school,15,Married-civ-spouse,Machine-op-inspct,White,Male,99,>50K
67,Private,HS-grad,9,Never-married,Prof-specialty,White,Female,43,>50K
48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Female,99,>50K
26,Private,Bachelors,13,Never-married,Prof-specialty,White,Female,39,>50K
38,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,65,<=50K
50,Private,HS-grad,9,Separated,Priv-house-serv,Black,Female,41,>50K
90,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,41,>50K
61,Private,5th-6th,3,Married-spouse-absent,Farming-fishing,White,Female,59,<=50K
46,Self-emp-inc,HS-grad,9,Married-civ-spouse,Handlers-cleaners,White,Male,43,<=50K
48,Self-emp-inc,Prof-school,15,Never-married,Prof-specialty,Asian-Pac-Islander,Male,41,<=50K
49,Private,Bachelors,13,Widowed,Other-service,Black,Male,44,<=50K
53,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,White,Male,42,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,88,<=50K
28,Private,5th-6th,3,Never-married,Transport-moving,White,Female,53,<=50K
53,Private,Bachelors,13,Married-civ-spouse,Sales,White,Male,42,<=50K
51,Private,9th,5,Married-civ-spouse,Other-service,White,Female,41,>50K
24,Private,Some-college,10,Never-married,Machine-op-inspct,Amer-Indian-Eskimo,Male,83,>50K
40,State-gov,11th,7,Married-civ-spouse,Prof-specialty,White,Female,77,<=50K
90,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,55,<=50K
62,Private,HS-grad,9,Never-married,Machine-op-inspct,White,Male,41,<=50K
50,Private,Some-college,10,Married-civ-spouse,Protective-serv,White,Female,43,>50K
45,Local-gov,Assoc-acdm,12,Never-married,Protective-serv,White,Male,43,<=50K
20,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,White,Female,79,<=50K
24,Private,Masters,14,Married-civ-spouse,Tech-support,White,Female,42,>50K
58,Private,10th,6,Never-married,Other-service,White,Male,99,<=50K
21,Private,Bachelors,13,Never-married,Sales,White,Female,42,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,White,Male,33,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Asian-Pac-Islander,Male,77,<=50K
64,Self-emp-not-inc,Assoc-acdm,12,Never-married,Protective-serv,White,Female,54,>50K
27,Private,11th,7,Never-married,Prof-specialty,White,Male,42,<=50K
26,Private,HS-grad,9,Separated,Sales,White,Male,80,<=50K
71,Private,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,41,<=50K
30,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,42,<=50K
49,Federal-gov,Assoc-voc,11,Married-spouse-absent,Exec-managerial,White,Male,43,<=50K
24,Private,9th,5,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,41,<=50K
64,Local-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Male,57,<=50K
68,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,43,>50K
26,Private,10th,6,Married-civ-spouse,Adm-clerical,Amer-Indian-Eskimo,Male,43,>50K
30,Local-gov,Some-college,10,Married-civ-spouse,Tech-support,White,Male,42,<=50K
36,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Female,42,>50K
62,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,42,>50K
34,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Asian-Pac-Islander,Female,70,<=50K
25,Private,HS-grad,9,Never-married,Prof-specialty,White,Female,53,<=50K
33,Private,HS-grad,9,Married-AF-spouse,Machine-op-inspct,White,Female,81,>50K
69,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Asian-Pac-Islander,Male,72,>50K
55,Private,HS-grad,9,Never-married,Prof-specialty,White,Female,32,<=50K
82,Federal-gov,HS-grad,9,Married-civ-spouse,Other-service,White,Male,42,<=50K
34,Private,Preschool,1,Separated,Protective-serv,White,Male,40,>50K
25,Private,11th,7,Married-civ-spouse,Other-service,White,Male,99,>50K
50,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,41,>50K
50,Private,Doctorate,16,Married-civ-spouse,Other-service,Other,Male,54,>50K
78,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Craft-repair,White,Female,68,<=50K
17,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,41,>50K
79,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Male,42,<=50K
43,Private,5th-6th,3,Married-civ-spouse,Prof-specialty,White,Female,53,<=50K
56,Private,7th-8th,4,Never-married,Transport-moving,White,Female,40,<=50K
43,Local-gov,HS-grad,9,Married-civ-spouse,Sales,White,Male,43,<=50K
29,Private,7th-8th,4,Divorced,Exec-managerial,White,Male,42,<=50K
35,Private,Bachelors,13,Married-spouse-absent,Machine-op-inspct,White,Male,42,<=50K
46,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,40,>50K
53,Private,5th-6th,3,Divorced,Handlers-cleaners,White,Male,75,<=50K
49,Private,11th,7,Married-civ-spouse,Adm-clerical,Black,Male,70,<=50K
54,Private,HS-grad,9,Divorced,Machine-op-inspct,White,Female,42,<=50K
19,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,41,<=50K
40,Private,Some-college,10,Never-married,Machine-op-inspct,White,Female,86,<=50K
40,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Black,Female,75,<=50K
23,Private,HS-grad,9,Never-married,Prof-specialty,White,Female,42,<=50K
48,Private,11th,7,Married-civ-spouse,Machine-op-inspct,White,Female,99,<=50K
39,Private,12th,8,Divorced,Craft-repair,White,Female,40,>50K
35,Private,Masters,14,Never-married,Craft-repair,Other,Female,53,<=50K
43,Private,12th,8,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Male,75,<=50K
29,Private,12th,8,Married-civ-spouse,Prof-specialty,White,Male,79,>50K
70,Private,10th,6,Married-civ-spouse,Machine-op-inspct,White,Male,42,<=50K
68,Private,5th-6th,3,Separated,Other-service,White,Female,57,>50K
44,Private,Assoc-voc,11,Married-civ-spouse,Other-service,White,Male,43,>50K
22,Private,Bachelors,13,Never-married,Adm-clerical,White,Male,71,<=50K
45,Private,Bachelors,13,Never-married,Machine-op-inspct,White,Male,43,<=50K
55,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Amer-Indian-Eskimo,Male,80,>50K
23,Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,White,Male,42,<=50K
36,Self-emp-inc,Some-college,10,Married-AF-spouse,Prof-specialty,White,Male,72,>50K
29,Private,Bachelors,13,Divorced,Adm-clerical,White,Male,41,>50K
22,Private,HS-grad,9,Married-civ-spouse,Tech-support,White,Female,43,<=50K
54,Private,Bachelors,13,Married-spouse-absent,Other-service,White,Male,42,<=50K
46,Private,Masters,14,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,54,<=50K
72,Private,Masters,14,Married-civ-spouse,Exec-managerial,Black,Female,85,<=50K
69,Private,Some-college,10,Separated,Transport-moving,Amer-Indian-Eskimo,Male,42,<=50K
29,Private,Prof-school,15,Married-civ-spouse,Priv-house-serv,White,Male,42,<=50K
71,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Machine-op-inspct,White,Male,68,<=50K
33,Private,HS-grad,9,Married-AF-spouse,Sales,White,Male,99,<=50K
52,Federal-gov,9th,5,Divorced,Prof-specialty,Other,Male,41,>50K
64,Self-emp-not-inc,Masters,14,Never-married,Other-service,White,Male,42,>50K
63,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,White,Female,43,<=50K
70,Local-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,41,<=50K
80,Private,Bachelors,13,Married-civ-spouse,Protective-serv,White,Female,52,<=50K
40,Private,HS-grad,9,Widowed,Adm-clerical,White,Female,80,<=50K
26,Private,Masters,14,Married-civ-spouse,Farming-fishing,White,Female,79,>50K
40,Self-emp-inc,Some-college,10,Never-married,Prof-specialty,Black,Female,81,>50K
52,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,White,Male,39,<=50K
66,Private,Masters,14,Married-civ-spouse,Other-service,White,Female,73,<=50K
32,Private,Assoc-acdm,12,Married-civ-spouse,Protective-serv,White,Female,42,>50K
56,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,81,<=50K
50,Private,5th-6th,3,Married-civ-spouse,Exec-managerial,White,Female,43,<=50K
42,State-gov,10th,6,Married-civ-spouse,Protective-serv,White,Male,76,>50K
40,Federal-gov,Assoc-acdm,12,Never-married,Priv-house-serv,White,Male,42,<=50K
17,Self-emp-inc,11th,7,Married-civ-spouse,Craft-repair,White,Male,63,<=50K
30,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,White,Male,70,<=50K
57,Private,10th,6,Married-civ-spouse,Other-service,White,Female,56,<=50K
52,Private,10th,6,Never-married,Machine-op-inspct,White,Female,40,>50K
52,Private,Bachelors,13,Widowed,Other-service,White,Female,43,<=50K
39,Private,HS-grad,9,Divorced,Sales,White,Female,43,<=50K
55,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,White,Male,42,<=50K
82,Private,HS-grad,9,Never-married,Prof-specialty,White,Male,79,>50K
83,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Male,69,<=50K
83,Private,7th-8th,4,Married-civ-spouse,Prof-specialty,White,Female,45,>50K
42,Private,Some-college,10,Married-spouse-absent,Exec-managerial,White,Male,48,>50K
44,Private,Some-college,10,Divorced,Prof-specialty,White,Female,64,>50K
80,Private,HS-grad,9,Never-married,Adm-clerical,White,Female,93,<=50K
48,Private,HS-grad,9,Widowed,Craft-repair,White,Female,40,>50K
51,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Female,55,>50K
24,Private,Doctorate,16,Married-civ-spouse,Craft-repair,White,Male,74,<=50K
53,Private,Some-college,10,Never-married,Prof-specialty,White,Female,37,>50K
25,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Female,64,<=50K
51,Private,5th-6th,3,Never-married,Sales,White,Female,80,<=50K
51,Private,7th-8th,4,Never-married,Sales,White,Male,69,>50K
36,Private,HS-grad,9,Never-married,Prof-specialty,White,Female,43,<=50K
35,Private,12th,8,Married-civ-spouse,Prof-specialty,White,Female,43,<=50K
20,State-gov,HS-grad,9,Married-civ-spouse,Tech-support,White,Female,43,>50K
84,Federal-gov,Masters,14,Married-civ-spouse,Prof-specialty,White,Male,43,<=50K
25,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Female,42,<=50K
43,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Female,41,>50K
29,Private,HS-grad,9,Never-married,Machine-op-inspct,White,Female,48,<=50K
29,Private,Masters,14,Never-married,Prof-specialty,White,Male,42,<=50K
22,Private,Masters,14,Separated,Transport-moving,White,Male,40,<=50K
34,Local-gov,1st-4th,2,Never-married,Protective-serv,White,Male,65,<=50K
36,Private,Bachelors,13,Married-civ-spouse,Other-service,White,Male,71,<=50K
52,Federal-gov,9th,5,Married-civ-spouse,Machine-op-inspct,White,Female,80,<=50K
37,Private,Bachelors,13,Divorced,Adm-clerical,White,Male,40,<=50K
58,Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,White,Male,41,<=50K
76,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Female,86,<=50K
28,Private,Some-college,10,Never-married,Prof-specialty,White,Female,59,<=50K
58,Private,Some-college,10,Married-civ-spouse,Transport-moving,Amer-Indian-Eskimo,Male,42,<=50K
44,Private,HS-grad,9,Divorced,Prof-specialty,Amer-Indian-Eskimo,Female,55,<=50K
23,Private,5th-6th,3,Never-married,Transport-moving,White,Male,42,<=50K
77,Private,5th-6th,3,Married-civ-spouse,Transport-moving,White,Female,52,<=50K
48,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,43,<=50K
37,Private,9th,5,Married-civ-spouse,Adm-clerical,White,Male,73,<=50K
51,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Protective-serv,Asian-Pac-Islander,Female,46,>50K
32,Private,HS-grad,9,Married-civ-spouse,Sales,Other,Male,63,<=50K
56,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Female,41,<=50K
42,Private,9th,5,Married-civ-spouse,Machine-op-inspct,White,Female,78,>50K
29,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Male,43,<=50K
52,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Male,68,>50K
35,Private,10th,6,Never-married,Prof-specialty,White,Male,59,>50K
71,Private,Bachelors,13,Never-married,Sales,White,Female,40,>50K
38,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,White,Male,39,<=50K
29,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,White,Female,42,<=50K
72,Private,10th,6,Married-AF-spouse,Prof-specialty,White,Male,43,>50K
46,Private,Assoc-voc,11,Divorced,Other-service,White,Male,41,<=50K
69,Local-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Male,42,<=50K
53,Private,HS-grad,9,Divorced,Exec-managerial,White,Male,42,<=50K
29,Private,12th,8,Married-civ-spouse,Handlers-cleaners,White,Male,65,<=50K
45,Private,10th,6,Married-civ-spouse,Machine-op-inspct,White,Male,54,<=50K
39,Local-gov,Preschool,1,Married-civ-spouse,Priv-house-serv,White,Female,58,<=50K
55,Self-emp-not-inc,9th,5,Married-civ-spouse,Priv-house-serv,White,Male,42,<=50K
37,Private,Masters,14,Never-married,Prof-specialty,White,Male,40,<=50K
85,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,White,Female,73,<=50K
46,Private,7th-8th,4,Never-married,Sales,White,Male,45,<=50K
50,Private,HS-grad,9,Never-married,Prof-specialty,White,Female,58,<=50K
49,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Female,71,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Female,87,>50K
90,Private,12th,8,Married-civ-spouse,Adm-clerical,White,Male,99,>50K
67,Private,7th-8th,4,Divorced,Exec-managerial,White,Male,41,<=50K
29,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,41,<=50K
52,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Female,74,<=50K
48,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,44,<=50K
43,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,White,Female,39,<=50K
29,Self-emp-not-inc,HS-grad,9,Never-married,Prof-specialty,White,Female,40,<=50K
33,Self-emp-not-inc,9th,5,Never-married,Other-service,White,Male,42,<=50K
69,Private,7th-8th,4,Never-married,Priv-house-serv,White,Female,46,>50K
59,Private,Prof-school,15,Widowed,Exec-managerial,White,Male,42,<=50K
55,Self-emp-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Female,36,<=50K
45,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,White,Male,42,<=50K
90,Private,Some-college,10,Married-civ-spouse,Other-service,White,Male,42,<=50K
25,Private,Some-college,10,Never-married,Adm-clerical,White,Male,47,>50K
52,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Female,61,>50K
55,Private,Masters,14,Widowed,Machine-op-inspct,White,Female,60,<=50K
85,Private,5th-6th,3,Never-married,Machine-op-inspct,Black,Female,42,>50K
52,Private,HS-grad,9,Never-married,Tech-support,White,Female,76,<=50K
42,Private,HS-grad,9,Never-married,Sales,White,Male,40,<=50K
83,Private,Masters,14,Married-civ-spouse,Craft-repair,White,Male,42,>50K
48,Self-emp-not-inc,Some-college,10,Never-married,Other-service,White,Male,69,<=50K
27,Private,HS-grad,9,Never-married,Sales,White,Female,42,>50K
55,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,43,<=50K
64,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,41,<=50K
77,State-gov,HS-grad,9,Married-AF-spouse,Adm-clerical,White,Female,43,<=50K
62,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Female,99,>50K
51,State-gov,10th,6,Never-married,Machine-op-inspct,White,Male,41,<=50K
52,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,43,<=50K
28,Private,Bachelors,13,Divorced,Prof-specialty,White,Male,41,>50K
38,Private,Some-college,10,Widowed,Transport-moving,White,Male,40,<=50K
57,Private,HS-grad,9,Never-married,Craft-repair,White,Male,48,<=50K
62,Self-emp-not-inc,HS-grad,9,Never-married,Prof-specialty,White,Female,42,>50K
38,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Female,42,>50K
47,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Amer-Indian-Eskimo,Male,63,<=50K
59,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,41,>50K
29,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Female,42,<=50K
64,Private,Assoc-voc,11,Never-married,Sales,White,Male,43,<=50K
29,Private,HS-grad,9,Never-married,Sales,Black,Male,99,>50K
51,Private,11th,7,Divorced,Sales,White,Female,79,>50K
17,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,43,<=50K
28,Private,Prof-school,15,Never-married,Handlers-cleaners,White,Female,42,>50K
75,Self-emp-not-inc,10th,6,Never-married,Other-service,White,Male,51,<=50K
37,Private,Assoc-acdm,12,Widowed,Craft-repair,White,Male,42,<=50K
25,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,White,Male,43,<=50K
45,Local-gov,Bachelors,13,Never-married,Other-service,White,Female,86,<=50K
78,Private,Bachelors,13,Married-civ-spouse,Sales,White,Female,60,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,White,Male,75,<=50K
51,Private,Bachelors,13,Married-civ-spouse,Sales,White,Male,71,<=50K
54,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,White,Female,63,<=50K
48,Private,Some-college,10,Married-AF-spouse,Sales,White,Male,41,<=50K
60,Private,Some-college,10,Never-married,Adm-clerical,White,Male,46,<=50K
57,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,40,>50K
41,Private,Assoc-voc,11,Married-civ-spouse,Sales,White,Male,50,<=50K
35,Private,7th-8th,4,Divorced,Exec-managerial,Other,Male,43,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Male,42,<=50K
50,Private,10th,6,Married-AF-spouse,Machine-op-inspct,White,Male,99,>50K
32,Private,5th-6th,3,Married-spouse-absent,Other-service,White,Female,40,<=50K
48,Self-emp-inc,Bachelors,13,Married-civ-spouse,Machine-op-inspct,White,Male,69,>50K
30,Private,1st-4th,2,Married-AF-spouse,Other-service,Other,Female,70,<=50K
46,Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,White,Male,40,>50K
38,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,White,Male,61,<=50K
39,Private,10th,6,Never-married,Protective-serv,White,Female,73,<=50K
89,Federal-gov,Some-college,10,Never-married,Other-service,White,Female,73,>50K
48,Local-gov,HS-grad,9,Never-married,Exec-managerial,White,Female,42,>50K
35,Private,Masters,14,Married-spouse-absent,Machine-op-inspct,Black,Female,65,<=50K
62,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,White,Male,42,>50K
55,Private,HS-grad,9,Divorced,Craft-repair,Black,Male,42,>50K
77,Private,7th-8th,4,Married-AF-spouse,Transport-moving,White,Female,43,<=50K
57,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,White,Female,48,<=50K
49,Self-emp-inc,12th,8,Married-civ-spouse,Exec-managerial,White,Male,62,<=50K
82,Private,Masters,14,Divorced,Exec-managerial,Black,Male,39,<=50K
48,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Female,42,<=50K
54,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,43,>50K
51,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,White,Female,67,<=50K
20,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Other,Female,43,>50K
31,State-gov,HS-grad,9,Widowed,Other-service,White,Female,60,<=50K
60,Private,HS-grad,9,Never-married,Machine-op-inspct,White,Male,42,>50K
28,Self-emp-inc,Bachelors,13,Married-civ-spouse,Machine-op-inspct,White,Female,42,>50K
53,Private,Assoc-voc,11,Separated,Sales,White,Female,69,>50K
40,Private,10th,6,Widowed,Craft-repair,White,Male,42,<=50K
89,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,42,<=50K
78,Private,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,White,Female,36,<=50K
32,Private,11th,7,Separated,Other-service,White,Male,42,<=50K
62,Private,HS-grad,9,Married-civ-spouse,Sales,White,Female,23,>50K
33,Private,Bachelors,13,Divorced,Sales,Amer-Indian-Eskimo,Male,57,>50K
50,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,White,Male,43,<=50K
45,Private,Masters,14,Married-civ-spouse,Exec-managerial,White,Female,42,<=50K
26,Private,11th,7,Separated,Sales,White,Male,42,<=50K
83,Private,1st-4th,2,Married-civ-spouse,Farming-fishing,White,Female,73,<=50K
61,Private,HS-grad,9,Never-married,Sales,White,Female,41,<=50K
62,Private,Masters,14,Never-married,Handlers-cleaners,White,Male,59,<=50K
43,Local-gov,9th,5,Married-civ-spouse,Prof-specialty,White,Male,50,<=50K
44,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,39,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Male,40,<=50K
69,Self-emp-inc,HS-grad,9,Never-married,Prof-specialty,White,Female,43,<=50K
41,Private,Bachelors,13,Married-civ-spouse,Other-service,White,Female,65,<=50K
56,State-gov,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Female,42,<=50K
59,State-gov,Masters,14,Never-married,Craft-repair,White,Male,43,<=50K
30,Self-emp-inc,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,59,<=50K
40,Private,Preschool,1,Married-civ-spouse,Prof-specialty,White,Female,40,<=50K
53,Self-emp-inc,1st-4th,2,Married-civ-spouse,Exec-managerial,White,Male,42,>50K
50,Private,12th,8,Never-married,Sales,White,Male,57,<=50K
50,State-gov,Assoc-voc,11,Widowed,Protective-serv,White,Male,42,>50K
43,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Female,41,>50K
30,Self-emp-inc,12th,8,Married-civ-spouse,Machine-op-inspct,White,Male,80,<=50K
50,Private,7th-8th,4,Married-civ-spouse,Adm-clerical,White,Male,89,>50K
57,Private,11th,7,Never-married,Prof-specialty,White,Male,41,<=50K
44,Local-gov,12th,8,Never-married,Other-service,White,Male,41,<=50K
37,Private,HS-grad,9,Married-AF-spouse,Tech-support,White,Male,71,<=50K
27,Private,5th-6th,3,Married-civ-spouse,Craft-repair,White,Female,99,<=50K
39,Private,Preschool,1,Married-civ-spouse,Adm-clerical,Black,Female,68,<=50K
60,State-gov,9th,5,Never-married,Machine-op-inspct,White,Male,55,<=50K
70,Private,Bachelors,13,Married-civ-spouse,Other-service,White,Female,56,>50K
43,Self-emp-not-inc,11th,7,Married-civ-spouse,Prof-specialty,White,Male,42,>50K
41,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Adm-clerical,Black,Female,43,<=50K
42,Private,Prof-school,15,Married-civ-spouse,Machine-op-inspct,White,Female,39,<=50K
45,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Female,41,<=50K
44,Private,11th,7,Never-married,Adm-clerical,White,Female,79,<=50K
42,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Asian-Pac-Islander,Male,42,<=50K
29,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Female,43,<=50K
30,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,White,Male,45,>50K
44,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Female,42,<=50K
54,Private,Some-college,10,Never-married,Machine-op-inspct,Other,Male,39,<=50K
52,Private,5th-6th,3,Married-civ-spouse,Handlers-cleaners,White,Male,41,<=50K
84,Private,Preschool,1,Married-civ-spouse,Adm-clerical,White,Male,40,<=50K
56,Private,10th,6,Never-married,Exec-managerial,White,Female,40,>50K
