age,workclass,education,education-num,marital-status,occupation,race,sex,hours-per-week,income
26,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,White,Male,62,<=50K
19,Local-gov,Some-college,10,Never-married,Craft-repair,White,Male,40,<=50K
31,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,42,<=50K
20,Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,White,Male,19,>50K
66,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,41,<=50K
36,State-gov,HS-grad,9,Never-married,Protective-serv,White,Female,41,<=50K
19,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,45,>50K
19,Private,HS-grad,9,Never-married,Adm-clerical,White,Male,37,<=50K
33,Private,HS-grad,9,Married-AF-spouse,Sales,White,Male,37,<=50K
19,Private,1st-4th,2,Married-civ-spouse,Prof-specialty,Black,Female,46,<=50K
19,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Female,41,<=50K
38,Local-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,14,<=50K
31,Private,10th,6,Never-married,Exec-managerial,White,Female,41,<=50K
19,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Female,43,<=50K
19,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Amer-Indian-Eskimo,Male,47,<=50K
19,Local-gov,1st-4th,2,Married-civ-spouse,Adm-clerical,Black,Male,40,<=50K
28,Federal-gov,1st-4th,2,Married-civ-spouse,Craft-repair,White,Male,46,<=50K
19,Private,Some-college,10,Never-married,Exec-managerial,White,Male,72,<=50K
25,Private,Preschool,1,Married-civ-spouse,Transport-moving,White,Male,42,>50K
22,Self-emp-not-inc,Bachelors,13,Never-married,Transport-moving,White,Male,45,<=50K
19,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Male,42,<=50K
19,Private,12th,8,Never-married,Prof-specialty,White,Female,49,<=50K
19,Local-gov,12th,8,Never-married,Exec-managerial,Asian-Pac-Islander,Female,40,<=50K
19,Private,5th-6th,3,Married-spouse-absent,Craft-repair,White,Female,45,<=50K
19,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Female,48,<=50K
24,Private,Bachelors,13,Widowed,Tech-support,White,Male,49,<=50K
20,Private,Bachelors,13,Never-married,Farming-fishing,White,Male,72,<=50K
19,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,49,<=50K
19,Federal-gov,Prof-school,15,Married-spouse-absent,Exec-managerial,White,Male,17,<=50K
36,Self-emp-not-inc,Bachelors,13,Widowed,Tech-support,White,Male,40,<=50K
19,Federal-gov,Assoc-acdm,12,Never-married,Sales,White,Male,45,<=50K
33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Female,46,>50K
19,Local-gov,HS-grad,9,Never-married,Exec-managerial,White,Female,72,<=50K
19,Private,Doctorate,16,Divorced,Adm-clerical,White,Female,44,<=50K
21,Private,Masters,14,Married-civ-spouse,Transport-moving,White,Male,49,<=50K
31,Local-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Female,47,<=50K
19,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,White,Male,43,<=50K
26,State-gov,Bachelors,13,Widowed,Transport-moving,White,Male,46,<=50K
19,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,41,>50K
19,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,43,<=50K
19,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,46,<=50K
19,Private,12th,8,Never-married,Prof-specialty,White,Male,41,<=50K
19,Private,12th,8,Married-civ-spouse,Craft-repair,White,Female,45,<=50K
48,Local-gov,Some-college,10,Never-married,Prof-specialty,White,Female,8,<=50K
19,Private,HS-grad,9,Married-civ-spouse,Sales,White,Female,46,<=50K
26,Self-emp-inc,5th-6th,3,Married-civ-spouse,Tech-support,White,Female,70,<=50K
19,Self-emp-not-inc,HS-grad,9,Never-married,Prof-specialty,White,Female,44,<=50K
36,Private,Some-college,10,Widowed,Craft-repair,White,Male,42,<=50K
19,Private,11th,7,Never-married,Machine-op-inspct,White,Male,42,<=50K
20,Private,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,White,Male,41,<=50K
33,Private,Some-college,10,Never-married,Exec-managerial,White,Male,46,<=50K
19,Private,11th,7,Married-civ-spouse,Exec-managerial,Amer-Indian-Eskimo,Male,72,>50K
20,Private,11th,7,Divorced,Protective-serv,White,Female,67,<=50K
19,Private,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,48,<=50K
25,Private,5th-6th,3,Married-civ-spouse,Tech-support,White,Female,48,<=50K
19,Private,Doctorate,16,Married-civ-spouse,Tech-support,White,Female,66,<=50K
19,Federal-gov,Some-college,10,Never-married,Adm-clerical,White,Male,38,>50K
44,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Female,42,>50K
19,Private,Bachelors,13,Married-civ-spouse,Other-service,White,Male,16,<=50K
27,Private,Some-college,10,Married-spouse-absent,Sales,White,Female,45,>50K
19,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Male,38,<=50K
19,Private,Bachelors,13,Married-civ-spouse,Sales,Other,Male,46,<=50K
20,State-gov,Preschool,1,Married-civ-spouse,Exec-managerial,White,Male,27,<=50K
37,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Amer-Indian-Eskimo,Male,46,>50K
19,Private,Bachelors,13,Married-civ-spouse,Craft-repair,White,Female,43,<=50K
19,Private,Bachelors,13,Divorced,Other-service,White,Male,39,<=50K
19,Private,Bachelors,13,Never-married,Craft-repair,White,Female,43,<=50K
36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Female,47,<=50K
19,Self-emp-inc,Some-college,10,Married-civ-spouse,Other-service,White,Male,46,<=50K
23,Private,Some-college,10,Married-civ-spouse,Protective-serv,White,Female,41,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Female,45,<=50K
19,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,42,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Black,Female,72,>50K
19,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Prof-specialty,White,Female,41,<=50K
24,Private,Masters,14,Married-civ-spouse,Handlers-cleaners,White,Male,64,<=50K
44,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Female,39,<=50K
19,Private,1st-4th,2,Married-civ-spouse,Craft-repair,White,Male,46,<=50K
19,Self-emp-not-inc,Bachelors,13,Married-AF-spouse,Prof-specialty,White,Male,72,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,39,<=50K
19,Private,HS-grad,9,Never-married,Adm-clerical,Amer-Indian-Eskimo,Female,43,>50K
25,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Female,48,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Tech-support,White,Female,42,<=50K
19,Private,11th,7,Divorced,Prof-specialty,White,Male,44,<=50K
21,Private,HS-grad,9,Never-married,Prof-specialty,White,Female,37,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,72,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Tech-support,White,Male,43,<=50K
19,Local-gov,Assoc-voc,11,Never-married,Prof-specialty,White,Male,41,<=50K
49,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Female,40,<=50K
24,Private,Bachelors,13,Married-civ-spouse,Craft-repair,White,Female,29,>50K
33,Private,HS-grad,9,Married-spouse-absent,Exec-managerial,White,Male,44,>50K
32,Private,Bachelors,13,Married-civ-spouse,Sales,White,Female,53,<=50K
52,Private,10th,6,Divorced,Prof-specialty,White,Male,44,>50K
31,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,42,>50K
19,Private,Preschool,1,Separated,Transport-moving,Amer-Indian-Eskimo,Male,43,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Black,Female,28,>50K
19,Private,Some-college,10,Married-civ-spouse,Tech-support,White,Male,67,>50K
19,Local-gov,10th,6,Widowed,Adm-clerical,Amer-Indian-Eskimo,Female,44,<=50K
21,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Female,40,>50K
29,Private,HS-grad,9,Separated,Transport-moving,White,Male,34,<=50K
19,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,36,<=50K
31,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Female,43,<=50K
35,Private,12th,8,Married-civ-spouse,Prof-specialty,White,Male,47,>50K
19,Federal-gov,Preschool,1,Never-married,Tech-support,White,Male,64,>50K
19,Private,Some-college,10,Married-spouse-absent,Craft-repair,White,Male,41,<=50K
56,Self-emp-inc,10th,6,Never-married,Adm-clerical,White,Male,38,<=50K
51,Private,Bachelors,13,Married-civ-spouse,Craft-repair,White,Female,43,<=50K
22,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,White,Male,55,<=50K
30,Private,HS-grad,9,Married-civ-spouse,Protective-serv,White,Male,38,<=50K
23,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,45,<=50K
19,Private,Bachelors,13,Divorced,Tech-support,White,Male,48,<=50K
19,Self-emp-not-inc,HS-grad,9,Widowed,Farming-fishing,White,Male,31,<=50K
20,Private,1st-4th,2,Married-civ-spouse,Transport-moving,White,Male,45,<=50K
22,Private,Preschool,1,Married-civ-spouse,Prof-specialty,White,Male,72,<=50K
20,State-gov,Prof-school,15,Married-AF-spouse,Prof-specialty,White,Male,38,<=50K
21,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Female,43,<=50K
26,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,White,Male,49,<=50K
20,Private,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,40,<=50K
19,Private,Assoc-voc,11,Married-AF-spouse,Other-service,White,Female,43,<=50K
25,Private,Some-college,10,Divorced,Exec-managerial,White,Male,59,<=50K
19,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,72,<=50K
20,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Female,42,<=50K
34,Private,Some-college,10,Married-civ-spouse,Sales,White,Female,46,<=50K
19,Private,Bachelors,13,Married-civ-spouse,Other-service,Amer-Indian-Eskimo,Male,72,>50K
23,Self-emp-not-inc,Some-college,10,Never-married,Tech-support,White,Female,41,<=50K
22,Private,Some-college,10,Married-civ-spouse,Craft-repair,White,Female,72,>50K
19,Private,Some-college,10,Married-civ-spouse,Craft-repair,White,Female,45,<=50K
20,Private,Some-college,10,Married-civ-spouse,Exec-managerial,White,Female,43,<=50K
20,Private,HS-grad,9,Divorced,Other-service,White,Male,40,>50K
19,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,72,>50K
19,Private,Bachelors,13,Married-AF-spouse,Exec-managerial,White,Female,44,<=50K
19,Private,5th-6th,3,Widowed,Tech-support,White,Female,41,<=50K
19,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,43,<=50K
19,Private,Some-college,10,Separated,Machine-op-inspct,White,Male,72,>50K
19,State-gov,HS-grad,9,Never-married,Sales,White,Male,42,>50K
20,Private,Some-college,10,Married-spouse-absent,Exec-managerial,White,Female,45,>50K
21,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,44,<=50K
60,Private,Assoc-voc,11,Married-AF-spouse,Prof-specialty,White,Female,47,>50K
40,State-gov,HS-grad,9,Married-civ-spouse,Tech-support,White,Male,67,<=50K
36,Private,Bachelors,13,Married-civ-spouse,Tech-support,White,Male,46,<=50K
61,Private,Some-college,10,Married-spouse-absent,Tech-support,Amer-Indian-Eskimo,Male,72,>50K
35,Private,9th,5,Married-civ-spouse,Protective-serv,Amer-Indian-Eskimo,Female,40,<=50K
19,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,39,>50K
27,Private,Prof-school,15,Never-married,Sales,White,Male,46,<=50K
35,Self-emp-not-inc,11th,7,Divorced,Exec-managerial,White,Male,35,>50K
32,Private,11th,7,Separated,Exec-managerial,White,Female,40,<=50K
48,Federal-gov,Bachelors,13,Widowed,Prof-specialty,White,Male,57,>50K
32,Private,Assoc-acdm,12,Married-spouse-absent,Craft-repair,White,Female,46,<=50K
32,Private,Bachelors,13,Married-civ-spouse,Sales,White,Female,42,<=50K
27,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,White,Female,72,<=50K
37,Private,Bachelors,13,Never-married,Adm-clerical,White,Female,46,>50K
19,Private,Assoc-acdm,12,Never-married,Prof-specialty,White,Female,48,>50K
19,Private,Some-college,10,Never-married,Tech-support,White,Male,72,<=50K
28,State-gov,Assoc-acdm,12,Married-spouse-absent,Prof-specialty,White,Male,44,<=50K
19,Private,HS-grad,9,Married-civ-spouse,Tech-support,White,Female,56,<=50K
19,Private,HS-grad,9,Never-married,Handlers-cleaners,White,Female,37,<=50K
19,Private,Bachelors,13,Married-spouse-absent,Exec-managerial,White,Male,40,<=50K
19,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,White,Male,72,<=50K
44,Self-emp-inc,Masters,14,Separated,Machine-op-inspct,White,Male,34,<=50K
19,Private,5th-6th,3,Married-civ-spouse,Protective-serv,White,Male,72,<=50K
32,Private,Some-college,10,Divorced,Exec-managerial,White,Male,47,<=50K
32,Self-emp-not-inc,Some-college,10,Married-AF-spouse,Adm-clerical,White,Male,41,>50K
19,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Amer-Indian-Eskimo,Female,45,<=50K
28,Self-emp-inc,HS-grad,9,Never-married,Adm-clerical,White,Female,42,<=50K
19,Local-gov,HS-grad,9,Never-married,Farming-fishing,White,Female,43,>50K
25,Federal-gov,Some-college,10,Married-civ-spouse,Craft-repair,Amer-Indian-Eskimo,Female,44,<=50K
29,Private,Masters,14,Married-civ-spouse,Exec-managerial,White,Female,39,<=50K
19,Local-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Male,72,<=50K
19,Private,HS-grad,9,Never-married,Other-service,White,Male,37,<=50K
25,State-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,72,<=50K
34,Local-gov,Bachelors,13,Married-civ-spouse,Farming-fishing,White,Male,32,<=50K
20,Private,HS-grad,9,Married-civ-spouse,Tech-support,White,Male,45,<=50K
19,Private,Bachelors,13,Never-married,Protective-serv,White,Female,42,<=50K
19,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Female,40,<=50K
19,Local-gov,Doctorate,16,Married-civ-spouse,Craft-repair,White,Male,45,<=50K
31,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,White,Male,43,>50K
19,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,45,<=50K
41,Private,Some-college,10,Never-married,Exec-managerial,White,Male,42,<=50K
19,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Craft-repair,Amer-Indian-Eskimo,Female,27,<=50K
19,Private,HS-grad,9,Separated,Exec-managerial,White,Male,44,>50K
44,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,33,>50K
20,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,White,Female,38,<=50K
33,Self-emp-inc,11th,7,Never-married,Machine-op-inspct,White,Female,38,<=50K
20,Private,Some-college,10,Married-civ-spouse,Exec-managerial,White,Female,57,<=50K
22,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Female,37,<=50K
19,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,34,<=50K
34,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Female,44,<=50K
19,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,46,>50K
19,State-gov,Prof-school,15,Never-married,Prof-specialty,White,Male,39,<=50K
20,Private,HS-grad,9,Married-civ-spouse,Sales,White,Female,44,>50K
28,Local-gov,HS-grad,9,Never-married,Prof-specialty,White,Female,43,<=50K
33,Self-emp-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,White,Female,37,>50K
73,Private,Some-college,10,Never-married,Exec-managerial,White,Female,47,<=50K
34,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,45,<=50K
19,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,White,Female,42,<=50K
29,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,42,>50K
31,Local-gov,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Other,Male,42,<=50K
22,Private,11th,7,Never-married,Prof-specialty,Amer-Indian-Eskimo,Male,40,<=50K
29,Local-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Male,48,<=50K
32,Private,Prof-school,15,Married-spouse-absent,Sales,White,Male,63,>50K
47,Local-gov,Bachelors,13,Divorced,Tech-support,White,Male,43,>50K
21,Self-emp-inc,HS-grad,9,Never-married,Exec-managerial,White,Male,16,>50K
23,Self-emp-not-inc,10th,6,Married-civ-spouse,Craft-repair,White,Female,49,<=50K
31,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,White,Female,36,<=50K
19,Self-emp-inc,11th,7,Married-civ-spouse,Prof-specialty,White,Male,41,>50K
19,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,44,<=50K
19,Local-gov,HS-grad,9,Never-married,Exec-managerial,White,Male,47,<=50K
24,State-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,White,Female,43,<=50K
19,Private,10th,6,Married-civ-spouse,Craft-repair,White,Male,16,<=50K
31,State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Female,37,>50K
24,Private,Bachelors,13,Never-married,Exec-managerial,White,Male,35,<=50K
76,Private,HS-grad,9,Never-married,Tech-support,White,Male,44,<=50K
29,Self-emp-not-inc,Some-college,10,Separated,Prof-specialty,White,Male,2,<=50K
19,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,40,<=50K
37,Self-emp-not-inc,Masters,14,Never-married,Other-service,Other,Female,33,<=50K
19,Private,1st-4th,2,Never-married,Craft-repair,White,Male,72,<=50K
31,State-gov,Some-college,10,Married-civ-spouse,Handlers-cleaners,White,Male,65,<=50K
37,Private,Doctorate,16,Never-married,Transport-moving,White,Male,41,>50K
24,Private,HS-grad,9,Married-civ-spouse,Sales,White,Female,45,<=50K
32,Self-emp-not-inc,1st-4th,2,Never-married,Prof-specialty,Asian-Pac-Islander,Male,39,<=50K
19,Local-gov,10th,6,Married-civ-spouse,Exec-managerial,White,Female,65,<=50K
19,Federal-gov,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,White,Male,44,<=50K
19,Private,Prof-school,15,Never-married,Sales,White,Male,64,<=50K
19,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,43,<=50K
52,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Amer-Indian-Eskimo,Male,47,>50K
43,Private,Bachelors,13,Never-married,Sales,White,Female,39,<=50K
25,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,White,Male,62,<=50K
19,Private,Bachelors,13,Married-civ-spouse,Other-service,White,Female,42,<=50K
29,Private,Bachelors,13,Married-civ-spouse,Transport-moving,White,Male,44,<=50K
22,Private,HS-grad,9,Never-married,Exec-managerial,White,Female,47,>50K
25,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Female,41,<=50K
19,Federal-gov,Prof-school,15,Widowed,Protective-serv,White,Female,48,<=50K
19,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Black,Male,47,>50K
19,Private,10th,6,Married-civ-spouse,Craft-repair,White,Male,48,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Female,44,<=50K
19,Federal-gov,HS-grad,9,Never-married,Prof-specialty,White,Male,41,<=50K
19,Federal-gov,Assoc-acdm,12,Never-married,Exec-managerial,White,Female,42,<=50K
19,Private,HS-grad,9,Married-civ-spouse,Sales,White,Female,45,<=50K
23,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,White,Male,38,>50K
19,Private,Some-college,10,Married-spouse-absent,Prof-specialty,Other,Male,72,<=50K
19,Private,HS-grad,9,Married-civ-spouse,Sales,White,Female,68,<=50K
25,Private,1st-4th,2,Married-civ-spouse,Prof-specialty,White,Female,57,<=50K
19,Private,Masters,14,Married-spouse-absent,Adm-clerical,White,Female,44,>50K
19,Private,Some-college,10,Never-married,Exec-managerial,White,Male,42,>50K
49,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,White,Female,49,>50K
26,Private,HS-grad,9,Never-married,Sales,Amer-Indian-Eskimo,Male,43,<=50K
38,Private,Bachelors,13,Never-married,Prof-specialty,White,Female,47,<=50K
26,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,44,<=50K
19,Local-gov,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,White,Male,57,<=50K
19,Private,1st-4th,2,Never-married,Exec-managerial,White,Male,72,<=50K
32,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Female,15,>50K
19,Private,5th-6th,3,Married-civ-spouse,Transport-moving,White,Female,42,<=50K
19,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Other,Male,44,<=50K
19,Private,Some-college,10,Never-married,Tech-support,White,Male,69,>50K
19,Federal-gov,Some-college,10,Never-married,Prof-specialty,White,Male,33,<=50K
19,Self-emp-not-inc,Bachelors,13,Never-married,Tech-support,White,Male,72,<=50K
19,Private,Some-college,10,Married-civ-spouse,Tech-support,White,Female,47,<=50K
22,Private,Bachelors,13,Married-civ-spouse,Sales,White,Male,47,<=50K
19,Federal-gov,Some-college,10,Never-married,Transport-moving,White,Male,34,<=50K
19,Self-emp-inc,Prof-school,15,Married-civ-spouse,Tech-support,White,Male,43,<=50K
21,Private,Bachelors,13,Married-civ-spouse,Sales,White,Male,19,<=50K
19,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,47,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Protective-serv,White,Female,39,>50K
19,Local-gov,HS-grad,9,Divorced,Prof-specialty,White,Male,45,<=50K
38,Private,11th,7,Married-civ-spouse,Exec-managerial,White,Male,47,<=50K
22,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Female,46,<=50K
19,Private,10th,6,Never-married,Handlers-cleaners,White,Male,64,<=50K
41,Private,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,72,<=50K
19,Private,Assoc-voc,11,Never-married,Prof-specialty,White,Female,41,>50K
22,Private,Some-college,10,Never-married,Prof-specialty,White,Male,38,>50K
22,Private,Bachelors,13,Never-married,Other-service,White,Male,37,<=50K
19,Private,Assoc-voc,11,Never-married,Tech-support,White,Male,31,>50K
23,Self-emp-not-inc,Bachelors,13,Never-married,Adm-clerical,White,Male,46,<=50K
19,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,62,<=50K
23,Private,Bachelors,13,Never-married,Other-service,White,Female,61,<=50K
19,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,White,Male,43,<=50K
58,Private,12th,8,Never-married,Sales,White,Female,37,<=50K
42,Private,HS-grad,9,Separated,Prof-specialty,White,Male,36,<=50K
20,Private,Some-college,10,Never-married,Exec-managerial,White,Male,26,<=50K
21,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Female,44,<=50K
19,Private,HS-grad,9,Divorced,Exec-managerial,White,Female,55,<=50K
59,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,White,Female,72,<=50K
19,Private,Some-college,10,Married-civ-spouse,Craft-repair,White,Female,42,<=50K
23,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,51,>50K
19,Private,HS-grad,9,Married-civ-spouse,Protective-serv,White,Male,34,<=50K
37,Private,10th,6,Married-civ-spouse,Prof-specialty,White,Female,42,<=50K
19,Private,HS-grad,9,Never-married,Sales,White,Male,46,<=50K
19,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,45,<=50K
19,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,40,<=50K
