age,workclass,education,education-num,marital-status,occupation,race,sex,hours-per-week,income
45,State-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,35,<=50K
28,Local-gov,Bachelors,13,Never-married,Sales,White,Male,25,>50K
37,State-gov,Bachelors,13,Never-married,Adm-clerical,White,Male,45,<=50K
30,Self-emp-not-inc,Bachelors,13,Never-married,Other-service,White,Male,40,<=50K
52,Private,7th-8th,4,Divorced,Craft-repair,White,Male,42,<=50K
38,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Black,Male,48,>50K
41,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,White,Male,60,<=50K
55,Private,HS-grad,9,Divorced,Craft-repair,White,Male,38,<=50K
30,Private,Some-college,10,Never-married,Exec-managerial,Asian-Pac-Islander,Female,35,>50K
57,Private,7th-8th,4,Divorced,Craft-repair,White,Male,55,<=50K
40,Federal-gov,Some-college,10,Never-married,Machine-op-inspct,Black,Male,56,>50K
32,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,50,<=50K
39,Private,Some-college,10,Divorced,Craft-repair,White,Female,40,<=50K
45,Private,7th-8th,4,Married-civ-spouse,Farming-fishing,White,Male,58,<=50K
36,Self-emp-inc,Some-college,10,Never-married,Sales,Asian-Pac-Islander,Male,39,>50K
51,Private,HS-grad,9,Divorced,Craft-repair,White,Male,41,<=50K
46,Federal-gov,7th-8th,4,Married-civ-spouse,Exec-managerial,Black,Male,55,>50K
33,Private,HS-grad,9,Divorced,Craft-repair,White,Female,42,<=50K
48,Self-emp-inc,7th-8th,4,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,56,>50K
24,Private,Some-college,10,Never-married,Machine-op-inspct,White,Male,46,<=50K
41,Federal-gov,HS-grad,9,Married-civ-spouse,Sales,Black,Male,48,>50K
27,Self-emp-inc,HS-grad,9,Never-married,Sales,Asian-Pac-Islander,Female,30,<=50K
56,Private,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,35,>50K
38,State-gov,Doctorate,16,Divorced,Adm-clerical,White,Male,48,>50K
28,Self-emp-not-inc,HS-grad,9,Never-married,Prof-specialty,Asian-Pac-Islander,Female,25,<=50K
42,Private,Some-college,10,Married-spouse-absent,Sales,White,Male,40,>50K
32,Self-emp-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,30,<=50K
54,Private,Doctorate,16,Married-civ-spouse,Craft-repair,White,Male,40,>50K
24,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Asian-Pac-Islander,Female,20,<=50K
47,Private,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,35,>50K
39,State-gov,Doctorate,16,Divorced,Adm-clerical,White,Male,45,>50K
26,Self-emp-inc,HS-grad,9,Never-married,Prof-specialty,Asian-Pac-Islander,Female,25,<=50K
41,Private,Some-college,10,Married-civ-spouse,Sales,White,Male,55,>50K
29,Self-emp-not-inc,HS-grad,9,Never-married,Prof-specialty,Asian-Pac-Islander,Female,30,<=50K
48,Private,Doctorate,16,Married-civ-spouse,Craft-repair,White,Male,40,>50K
31,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Asian-Pac-Islander,Female,35,<=50K
58,Private,Some-college,10,Divorced,Craft-repair,White,Male,45,>50K
40,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,40,>50K
25,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Asian-Pac-Islander,Female,20,<=50K
43,Private,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,40,>50K
27,Self-emp-inc,HS-grad,9,Divorced,Sales,Asian-Pac-Islander,Female,30,<=50K
51,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,White,Male,45,>50K
38,State-gov,Some-college,10,Never-married,Adm-clerical,Asian-Pac-Islander,Female,40,<=50K
70,Federal-gov,HS-grad,9,Never-married,Farming-fishing,White,Male,45,>50K
48,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,40,>50K
26,Private,9th,5,Never-married,Farming-fishing,White,Male,25,<=50K
51,Private,9th,5,Never-married,Farming-fishing,White,Female,35,<=50K
28,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Asian-Pac-Islander,Male,25,>50K
47,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,White,Male,30,>50K
43,Private,9th,5,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,35,>50K
53,Federal-gov,Bachelors,13,Divorced,Adm-clerical,White,Male,48,>50K
29,Self-emp-not-inc,HS-grad,9,Never-married,Sales,White,Male,35,<=50K
39,Private,Some-college,10,Never-married,Prof-specialty,White,Female,25,<=50K
58,State-gov,Assoc-acdm,12,Married-civ-spouse,Other-service,White,Male,22,>50K
61,Federal-gov,Bachelors,13,Divorced,Prof-specialty,White,Male,40,>50K
27,Self-emp-not-inc,HS-grad,9,Divorced,Prof-specialty,Black,Male,30,>50K
46,Self-emp-not-inc,Some-college,10,Divorced,Sales,White,Male,40,>50K
60,State-gov,HS-grad,9,Never-married,Other-service,White,Male,20,>50K
25,Self-emp-not-inc,Bachelors,13,Divorced,Sales,White,Male,30,>50K
42,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,60,<=50K
41,Private,Some-college,10,Divorced,Adm-clerical,White,Male,55,<=50K
28,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,30,>50K
38,Private,Some-college,10,Never-married,Craft-repair,White,Male,60,<=50K
36,Private,Some-college,10,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,35,<=50K
45,Self-emp-not-inc,Bachelors,13,Never-married,Craft-repair,White,Female,55,>50K
39,Local-gov,Bachelors,13,Divorced,Sales,Asian-Pac-Islander,Female,45,>50K
43,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,30,>50K
32,Private,Some-college,10,Divorced,Adm-clerical,Asian-Pac-Islander,Female,55,>50K
40,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,White,Female,45,<=50K
31,Self-emp-not-inc,Bachelors,13,Never-married,Craft-repair,White,Female,60,<=50K
45,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,35,>50K
48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,42,>50K
29,Federal-gov,Bachelors,13,Never-married,Exec-managerial,Black,Male,35,>50K
44,Self-emp-not-inc,11th,7,Married-civ-spouse,Prof-specialty,White,Female,55,>50K
45,Federal-gov,Prof-school,15,Married-civ-spouse,Adm-clerical,Black,Male,41,>50K
40,Private,HS-grad,9,Never-married,Craft-repair,White,Female,46,<=50K
38,State-gov,11th,7,Married-civ-spouse,Transport-moving,White,Male,51,>50K
39,Federal-gov,HS-grad,9,Divorced,Craft-repair,Black,Male,40,<=50K
43,Federal-gov,Prof-school,15,Married-civ-spouse,Adm-clerical,Black,Male,33,>50K
41,State-gov,HS-grad,9,Never-married,Craft-repair,White,Male,38,<=50K
39,Private,11th,7,Married-civ-spouse,Transport-moving,Black,Male,53,>50K
34,Self-emp-not-inc,Prof-school,15,Never-married,Prof-specialty,White,Female,40,>50K
29,Private,Bachelors,13,Never-married,Sales,White,Female,35,<=50K
38,Private,HS-grad,9,Divorced,Other-service,Black,Male,55,>50K
42,State-gov,Bachelors,13,Married-civ-spouse,Sales,White,Female,45,>50K
25,Private,Some-college,10,Never-married,Adm-clerical,White,Male,38,<=50K
36,Private,HS-grad,9,Never-married,Other-service,Black,Male,40,<=50K
28,State-gov,Some-college,10,Married-civ-spouse,Craft-repair,White,Female,42,>50K
33,Private,HS-grad,9,Never-married,Exec-managerial,Black,Male,58,>50K
40,Private,9th,5,Married-civ-spouse,Craft-repair,White,Female,48,<=50K
30,State-gov,Bachelors,13,Never-married,Other-service,Black,Male,56,>50K
37,Private,HS-grad,9,Never-married,Sales,White,Female,35,>50K
26,State-gov,Bachelors,13,Married-civ-spouse,Other-service,Black,Male,40,>50K
32,Private,9th,5,Never-married,Exec-managerial,White,Female,62,>50K
41,State-gov,Bachelors,13,Never-married,Sales,White,Male,46,>50K
39,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Black,Female,42,>50K
31,State-gov,Bachelors,13,Never-married,Other-service,White,Male,48,>50K
35,Private,Some-college,10,Married-civ-spouse,Craft-repair,Black,Female,51,>50K
43,Self-emp-not-inc,Bachelors,13,Divorced,Other-service,Black,Female,38,<=50K
29,Federal-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,42,<=50K
51,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,White,Male,60,>50K
39,Self-emp-inc,Bachelors,13,Never-married,Other-service,Asian-Pac-Islander,Female,32,<=50K
30,Private,Some-college,10,Married-civ-spouse,Sales,White,Male,55,>50K
41,Private,Bachelors,13,Divorced,Prof-specialty,Black,Male,48,<=50K
57,Federal-gov,Doctorate,16,Widowed,Exec-managerial,White,Male,72,>50K
25,Private,Bachelors,13,Married-civ-spouse,Sales,White,Male,42,<=50K
46,Self-emp-inc,Bachelors,13,Divorced,Prof-specialty,Black,Female,40,<=50K
32,Private,7th-8th,4,Never-married,Craft-repair,Asian-Pac-Islander,Male,54,>50K
36,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Female,51,<=50K
29,Private,Some-college,10,Never-married,Other-service,Asian-Pac-Islander,Female,45,<=50K
40,Self-emp-not-inc,Bachelors,13,Widowed,Exec-managerial,Black,Male,59,>50K
35,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Craft-repair,White,Male,47,>50K
39,Self-emp-inc,Bachelors,13,Widowed,Prof-specialty,Black,Male,56,>50K
41,Private,Some-college,10,Married-civ-spouse,Sales,Asian-Pac-Islander,Female,51,<=50K
49,Self-emp-not-inc,Bachelors,13,Never-married,Other-service,Black,Female,35,<=50K
28,Private,HS-grad,9,Never-married,Farming-fishing,White,Female,30,<=50K
41,State-gov,Bachelors,13,Married-civ-spouse,Sales,White,Male,60,>50K
20,Private,9th,5,Divorced,Adm-clerical,Black,Male,25,>50K
38,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,45,>50K
42,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,White,Female,55,>50K
39,Private,Assoc-voc,11,Divorced,Sales,Black,Male,40,>50K
27,State-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,White,Male,45,>50K
29,State-gov,11th,7,Divorced,Adm-clerical,Black,Male,40,>50K
28,Self-emp-not-inc,9th,5,Married-civ-spouse,Sales,White,Female,35,>50K
30,State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,40,<=50K
20,Self-emp-not-inc,Bachelors,13,Divorced,Sales,Black,Male,25,>50K
33,State-gov,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Female,55,>50K
48,Self-emp-not-inc,Bachelors,13,Never-married,Exec-managerial,Black,Male,60,>50K
25,State-gov,11th,7,Married-civ-spouse,Farming-fishing,White,Female,40,<=50K
42,Private,Some-college,10,Widowed,Machine-op-inspct,White,Female,45,<=50K
38,Self-emp-not-inc,11th,7,Divorced,Sales,Asian-Pac-Islander,Male,30,>50K
29,Private,7th-8th,4,Never-married,Adm-clerical,White,Female,35,<=50K
27,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Asian-Pac-Islander,Male,25,>50K
72,Private,7th-8th,4,Widowed,Farming-fishing,White,Male,20,<=50K
48,Private,Some-college,10,Married-civ-spouse,Sales,Asian-Pac-Islander,Female,45,<=50K
39,Self-emp-not-inc,7th-8th,4,Never-married,Sales,Asian-Pac-Islander,Male,25,>50K
28,Private,Some-college,10,Widowed,Sales,Asian-Pac-Islander,Female,25,<=50K
48,Self-emp-not-inc,HS-grad,9,Widowed,Sales,Asian-Pac-Islander,Male,20,>50K
39,Private,Some-college,10,Divorced,Sales,Asian-Pac-Islander,Male,55,>50K
45,Self-emp-not-inc,Bachelors,13,Never-married,Machine-op-inspct,White,Female,60,>50K
41,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Black,Male,35,<=50K
28,Federal-gov,Some-college,10,Divorced,Sales,White,Male,55,>50K
39,Federal-gov,Some-college,10,Divorced,Sales,Black,Male,60,>50K
42,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Female,45,<=50K
38,Self-emp-not-inc,HS-grad,9,Divorced,Sales,Asian-Pac-Islander,Female,55,>50K
46,Self-emp-not-inc,Some-college,10,Divorced,Sales,Asian-Pac-Islander,Female,55,>50K
29,Private,HS-grad,9,Never-married,Craft-repair,Asian-Pac-Islander,Male,25,>50K
41,Private,9th,5,Divorced,Sales,Asian-Pac-Islander,Male,40,<=50K
31,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,20,<=50K
32,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Asian-Pac-Islander,Male,25,<=50K
26,Federal-gov,Some-college,10,Married-civ-spouse,Sales,White,Male,45,>50K
29,Private,Bachelors,13,Divorced,Craft-repair,White,Female,55,>50K
42,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,White,Male,70,>50K
38,Private,Some-college,10,Married-civ-spouse,Sales,White,Male,40,<=50K
30,Local-gov,Assoc-voc,11,Never-married,Prof-specialty,Black,Female,35,<=50K
33,Federal-gov,Some-college,10,Divorced,Prof-specialty,White,Female,40,>50K
28,Private,Bachelors,13,Married-civ-spouse,Craft-repair,White,Male,55,>50K
41,Local-gov,HS-grad,9,Never-married,Exec-managerial,White,Male,70,>50K
45,Self-emp-not-inc,Assoc-voc,11,Never-married,Sales,Black,Female,35,<=50K
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,60,>50K
30,Self-emp-not-inc,Some-college,10,Never-married,Sales,Black,Female,55,<=50K
28,Private,Bachelors,13,Married-civ-spouse,Craft-repair,White,Male,60,>50K
39,Local-gov,HS-grad,9,Never-married,Prof-specialty,White,Male,40,>50K
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,70,>50K
41,Federal-gov,Some-college,10,Divorced,Craft-repair,White,Female,60,>50K
40,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,45,>50K
51,Federal-gov,Some-college,10,Married-civ-spouse,Prof-specialty,White,Female,30,>50K
29,Private,Assoc-acdm,12,Never-married,Sales,White,Male,35,<=50K
25,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,20,<=50K
53,Private,7th-8th,4,Never-married,Craft-repair,Other,Male,55,>50K
27,Federal-gov,Some-college,10,Married-civ-spouse,Sales,Black,Male,35,>50K
48,State-gov,Some-college,10,Married-civ-spouse,Craft-repair,Black,Female,30,<=50K
41,Private,7th-8th,4,Divorced,Sales,White,Male,40,>50K
28,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,55,>50K
39,State-gov,Some-college,10,Divorced,Sales,Black,Male,45,>50K
26,Private,7th-8th,4,Never-married,Adm-clerical,Other,Male,25,<=50K
41,Federal-gov,Assoc-acdm,12,Never-married,Craft-repair,White,Male,55,>50K
27,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Black,Female,30,>50K
41,Local-gov,HS-grad,9,Never-married,Craft-repair,Black,Male,30,<=50K
28,Self-emp-not-inc,7th-8th,4,Never-married,Farming-fishing,White,Male,20,<=50K
72,Private,HS-grad,9,Married-spouse-absent,Craft-repair,White,Male,55,>50K
35,State-gov,Prof-school,15,Married-civ-spouse,Transport-moving,White,Female,25,>50K
39,Self-emp-not-inc,HS-grad,9,Divorced,Prof-specialty,Black,Male,35,>50K
42,State-gov,Bachelors,13,Never-married,Farming-fishing,White,Male,45,<=50K
59,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,30,>50K
38,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Farming-fishing,White,Male,55,>50K
51,Private,HS-grad,9,Never-married,Transport-moving,Black,Male,40,<=50K
33,Self-emp-not-inc,7th-8th,4,Never-married,Farming-fishing,White,Male,25,<=50K
58,Local-gov,Bachelors,13,Married-civ-spouse,Craft-repair,White,Male,35,>50K
40,Private,Some-college,10,Never-married,Adm-clerical,Black,Female,45,<=50K
45,Local-gov,Some-college,10,Never-married,Farming-fishing,Black,Male,40,<=50K
61,Self-emp-not-inc,HS-grad,9,Divorced,Transport-moving,White,Female,35,>50K
39,State-gov,Bachelors,13,Never-married,Prof-specialty,Black,Male,55,>50K
34,Private,HS-grad,9,Never-married,Farming-fishing,White,Male,40,<=50K
17,Federal-gov,Some-college,10,Married-civ-spouse,Protective-serv,White,Female,41,>50K
26,Private,Bachelors,13,Divorced,Craft-repair,White,Male,69,>50K
37,Private,Bachelors,13,Widowed,Sales,Asian-Pac-Islander,Male,69,<=50K
22,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,71,<=50K
18,Private,12th,8,Never-married,Sales,Asian-Pac-Islander,Female,19,<=50K
53,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Female,12,<=50K
44,Private,Bachelors,13,Married-civ-spouse,Transport-moving,White,Female,49,<=50K
23,Private,Doctorate,16,Never-married,Sales,White,Female,71,<=50K
58,Private,Masters,14,Married-civ-spouse,Prof-specialty,White,Male,44,<=50K
34,Private,11th,7,Widowed,Prof-specialty,White,Male,36,<=50K
62,Private,10th,6,Never-married,Priv-house-serv,Black,Male,36,<=50K
21,Private,Masters,14,Divorced,Prof-specialty,White,Male,69,<=50K
20,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Male,10,>50K
34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,41,<=50K
32,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,72,<=50K
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,12,<=50K
22,Private,Some-college,10,Divorced,Other-service,White,Male,39,<=50K
38,Private,HS-grad,9,Never-married,Craft-repair,Black,Male,64,>50K
23,Private,Masters,14,Married-civ-spouse,Sales,White,Female,12,>50K
37,State-gov,HS-grad,9,Married-civ-spouse,Tech-support,White,Female,38,>50K
23,Private,Masters,14,Married-civ-spouse,Exec-managerial,White,Male,70,<=50K
17,Private,Masters,14,Never-married,Prof-specialty,White,Male,10,>50K
17,Private,11th,7,Married-civ-spouse,Craft-repair,Black,Female,67,<=50K
17,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Female,49,<=50K
32,State-gov,HS-grad,9,Never-married,Protective-serv,White,Female,49,<=50K
34,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,White,Male,46,<=50K
17,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Male,15,<=50K
46,Private,Bachelors,13,Never-married,Adm-clerical,White,Male,41,<=50K
63,Self-emp-not-inc,HS-grad,9,Married-spouse-absent,Exec-managerial,Black,Male,39,>50K
51,Local-gov,7th-8th,4,Widowed,Transport-moving,White,Female,51,<=50K
61,Private,Some-college,10,Married-civ-spouse,Farming-fishing,White,Male,53,<=50K
44,Local-gov,Masters,14,Never-married,Craft-repair,White,Male,76,>50K
65,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,61,<=50K
19,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Tech-support,White,Female,39,<=50K
19,Self-emp-not-inc,Assoc-voc,11,Never-married,Protective-serv,White,Male,36,<=50K
35,Private,Some-college,10,Divorced,Handlers-cleaners,White,Male,44,<=50K
33,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,White,Male,74,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,White,Female,33,<=50K
17,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Asian-Pac-Islander,Female,51,>50K
41,State-gov,Assoc-acdm,12,Never-married,Exec-managerial,White,Male,45,<=50K
17,Federal-gov,Some-college,10,Married-spouse-absent,Other-service,Black,Male,37,<=50K
