age,workclass,education,education-num,marital-status,occupation,race,sex,hours-per-week,income
41,Private,Masters,14,Married-civ-spouse,Farming-fishing,White,Male,35,<=50K
20,Private,HS-grad,9,Never-married,Exec-managerial,White,Female,38,<=50K
32,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Protective-serv,Black,Female,18,<=50K
44,Private,Masters,14,Married-civ-spouse,Farming-fishing,White,Male,39,<=50K
23,Self-emp-not-inc,Some-college,10,Widowed,Exec-managerial,White,Male,37,<=50K
36,Private,Bachelors,13,Separated,Other-service,White,Female,38,>50K
59,Private,9th,5,Never-married,Transport-moving,Black,Male,39,>50K
59,Private,Prof-school,15,Never-married,Sales,White,Male,17,<=50K
51,Private,Some-college,10,Never-married,Other-service,White,Male,41,<=50K
32,Private,Assoc-voc,11,Divorced,Craft-repair,White,Male,38,<=50K
72,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,White,Male,37,<=50K
17,Private,Assoc-acdm,12,Married-civ-spouse,Transport-moving,White,Male,39,<=50K
50,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,White,Female,21,<=50K
51,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Other,Male,4,<=50K
25,Private,HS-grad,9,Never-married,Sales,Amer-Indian-Eskimo,Male,38,<=50K
17,Private,Doctorate,16,Married-civ-spouse,Adm-clerical,Amer-Indian-Eskimo,Female,2,<=50K
47,Private,Doctorate,16,Married-spouse-absent,Exec-managerial,Black,Male,40,<=50K
56,Self-emp-inc,5th-6th,3,Never-married,Craft-repair,White,Male,39,<=50K
41,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,White,Female,42,<=50K
63,Private,Some-college,10,Never-married,Craft-repair,White,Male,38,<=50K
62,State-gov,Masters,14,Never-married,Sales,Amer-Indian-Eskimo,Male,40,<=50K
36,Private,Some-college,10,Never-married,Prof-specialty,White,Male,40,<=50K
25,State-gov,Bachelors,13,Widowed,Sales,White,Female,38,<=50K
25,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Priv-house-serv,White,Female,59,<=50K
74,Private,Bachelors,13,Never-married,Transport-moving,Asian-Pac-Islander,Male,2,<=50K
38,State-gov,HS-grad,9,Widowed,Farming-fishing,White,Male,18,<=50K
34,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,39,<=50K
54,Private,HS-grad,9,Never-married,Prof-specialty,White,Female,40,<=50K
30,Private,HS-grad,9,Never-married,Handlers-cleaners,White,Male,14,<=50K
19,Federal-gov,Masters,14,Never-married,Craft-repair,White,Male,37,>50K
30,Private,Some-college,10,Never-married,Prof-specialty,White,Male,39,<=50K
68,Private,Some-college,10,Married-civ-spouse,Craft-repair,Other,Male,39,<=50K
34,State-gov,Some-college,10,Widowed,Exec-managerial,Amer-Indian-Eskimo,Male,40,<=50K
61,Private,Some-college,10,Married-civ-spouse,Transport-moving,White,Male,38,>50K
47,Private,9th,5,Married-civ-spouse,Protective-serv,White,Female,39,<=50K
21,State-gov,5th-6th,3,Never-married,Adm-clerical,Other,Female,39,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Transport-moving,White,Male,40,<=50K
24,Private,9th,5,Divorced,Tech-support,White,Female,21,<=50K
24,Private,HS-grad,9,Married-AF-spouse,Sales,White,Male,37,>50K
61,Self-emp-inc,Some-college,10,Married-civ-spouse,Other-service,Black,Female,2,<=50K
28,Self-emp-not-inc,Bachelors,13,Never-married,Exec-managerial,Asian-Pac-Islander,Male,39,<=50K
82,Private,10th,6,Never-married,Transport-moving,Asian-Pac-Islander,Female,37,<=50K
70,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Male,39,<=50K
53,Private,Bachelors,13,Divorced,Handlers-cleaners,White,Male,41,<=50K
32,Private,5th-6th,3,Married-civ-spouse,Craft-repair,White,Male,2,<=50K
70,Private,1st-4th,2,Never-married,Protective-serv,White,Male,38,>50K
72,State-gov,Bachelors,13,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Female,38,<=50K
38,Private,HS-grad,9,Never-married,Adm-clerical,White,Male,38,<=50K
54,Local-gov,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,White,Male,37,<=50K
37,Private,Bachelors,13,Divorced,Prof-specialty,White,Male,40,<=50K
44,Local-gov,5th-6th,3,Married-civ-spouse,Exec-managerial,White,Male,52,<=50K
59,Private,HS-grad,9,Divorced,Farming-fishing,White,Male,38,<=50K
44,State-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Female,41,<=50K
29,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Female,22,<=50K
43,Private,Some-college,10,Never-married,Machine-op-inspct,White,Male,40,<=50K
37,Self-emp-not-inc,Assoc-voc,11,Never-married,Adm-clerical,White,Male,39,<=50K
43,Private,Bachelors,13,Separated,Exec-managerial,White,Male,2,<=50K
26,Private,HS-grad,9,Divorced,Craft-repair,White,Male,40,<=50K
22,Private,9th,5,Divorced,Other-service,White,Female,40,<=50K
48,State-gov,HS-grad,9,Married-civ-spouse,Other-service,White,Female,40,<=50K
40,Private,HS-grad,9,Never-married,Prof-specialty,White,Male,37,>50K
25,Private,Bachelors,13,Never-married,Other-service,White,Female,37,<=50K
34,Private,Bachelors,13,Widowed,Craft-repair,White,Male,38,>50K
51,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,38,>50K
53,Private,Bachelors,13,Married-AF-spouse,Adm-clerical,White,Female,38,<=50K
31,Private,Bachelors,13,Never-married,Craft-repair,Amer-Indian-Eskimo,Male,37,<=50K
27,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,White,Male,53,<=50K
40,Private,Masters,14,Married-civ-spouse,Tech-support,Amer-Indian-Eskimo,Male,39,<=50K
67,Private,9th,5,Widowed,Transport-moving,Other,Male,40,>50K
26,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Priv-house-serv,White,Male,42,>50K
29,Federal-gov,Bachelors,13,Never-married,Sales,Asian-Pac-Islander,Male,44,<=50K
52,Private,7th-8th,4,Married-civ-spouse,Other-service,Other,Male,39,>50K
35,Private,7th-8th,4,Married-spouse-absent,Sales,Amer-Indian-Eskimo,Male,6,<=50K
63,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,37,<=50K
74,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,42,<=50K
54,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,56,<=50K
32,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Female,38,<=50K
30,Private,Bachelors,13,Married-civ-spouse,Sales,White,Male,40,>50K
53,Private,Bachelors,13,Married-civ-spouse,Craft-repair,White,Male,38,>50K
49,Private,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,White,Male,38,<=50K
43,Self-emp-not-inc,Bachelors,13,Never-married,Sales,White,Female,39,<=50K
61,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,White,Female,39,<=50K
54,Private,1st-4th,2,Married-civ-spouse,Protective-serv,Black,Female,40,>50K
51,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Male,37,<=50K
52,Private,1st-4th,2,Married-civ-spouse,Prof-specialty,White,Male,39,>50K
23,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Female,38,<=50K
26,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,39,>50K
26,Self-emp-inc,Bachelors,13,Never-married,Sales,White,Male,38,<=50K
29,Private,Bachelors,13,Never-married,Farming-fishing,White,Male,39,<=50K
55,Local-gov,Assoc-acdm,12,Married-civ-spouse,Sales,White,Male,39,<=50K
60,Local-gov,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,38,<=50K
59,Private,1st-4th,2,Married-civ-spouse,Priv-house-serv,Amer-Indian-Eskimo,Male,38,>50K
58,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,39,>50K
26,Private,Prof-school,15,Married-civ-spouse,Sales,White,Female,38,<=50K
31,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Black,Male,38,<=50K
76,Private,Some-college,10,Divorced,Priv-house-serv,White,Male,39,<=50K
34,State-gov,10th,6,Married-civ-spouse,Machine-op-inspct,White,Male,43,<=50K
55,Private,10th,6,Married-civ-spouse,Adm-clerical,White,Male,38,<=50K
30,Private,Bachelors,13,Divorced,Sales,White,Male,38,<=50K
31,Private,Bachelors,13,Never-married,Exec-managerial,White,Male,34,>50K
50,Private,Bachelors,13,Never-married,Exec-managerial,White,Male,41,<=50K
49,Private,Doctorate,16,Widowed,Craft-repair,Asian-Pac-Islander,Male,2,<=50K
36,Private,Masters,14,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,39,<=50K
43,Private,5th-6th,3,Never-married,Exec-managerial,Asian-Pac-Islander,Female,40,>50K
31,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,42,<=50K
30,Private,1st-4th,2,Never-married,Craft-repair,White,Male,38,<=50K
59,Private,Some-college,10,Married-civ-spouse,Craft-repair,Other,Male,38,<=50K
50,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Female,40,>50K
48,Private,Some-college,10,Married-spouse-absent,Prof-specialty,White,Male,39,>50K
31,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,17,<=50K
45,Federal-gov,11th,7,Married-civ-spouse,Transport-moving,White,Female,19,>50K
41,Private,Bachelors,13,Married-civ-spouse,Sales,White,Male,41,<=50K
60,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Tech-support,White,Male,38,<=50K
57,Private,HS-grad,9,Never-married,Prof-specialty,White,Male,39,<=50K
19,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,White,Male,40,>50K
31,Private,Bachelors,13,Never-married,Machine-op-inspct,White,Male,38,>50K
29,Local-gov,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Female,23,>50K
55,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,White,Male,42,>50K
68,Self-emp-inc,1st-4th,2,Married-civ-spouse,Craft-repair,White,Male,17,<=50K
38,Private,Bachelors,13,Divorced,Handlers-cleaners,White,Female,40,>50K
48,Private,Bachelors,13,Married-AF-spouse,Prof-specialty,Amer-Indian-Eskimo,Male,39,<=50K
38,Private,HS-grad,9,Married-spouse-absent,Sales,White,Male,71,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,37,<=50K
32,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,39,<=50K
38,State-gov,10th,6,Never-married,Adm-clerical,White,Female,37,<=50K
26,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,38,<=50K
58,Private,1st-4th,2,Never-married,Prof-specialty,White,Male,38,<=50K
52,Private,HS-grad,9,Married-civ-spouse,Protective-serv,White,Male,38,<=50K
32,Private,10th,6,Married-civ-spouse,Sales,White,Male,37,>50K
18,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Black,Male,39,>50K
17,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,White,Male,41,>50K
51,Private,HS-grad,9,Married-spouse-absent,Tech-support,White,Male,38,>50K
40,Local-gov,Assoc-voc,11,Divorced,Adm-clerical,White,Male,40,<=50K
51,Private,10th,6,Never-married,Prof-specialty,White,Female,10,<=50K
66,Private,Some-college,10,Divorced,Sales,White,Male,38,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Tech-support,Other,Female,67,<=50K
47,Self-emp-inc,HS-grad,9,Divorced,Tech-support,White,Female,38,>50K
62,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,White,Male,39,<=50K
53,Private,HS-grad,9,Never-married,Exec-managerial,White,Female,35,<=50K
39,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Black,Male,40,<=50K
36,Private,HS-grad,9,Widowed,Tech-support,White,Female,2,<=50K
45,Private,Assoc-voc,11,Separated,Adm-clerical,White,Male,20,<=50K
37,Private,Bachelors,13,Widowed,Priv-house-serv,White,Male,41,<=50K
47,Self-emp-not-inc,HS-grad,9,Separated,Sales,White,Female,35,>50K
49,Private,Bachelors,13,Never-married,Transport-moving,White,Male,39,>50K
38,Local-gov,Doctorate,16,Married-civ-spouse,Sales,White,Male,40,<=50K
36,Private,Some-college,10,Never-married,Exec-managerial,White,Male,39,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Female,38,>50K
64,Local-gov,Bachelors,13,Divorced,Transport-moving,Black,Male,38,<=50K
64,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,White,Male,40,>50K
51,Private,Some-college,10,Married-spouse-absent,Transport-moving,White,Male,40,>50K
57,Private,Bachelors,13,Married-civ-spouse,Sales,White,Female,41,>50K
67,Local-gov,HS-grad,9,Married-spouse-absent,Other-service,Black,Male,40,<=50K
63,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Other,Male,39,<=50K
28,Private,10th,6,Never-married,Transport-moving,White,Female,32,<=50K
28,Private,Some-college,10,Divorced,Transport-moving,White,Female,39,<=50K
51,Private,10th,6,Married-civ-spouse,Sales,Other,Male,39,>50K
55,Private,HS-grad,9,Never-married,Prof-specialty,White,Male,40,<=50K
35,Private,Some-college,10,Never-married,Sales,White,Male,39,>50K
53,Private,Some-college,10,Widowed,Machine-op-inspct,White,Male,40,<=50K
56,Private,HS-grad,9,Never-married,Sales,White,Male,38,>50K
32,Private,HS-grad,9,Divorced,Prof-specialty,White,Male,39,<=50K
45,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,White,Male,5,<=50K
37,Private,Some-college,10,Never-married,Sales,White,Male,42,<=50K
56,Private,Assoc-voc,11,Married-spouse-absent,Priv-house-serv,White,Female,34,<=50K
36,Private,Some-college,10,Never-married,Machine-op-inspct,Black,Male,39,<=50K
50,Private,Bachelors,13,Never-married,Machine-op-inspct,White,Male,40,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Protective-serv,White,Male,38,>50K
47,Private,Some-college,10,Married-civ-spouse,Transport-moving,White,Male,38,>50K
33,Private,10th,6,Never-married,Craft-repair,White,Male,37,>50K
63,Private,9th,5,Divorced,Prof-specialty,White,Female,40,<=50K
64,Private,HS-grad,9,Never-married,Sales,White,Male,39,>50K
61,Private,HS-grad,9,Widowed,Tech-support,White,Female,2,>50K
39,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,40,>50K
43,Private,Masters,14,Married-civ-spouse,Exec-managerial,White,Male,40,<=50K
38,Private,Bachelors,13,Never-married,Exec-managerial,Black,Male,40,<=50K
57,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Other,Male,41,>50K
22,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,53,<=50K
67,State-gov,Some-college,10,Married-spouse-absent,Exec-managerial,Other,Male,40,<=50K
57,Private,HS-grad,9,Never-married,Exec-managerial,Other,Male,11,>50K
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Female,39,>50K
43,Private,Masters,14,Never-married,Transport-moving,White,Male,40,<=50K
53,Private,10th,6,Never-married,Craft-repair,White,Male,40,<=50K
69,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Female,39,>50K
29,Self-emp-not-inc,HS-grad,9,Divorced,Tech-support,White,Male,39,<=50K
78,Federal-gov,Bachelors,13,Married-civ-spouse,Tech-support,Amer-Indian-Eskimo,Male,71,<=50K
51,Private,Bachelors,13,Never-married,Farming-fishing,White,Male,22,>50K
50,Private,Prof-school,15,Widowed,Machine-op-inspct,Asian-Pac-Islander,Male,39,<=50K
21,Private,Some-college,10,Married-civ-spouse,Sales,White,Female,38,<=50K
57,Private,Some-college,10,Married-civ-spouse,Sales,White,Male,44,>50K
60,Private,Prof-school,15,Married-civ-spouse,Other-service,White,Female,39,<=50K
52,Private,9th,5,Married-civ-spouse,Tech-support,White,Male,38,<=50K
35,Private,Some-college,10,Never-married,Prof-specialty,White,Male,38,<=50K
44,Private,10th,6,Never-married,Exec-managerial,White,Male,20,<=50K
40,Private,Assoc-voc,11,Divorced,Craft-repair,Other,Male,39,<=50K
40,Private,Masters,14,Married-spouse-absent,Protective-serv,White,Male,39,>50K
46,Private,7th-8th,4,Married-civ-spouse,Sales,Black,Male,38,<=50K
39,Private,12th,8,Married-civ-spouse,Exec-managerial,White,Male,40,>50K
59,Private,HS-grad,9,Never-married,Farming-fishing,White,Male,40,<=50K
27,Local-gov,Assoc-voc,11,Separated,Craft-repair,White,Male,38,<=50K
51,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Other,Male,39,<=50K
25,Private,Bachelors,13,Married-civ-spouse,Sales,White,Male,40,<=50K
39,Self-emp-not-inc,Some-college,10,Divorced,Sales,White,Male,42,<=50K
61,Private,7th-8th,4,Married-spouse-absent,Prof-specialty,White,Female,38,<=50K
59,Local-gov,HS-grad,9,Married-AF-spouse,Machine-op-inspct,Amer-Indian-Eskimo,Male,40,<=50K
64,Local-gov,Some-college,10,Married-civ-spouse,Sales,White,Male,41,<=50K
17,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,40,<=50K
33,Private,Some-college,10,Never-married,Priv-house-serv,Black,Male,38,>50K
32,Private,Some-college,10,Married-AF-spouse,Transport-moving,White,Female,38,<=50K
52,Private,10th,6,Never-married,Prof-specialty,White,Male,39,<=50K
53,Federal-gov,12th,8,Married-civ-spouse,Farming-fishing,White,Male,38,<=50K
26,Private,Some-college,10,Divorced,Protective-serv,Black,Male,38,<=50K
21,Private,Prof-school,15,Married-civ-spouse,Machine-op-inspct,White,Male,40,>50K
71,Private,5th-6th,3,Married-civ-spouse,Adm-clerical,White,Male,38,>50K
30,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,White,Male,38,<=50K
19,Private,HS-grad,9,Divorced,Exec-managerial,White,Male,39,<=50K
52,Private,1st-4th,2,Divorced,Prof-specialty,Other,Male,40,<=50K
70,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,White,Male,40,<=50K
39,Private,Some-college,10,Married-AF-spouse,Craft-repair,White,Female,20,<=50K
24,Private,Bachelors,13,Married-AF-spouse,Adm-clerical,White,Female,64,<=50K
17,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,White,Male,10,>50K
60,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Adm-clerical,Amer-Indian-Eskimo,Male,38,<=50K
61,Federal-gov,9th,5,Separated,Priv-house-serv,White,Male,39,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,38,<=50K
60,Private,Assoc-acdm,12,Never-married,Other-service,Other,Female,40,<=50K
32,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,White,Female,40,>50K
22,State-gov,Some-college,10,Married-spouse-absent,Prof-specialty,Other,Female,39,<=50K
62,Private,Bachelors,13,Divorced,Priv-house-serv,White,Female,38,<=50K
20,State-gov,10th,6,Married-civ-spouse,Tech-support,White,Female,39,>50K
59,Private,1st-4th,2,Married-civ-spouse,Protective-serv,White,Male,38,<=50K
50,Private,Some-college,10,Married-civ-spouse,Sales,White,Male,7,<=50K
61,Private,Some-college,10,Married-spouse-absent,Tech-support,White,Male,21,<=50K
69,Private,Preschool,1,Married-civ-spouse,Sales,White,Male,37,>50K
36,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Female,38,>50K
57,Private,Bachelors,13,Married-civ-spouse,Sales,White,Male,48,>50K
53,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,39,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,39,<=50K
50,Private,10th,6,Divorced,Prof-specialty,Asian-Pac-Islander,Male,39,<=50K
31,Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,White,Male,50,<=50K
61,Private,HS-grad,9,Never-married,Exec-managerial,White,Male,40,>50K
68,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,White,Male,46,<=50K
17,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,White,Male,39,<=50K
25,Private,12th,8,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,38,>50K
33,Private,Masters,14,Separated,Other-service,White,Male,41,<=50K
26,Private,Some-college,10,Never-married,Sales,White,Female,41,>50K
30,Private,HS-grad,9,Never-married,Craft-repair,White,Female,31,>50K
31,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,White,Male,38,>50K
45,Private,Some-college,10,Never-married,Machine-op-inspct,White,Male,67,<=50K
48,Self-emp-inc,1st-4th,2,Never-married,Adm-clerical,Black,Male,39,<=50K
56,Private,Some-college,10,Divorced,Tech-support,Amer-Indian-Eskimo,Female,41,<=50K
24,State-gov,12th,8,Married-civ-spouse,Adm-clerical,White,Male,40,>50K
73,Private,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,White,Female,39,>50K
57,Private,Bachelors,13,Married-civ-spouse,Sales,White,Female,12,>50K
60,Private,HS-grad,9,Never-married,Sales,White,Male,37,<=50K
39,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,White,Female,38,>50K
90,Private,Some-college,10,Never-married,Exec-managerial,White,Female,40,<=50K
27,Private,Some-college,10,Separated,Tech-support,White,Male,40,>50K
37,Private,Some-college,10,Divorced,Sales,White,Male,41,>50K
59,Private,Bachelors,13,Divorced,Farming-fishing,White,Male,38,<=50K
58,Self-emp-not-inc,12th,8,Never-married,Sales,White,Female,38,<=50K
31,Private,Some-college,10,Never-married,Prof-specialty,White,Male,8,>50K
35,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Black,Male,39,>50K
42,Private,Bachelors,13,Never-married,Sales,White,Male,38,<=50K
37,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,39,<=50K
30,Private,Bachelors,13,Married-civ-spouse,Sales,White,Male,9,>50K
38,Local-gov,HS-grad,9,Never-married,Other-service,White,Female,40,<=50K
55,Private,Bachelors,13,Married-civ-spouse,Other-service,White,Male,38,<=50K
50,Private,Some-college,10,Widowed,Prof-specialty,White,Male,38,<=50K
34,Private,10th,6,Married-civ-spouse,Adm-clerical,White,Male,40,>50K
23,Private,12th,8,Never-married,Sales,White,Male,39,<=50K
22,Private,Bachelors,13,Married-civ-spouse,Craft-repair,White,Male,20,<=50K
55,Private,Doctorate,16,Divorced,Sales,White,Male,17,<=50K
32,Private,Prof-school,15,Married-civ-spouse,Tech-support,White,Female,39,<=50K
48,Private,Some-college,10,Separated,Sales,Other,Male,38,<=50K
46,Private,Assoc-voc,11,Never-married,Farming-fishing,White,Male,8,<=50K
38,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Black,Male,39,<=50K
24,Private,Bachelors,13,Never-married,Sales,White,Male,36,<=50K
65,Private,Bachelors,13,Married-civ-spouse,Other-service,White,Female,39,<=50K
46,Private,12th,8,Married-civ-spouse,Prof-specialty,White,Male,18,<=50K
69,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Female,38,<=50K
51,Private,HS-grad,9,Widowed,Prof-specialty,White,Male,38,<=50K
80,Self-emp-not-inc,Assoc-acdm,12,Never-married,Farming-fishing,White,Female,37,<=50K
69,Private,9th,5,Married-civ-spouse,Handlers-cleaners,White,Male,27,<=50K
26,Private,HS-grad,9,Never-married,Sales,Black,Male,39,<=50K
58,Private,Prof-school,15,Never-married,Craft-repair,White,Male,38,<=50K
26,Private,5th-6th,3,Married-civ-spouse,Craft-repair,White,Male,43,<=50K
90,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Female,39,<=50K
22,Private,Some-college,10,Never-married,Exec-managerial,White,Male,39,>50K
62,State-gov,Some-college,10,Never-married,Exec-managerial,White,Male,25,>50K
38,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,White,Male,37,<=50K
37,Private,Some-college,10,Married-civ-spouse,Priv-house-serv,White,Female,39,<=50K
