age,workclass,education,education-num,marital-status,occupation,race,sex,hours-per-week,income
65,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,18,<=50K
71,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Male,36,>50K
31,Self-emp-inc,11th,7,Never-married,Transport-moving,White,Male,60,>50K
64,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,White,Female,39,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,White,Female,44,>50K
49,Self-emp-inc,HS-grad,9,Never-married,Sales,White,Male,38,<=50K
36,Private,Bachelors,13,Divorced,Prof-specialty,Black,Male,45,>50K
39,Private,Prof-school,15,Never-married,Exec-managerial,White,Female,41,<=50K
38,Private,HS-grad,9,Never-married,Machine-op-inspct,White,Male,42,<=50K
40,Private,5th-6th,3,Never-married,Exec-managerial,White,Male,46,<=50K
29,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,White,Male,17,>50K
25,Private,HS-grad,9,Never-married,Craft-repair,White,Male,33,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,White,Female,22,>50K
28,Private,9th,5,Never-married,Craft-repair,White,Male,60,<=50K
61,Private,Some-college,10,Never-married,Craft-repair,White,Male,19,<=50K
58,Private,11th,7,Never-married,Adm-clerical,White,Male,46,<=50K
34,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,18,<=50K
23,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,White,Female,40,<=50K
26,State-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,White,Male,21,>50K
41,Private,Bachelors,13,Never-married,Craft-repair,White,Male,47,<=50K
67,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,White,Male,35,<=50K
62,Private,Bachelors,13,Married-civ-spouse,Other-service,White,Male,19,<=50K
32,Private,Bachelors,13,Married-spouse-absent,Exec-managerial,White,Male,45,>50K
44,Private,HS-grad,9,Never-married,Machine-op-inspct,Other,Female,44,<=50K
36,Private,Bachelors,13,Never-married,Adm-clerical,White,Male,45,<=50K
36,Self-emp-not-inc,HS-grad,9,Widowed,Protective-serv,White,Male,15,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,17,>50K
52,Private,Some-college,10,Divorced,Prof-specialty,White,Male,19,<=50K
57,Private,Some-college,10,Married-civ-spouse,Other-service,White,Female,14,>50K
36,Private,HS-grad,9,Divorced,Farming-fishing,White,Male,46,<=50K
47,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,White,Male,58,<=50K
63,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,62,<=50K
38,Private,HS-grad,9,Never-married,Transport-moving,White,Male,19,>50K
27,Self-emp-inc,Masters,14,Divorced,Prof-specialty,White,Male,61,>50K
26,Private,Some-college,10,Married-civ-spouse,Craft-repair,Black,Male,38,>50K
30,Private,HS-grad,9,Divorced,Other-service,White,Male,63,<=50K
59,Private,HS-grad,9,Never-married,Protective-serv,White,Male,22,<=50K
18,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,44,<=50K
43,Self-emp-inc,Bachelors,13,Married-civ-spouse,Other-service,White,Female,59,<=50K
42,Private,5th-6th,3,Widowed,Exec-managerial,White,Female,42,>50K
48,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,White,Female,42,<=50K
67,Private,HS-grad,9,Separated,Prof-specialty,White,Female,45,<=50K
61,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Female,63,<=50K
21,Private,Some-college,10,Never-married,Handlers-cleaners,White,Male,38,>50K
26,Private,Some-college,10,Divorced,Prof-specialty,White,Male,44,<=50K
44,Private,Some-college,10,Divorced,Handlers-cleaners,White,Female,19,<=50K
43,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,White,Female,22,>50K
17,Private,10th,6,Married-civ-spouse,Protective-serv,White,Female,44,<=50K
68,Private,HS-grad,9,Never-married,Adm-clerical,White,Male,45,<=50K
21,Private,Assoc-acdm,12,Divorced,Craft-repair,White,Female,64,<=50K
40,Private,Some-college,10,Married-civ-spouse,Protective-serv,White,Female,19,<=50K
67,Private,HS-grad,9,Married-civ-spouse,Sales,White,Female,62,<=50K
57,Federal-gov,5th-6th,3,Married-civ-spouse,Prof-specialty,White,Male,25,>50K
29,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Female,20,>50K
29,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,White,Female,16,<=50K
63,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,56,<=50K
41,Private,HS-grad,9,Widowed,Handlers-cleaners,White,Female,43,<=50K
64,Private,HS-grad,9,Never-married,Craft-repair,White,Female,25,>50K
20,Private,Some-college,10,Never-married,Farming-fishing,White,Male,31,>50K
36,Self-emp-inc,HS-grad,9,Never-married,Adm-clerical,White,Male,19,>50K
63,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Male,48,>50K
20,Private,HS-grad,9,Divorced,Craft-repair,White,Male,22,<=50K
37,Private,7th-8th,4,Married-civ-spouse,Craft-repair,White,Male,45,<=50K
20,Private,HS-grad,9,Divorced,Exec-managerial,White,Male,60,>50K
43,Local-gov,Some-college,10,Divorced,Exec-managerial,White,Female,54,<=50K
37,Private,HS-grad,9,Never-married,Other-service,White,Female,15,<=50K
26,Self-emp-not-inc,Masters,14,Divorced,Sales,Black,Female,41,<=50K
18,Private,HS-grad,9,Never-married,Sales,White,Male,45,<=50K
20,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,White,Male,59,<=50K
24,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Other-service,White,Female,63,<=50K
22,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Male,41,<=50K
65,Private,HS-grad,9,Divorced,Exec-managerial,White,Male,20,>50K
24,Private,Bachelors,13,Divorced,Transport-moving,White,Female,63,<=50K
48,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Male,40,<=50K
38,Private,Some-college,10,Never-married,Adm-clerical,White,Male,39,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Other-service,White,Male,60,<=50K
36,Private,HS-grad,9,Divorced,Adm-clerical,White,Male,43,<=50K
61,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Female,19,<=50K
65,Private,HS-grad,9,Never-married,Transport-moving,White,Female,60,<=50K
35,Federal-gov,Some-college,10,Married-civ-spouse,Sales,White,Male,43,>50K
66,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,37,>50K
63,Private,Masters,14,Married-civ-spouse,Exec-managerial,White,Female,45,<=50K
26,Self-emp-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,45,<=50K
46,Without-pay,Masters,14,Married-civ-spouse,Craft-repair,White,Male,18,>50K
65,Private,12th,8,Never-married,Prof-specialty,Other,Male,22,<=50K
31,Private,HS-grad,9,Widowed,Transport-moving,White,Female,42,>50K
30,Local-gov,Bachelors,13,Never-married,Exec-managerial,White,Male,37,<=50K
27,Private,Bachelors,13,Never-married,Craft-repair,White,Female,44,<=50K
37,Private,12th,8,Never-married,Adm-clerical,White,Male,20,<=50K
27,Private,Some-college,10,Divorced,Farming-fishing,White,Female,60,<=50K
39,Private,Masters,14,Married-civ-spouse,Prof-specialty,Other,Female,39,<=50K
23,Private,Some-college,10,Never-married,Handlers-cleaners,White,Male,45,>50K
46,Private,Bachelors,13,Never-married,Other-service,White,Male,46,<=50K
56,Private,11th,7,Married-civ-spouse,Prof-specialty,White,Male,45,<=50K
23,Private,HS-grad,9,Divorced,Adm-clerical,White,Male,41,<=50K
24,Self-emp-not-inc,Some-college,10,Divorced,Craft-repair,White,Female,37,<=50K
35,Private,7th-8th,4,Divorced,Sales,White,Male,37,<=50K
61,Self-emp-not-inc,Bachelors,13,Never-married,Adm-clerical,Black,Female,38,<=50K
68,Private,Some-college,10,Widowed,Adm-clerical,White,Female,43,<=50K
59,Private,Some-college,10,Married-civ-spouse,Transport-moving,White,Male,17,<=50K
34,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,20,>50K
41,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,White,Male,38,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,20,>50K
22,Local-gov,Some-college,10,Never-married,Farming-fishing,White,Male,40,<=50K
62,Private,HS-grad,9,Never-married,Machine-op-inspct,White,Female,41,<=50K
66,Private,Some-college,10,Married-civ-spouse,Protective-serv,White,Male,43,>50K
60,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,19,>50K
53,Private,HS-grad,9,Divorced,Sales,White,Female,42,>50K
58,Private,10th,6,Married-civ-spouse,Prof-specialty,White,Male,41,<=50K
63,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,41,>50K
47,Private,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Black,Male,42,>50K
31,Self-emp-not-inc,11th,7,Divorced,Tech-support,White,Female,47,>50K
45,Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Black,Male,43,<=50K
25,Self-emp-inc,Bachelors,13,Never-married,Sales,White,Male,55,<=50K
29,Self-emp-not-inc,Prof-school,15,Separated,Prof-specialty,White,Male,39,<=50K
17,Private,HS-grad,9,Married-civ-spouse,Tech-support,White,Female,22,<=50K
62,Self-emp-not-inc,Some-college,10,Widowed,Exec-managerial,Black,Female,38,<=50K
30,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,64,<=50K
41,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Protective-serv,White,Female,45,<=50K
23,Private,HS-grad,9,Married-civ-spouse,Tech-support,White,Female,35,<=50K
52,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Black,Male,45,<=50K
42,Self-emp-not-inc,11th,7,Married-civ-spouse,Adm-clerical,White,Male,59,<=50K
20,Private,HS-grad,9,Never-married,Prof-specialty,White,Male,62,>50K
17,Private,HS-grad,9,Never-married,Craft-repair,White,Male,37,>50K
32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,21,<=50K
42,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,36,<=50K
24,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,46,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Female,33,<=50K
25,Private,Masters,14,Never-married,Transport-moving,White,Male,59,>50K
46,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,White,Male,16,<=50K
17,State-gov,Bachelors,13,Never-married,Sales,White,Male,45,<=50K
34,Private,Some-college,10,Married-civ-spouse,Craft-repair,Black,Male,39,>50K
50,Private,HS-grad,9,Married-civ-spouse,Tech-support,White,Male,16,<=50K
29,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,60,>50K
51,State-gov,Bachelors,13,Divorced,Craft-repair,White,Male,18,<=50K
23,Private,Masters,14,Married-civ-spouse,Machine-op-inspct,White,Male,38,>50K
48,Private,HS-grad,9,Never-married,Prof-specialty,Black,Male,35,<=50K
29,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,White,Female,40,>50K
57,Private,HS-grad,9,Divorced,Craft-repair,White,Male,44,>50K
34,Local-gov,Some-college,10,Never-married,Exec-managerial,White,Male,60,>50K
23,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,43,<=50K
28,Private,Bachelors,13,Married-civ-spouse,Sales,White,Female,42,<=50K
48,State-gov,HS-grad,9,Never-married,Tech-support,White,Male,20,<=50K
29,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,White,Male,20,<=50K
32,Private,Masters,14,Never-married,Adm-clerical,White,Male,38,<=50K
35,Federal-gov,11th,7,Married-civ-spouse,Transport-moving,Black,Male,39,>50K
43,Private,Masters,14,Never-married,Exec-managerial,White,Female,56,<=50K
29,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Male,43,<=50K
17,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,White,Female,23,<=50K
24,Private,1st-4th,2,Never-married,Other-service,White,Male,60,<=50K
61,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Female,44,<=50K
49,Self-emp-inc,Some-college,10,Divorced,Protective-serv,White,Female,37,>50K
67,Private,Bachelors,13,Married-spouse-absent,Other-service,White,Female,36,<=50K
43,Private,HS-grad,9,Divorced,Craft-repair,White,Male,18,>50K
41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Male,43,<=50K
39,Private,HS-grad,9,Separated,Handlers-cleaners,White,Female,54,<=50K
21,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,White,Female,45,<=50K
28,Private,HS-grad,9,Never-married,Machine-op-inspct,White,Male,33,<=50K
29,Private,Bachelors,13,Widowed,Transport-moving,White,Male,33,>50K
25,Private,Bachelors,13,Married-civ-spouse,Transport-moving,White,Male,42,<=50K
49,Private,Bachelors,13,Never-married,Handlers-cleaners,White,Female,38,<=50K
32,Private,Assoc-voc,11,Never-married,Other-service,Asian-Pac-Islander,Female,58,<=50K
49,Private,Bachelors,13,Divorced,Sales,White,Male,22,<=50K
38,Federal-gov,1st-4th,2,Married-civ-spouse,Sales,White,Female,63,<=50K
17,Private,Masters,14,Married-civ-spouse,Machine-op-inspct,White,Female,42,<=50K
21,Private,Masters,14,Married-civ-spouse,Protective-serv,White,Male,23,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,White,Male,38,<=50K
39,Self-emp-not-inc,Some-college,10,Divorced,Protective-serv,White,Male,17,<=50K
24,Private,5th-6th,3,Married-civ-spouse,Other-service,White,Male,56,<=50K
37,Private,Some-college,10,Separated,Prof-specialty,White,Female,34,<=50K
32,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,White,Male,41,<=50K
46,Local-gov,HS-grad,9,Never-married,Exec-managerial,Black,Male,60,<=50K
21,Self-emp-inc,Bachelors,13,Married-civ-spouse,Transport-moving,White,Female,61,<=50K
25,Local-gov,Assoc-acdm,12,Married-civ-spouse,Craft-repair,White,Male,19,<=50K
42,Private,11th,7,Divorced,Adm-clerical,White,Male,46,>50K
60,Federal-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Female,41,>50K
63,Private,10th,6,Never-married,Other-service,White,Male,43,<=50K
32,State-gov,HS-grad,9,Divorced,Handlers-cleaners,White,Female,16,>50K
21,Private,HS-grad,9,Divorced,Handlers-cleaners,White,Male,17,<=50K
42,Private,HS-grad,9,Never-married,Farming-fishing,White,Male,58,<=50K
40,Private,11th,7,Married-civ-spouse,Prof-specialty,White,Male,42,<=50K
43,Private,HS-grad,9,Married-civ-spouse,Sales,White,Female,36,<=50K
47,Private,Bachelors,13,Never-married,Other-service,White,Male,40,<=50K
19,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Female,39,<=50K
28,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,White,Female,41,<=50K
32,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Machine-op-inspct,White,Male,46,>50K
20,Private,Some-college,10,Married-civ-spouse,Tech-support,Black,Male,41,<=50K
19,Private,HS-grad,9,Married-civ-spouse,Sales,Black,Female,21,<=50K
39,Private,HS-grad,9,Never-married,Exec-managerial,White,Male,42,<=50K
37,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Male,40,>50K
34,Private,Prof-school,15,Married-civ-spouse,Craft-repair,White,Male,60,>50K
25,Local-gov,9th,5,Married-civ-spouse,Sales,Black,Male,40,<=50K
29,Private,9th,5,Married-civ-spouse,Other-service,White,Male,58,<=50K
52,Private,Some-college,10,Never-married,Adm-clerical,Other,Male,38,<=50K
46,Private,Doctorate,16,Never-married,Exec-managerial,White,Female,42,<=50K
30,Self-emp-not-inc,Bachelors,13,Never-married,Sales,White,Female,52,<=50K
59,Private,Bachelors,13,Married-civ-spouse,Craft-repair,White,Male,19,<=50K
63,Private,HS-grad,9,Separated,Machine-op-inspct,White,Male,47,<=50K
42,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,58,>50K
63,Self-emp-inc,HS-grad,9,Never-married,Adm-clerical,White,Female,52,<=50K
17,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,17,<=50K
17,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Female,45,<=50K
30,Private,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,49,>50K
64,Private,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,14,>50K
65,Local-gov,11th,7,Married-civ-spouse,Transport-moving,White,Female,18,<=50K
24,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,43,<=50K
51,Private,Assoc-voc,11,Never-married,Adm-clerical,White,Male,18,<=50K
27,Private,11th,7,Married-civ-spouse,Sales,White,Male,64,<=50K
68,Self-emp-not-inc,Some-college,10,Never-married,Prof-specialty,White,Male,27,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,41,<=50K
21,Federal-gov,Some-college,10,Divorced,Protective-serv,White,Female,43,<=50K
21,Federal-gov,HS-grad,9,Married-civ-spouse,Transport-moving,White,Female,50,<=50K
28,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,White,Female,49,>50K
62,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,57,>50K
20,Local-gov,Assoc-acdm,12,Never-married,Prof-specialty,Black,Male,20,>50K
58,Private,Some-college,10,Never-married,Transport-moving,White,Male,49,>50K
31,Private,Some-college,10,Married-civ-spouse,Other-service,Black,Male,18,<=50K
48,Private,HS-grad,9,Married-spouse-absent,Machine-op-inspct,White,Female,46,<=50K
34,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,43,<=50K
56,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Female,67,>50K
58,Private,HS-grad,9,Never-married,Farming-fishing,White,Male,37,<=50K
63,Private,11th,7,Married-civ-spouse,Craft-repair,White,Male,59,<=50K
35,Local-gov,Some-college,10,Never-married,Tech-support,White,Male,63,<=50K
23,Self-emp-inc,9th,5,Divorced,Craft-repair,White,Female,19,<=50K
45,Private,Doctorate,16,Never-married,Sales,White,Male,38,<=50K
44,Private,HS-grad,9,Never-married,Farming-fishing,Asian-Pac-Islander,Male,20,<=50K
64,Private,Bachelors,13,Separated,Craft-repair,White,Female,44,<=50K
45,Private,HS-grad,9,Divorced,Exec-managerial,White,Female,64,<=50K
31,Private,Masters,14,Divorced,Adm-clerical,White,Male,40,<=50K
39,Private,Masters,14,Never-married,Sales,White,Male,59,>50K
47,Private,5th-6th,3,Married-civ-spouse,Craft-repair,White,Male,21,>50K
60,Self-emp-not-inc,HS-grad,9,Divorced,Handlers-cleaners,White,Male,21,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,45,>50K
27,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,45,>50K
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Female,62,<=50K
38,Private,Some-college,10,Married-civ-spouse,Craft-repair,White,Female,48,>50K
32,Self-emp-not-inc,HS-grad,9,Never-married,Sales,White,Male,67,<=50K
25,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Black,Female,50,<=50K
34,Private,HS-grad,9,Never-married,Adm-clerical,White,Male,43,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,38,>50K
19,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Male,37,<=50K
32,Federal-gov,Some-college,10,Married-civ-spouse,Sales,White,Male,60,>50K
19,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Female,34,>50K
26,Federal-gov,Bachelors,13,Married-civ-spouse,Machine-op-inspct,White,Male,38,<=50K
63,Private,Masters,14,Never-married,Adm-clerical,White,Male,50,<=50K
48,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Female,19,<=50K
20,Private,Prof-school,15,Divorced,Craft-repair,White,Male,37,>50K
66,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,White,Female,56,<=50K
36,Self-emp-inc,Some-college,10,Widowed,Craft-repair,White,Male,42,>50K
47,Private,Doctorate,16,Divorced,Craft-repair,Black,Male,49,<=50K
27,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Black,Male,41,>50K
36,Private,HS-grad,9,Never-married,Transport-moving,White,Female,47,<=50K
51,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,White,Male,41,<=50K
41,Private,HS-grad,9,Never-married,Exec-managerial,White,Female,38,>50K
18,Private,Masters,14,Never-married,Craft-repair,White,Male,43,<=50K
62,Private,HS-grad,9,Divorced,Sales,White,Male,50,<=50K
64,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,White,Male,45,>50K
41,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,White,Female,43,<=50K
60,Self-emp-not-inc,Assoc-acdm,12,Divorced,Other-service,White,Female,35,<=50K
18,Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,White,Female,43,<=50K
33,Private,10th,6,Divorced,Transport-moving,White,Male,68,<=50K
33,Private,Some-college,10,Married-civ-spouse,Tech-support,White,Male,40,<=50K
40,Private,Some-college,10,Never-married,Craft-repair,White,Male,23,<=50K
29,Private,Bachelors,13,Widowed,Adm-clerical,White,Male,57,<=50K
48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,42,<=50K
40,Federal-gov,Bachelors,13,Widowed,Craft-repair,White,Female,21,<=50K
41,Self-emp-not-inc,Bachelors,13,Divorced,Protective-serv,White,Male,44,<=50K
35,State-gov,Assoc-voc,11,Divorced,Other-service,White,Male,23,<=50K
61,Private,HS-grad,9,Divorced,Tech-support,White,Male,22,<=50K
39,Private,Masters,14,Divorced,Other-service,Black,Female,63,<=50K
26,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,White,Male,44,<=50K
51,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Black,Male,17,<=50K
46,Self-emp-not-inc,5th-6th,3,Never-married,Prof-specialty,White,Male,49,<=50K
36,Private,Bachelors,13,Married-civ-spouse,Other-service,White,Female,41,>50K
48,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,47,<=50K
37,Self-emp-not-inc,Assoc-voc,11,Never-married,Handlers-cleaners,White,Male,42,<=50K
47,Local-gov,Some-college,10,Never-married,Protective-serv,White,Male,45,<=50K
42,Private,Bachelors,13,Married-civ-spouse,Sales,White,Male,37,<=50K
19,State-gov,Masters,14,Never-married,Prof-specialty,White,Male,38,<=50K
50,Private,HS-grad,9,Never-married,Protective-serv,White,Female,38,<=50K
40,State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Black,Male,60,>50K
21,Private,Bachelors,13,Never-married,Exec-managerial,White,Female,62,<=50K
28,Private,Bachelors,13,Married-spouse-absent,Craft-repair,White,Female,44,<=50K
68,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,White,Male,36,<=50K
36,Private,Some-college,10,Never-married,Sales,Black,Male,20,<=50K
34,Private,Assoc-voc,11,Never-married,Prof-specialty,White,Male,57,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Black,Male,42,>50K
67,Private,Some-college,10,Never-married,Adm-clerical,White,Female,16,>50K
22,Private,HS-grad,9,Divorced,Sales,White,Female,45,>50K
60,Local-gov,Bachelors,13,Divorced,Prof-specialty,White,Female,42,<=50K
24,Private,10th,6,Married-civ-spouse,Other-service,Black,Female,42,>50K
64,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Adm-clerical,Black,Female,56,<=50K
70,Private,HS-grad,9,Never-married,Exec-managerial,Asian-Pac-Islander,Female,44,<=50K
26,Private,Some-college,10,Never-married,Prof-specialty,White,Male,43,<=50K
17,Private,9th,5,Divorced,Transport-moving,White,Male,38,>50K
44,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,63,>50K
39,Federal-gov,HS-grad,9,Never-married,Adm-clerical,White,Male,42,<=50K
27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,20,>50K
24,Private,HS-grad,9,Never-married,Machine-op-inspct,White,Female,46,<=50K
24,Private,11th,7,Never-married,Other-service,White,Female,43,<=50K
55,Private,Masters,14,Separated,Prof-specialty,White,Male,41,>50K
39,Local-gov,Bachelors,13,Divorced,Other-service,Black,Male,38,<=50K
40,Private,HS-grad,9,Divorced,Adm-clerical,White,Female,42,<=50K
40,Private,Prof-school,15,Never-married,Machine-op-inspct,White,Male,44,<=50K
34,Private,Bachelors,13,Never-married,Exec-managerial,White,Male,38,<=50K
46,Private,7th-8th,4,Married-civ-spouse,Protective-serv,White,Female,34,<=50K
25,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Female,38,<=50K
18,Private,HS-grad,9,Never-married,Craft-repair,White,Male,38,>50K
26,Federal-gov,Assoc-voc,11,Never-married,Handlers-cleaners,White,Female,50,>50K
33,Private,HS-grad,9,Never-married,Handlers-cleaners,White,Female,44,>50K
32,Local-gov,10th,6,Divorced,Prof-specialty,White,Female,48,<=50K
18,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Black,Male,60,<=50K
33,Private,11th,7,Never-married,Adm-clerical,White,Male,35,<=50K
30,Local-gov,HS-grad,9,Never-married,Tech-support,White,Male,19,>50K
