row_id,dataset,train_size,seed,method,source,primary_method,is_refill,refill_attempt
86,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
87,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
88,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
89,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
90,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
91,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
92,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
93,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
94,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
95,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
96,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
97,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
98,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
99,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
100,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
101,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
102,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
103,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
104,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
105,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
106,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
107,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
108,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
109,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
110,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
111,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
112,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
113,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
114,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
115,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
116,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
117,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
118,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
119,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
120,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
121,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
122,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
123,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
124,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
125,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
126,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
127,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
128,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
129,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
130,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
131,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
132,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
133,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
134,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
135,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
136,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
137,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
138,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
139,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
140,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
141,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
142,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
143,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
144,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
145,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
146,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
147,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
148,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
149,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
150,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
151,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
152,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
153,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
154,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
155,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
156,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
157,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
158,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
159,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
160,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
161,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
162,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
163,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
164,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
165,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
166,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
167,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
168,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
169,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
170,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
171,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
172,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
173,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
174,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
175,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
176,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
177,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
178,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
179,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
180,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
181,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
182,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
183,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
184,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
185,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
186,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
187,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
188,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
189,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
190,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
191,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
192,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
193,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
194,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
195,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
196,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
197,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
198,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
199,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
200,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
201,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
202,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
203,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
204,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
205,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
206,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
207,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
208,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
209,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
210,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
211,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
212,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
213,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
214,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
215,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
216,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
217,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
218,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
219,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
220,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
221,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
222,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
223,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
224,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
225,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
226,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
227,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
228,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
229,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
230,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
231,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
232,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
233,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
234,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
235,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
236,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
237,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
238,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
239,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
240,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
241,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
242,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
243,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
244,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
245,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
246,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
247,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
248,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
249,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
250,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
251,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
252,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
253,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
254,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
255,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
256,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
257,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
258,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
259,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
260,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
261,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
262,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
263,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
264,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
265,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
266,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
267,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
268,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
269,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
270,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
271,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
272,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
273,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
274,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
275,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
276,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
277,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
278,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
279,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
280,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
281,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
282,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
283,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
284,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
285,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
286,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
287,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
288,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
289,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
290,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
291,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
292,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
293,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
294,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
295,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
296,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
297,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
298,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
299,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
300,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
301,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
302,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
303,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
304,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
305,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
306,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
307,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
308,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
309,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
310,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
311,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
312,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
313,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
314,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
315,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
316,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
317,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
318,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
319,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
320,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
321,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
322,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
323,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
324,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
325,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
326,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
327,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
328,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
329,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
330,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
331,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
332,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
333,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
334,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
335,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
336,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
337,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
338,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
339,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
340,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
341,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
342,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
343,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
344,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
345,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
346,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
347,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
348,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
349,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
350,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
351,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
352,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
353,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
354,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
355,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
356,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
357,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
358,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
359,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
360,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
361,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
362,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
363,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
364,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
365,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
366,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
367,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
368,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
369,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
370,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
371,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
372,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
373,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
374,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
375,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
376,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
377,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
378,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
379,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
380,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
381,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
382,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
383,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
384,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
385,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
386,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
387,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
388,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
389,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
390,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
391,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
392,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
393,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
394,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
395,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
396,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
397,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
398,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
399,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
400,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
401,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
402,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
403,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
404,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
405,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
406,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
407,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
408,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
409,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
410,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
411,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
412,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
413,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
414,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
415,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
416,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
417,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
418,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
419,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
420,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
421,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
422,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
423,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
424,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
425,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
426,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
427,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
428,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
429,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
430,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
431,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
432,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
433,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
434,adult,500,2025,fallback_only,fallback_only,fallback_only,True,1
