row_id,dataset,train_size,seed,method,source,primary_method,is_refill,refill_attempt
32,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
33,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
34,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
35,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
36,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
37,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
38,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
39,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
40,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
41,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
42,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
43,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
44,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
45,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
46,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
47,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
48,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
49,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
50,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
51,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
52,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
53,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
54,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
55,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
56,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
57,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
58,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
59,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
60,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
61,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
62,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
63,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
64,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
65,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
66,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
67,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
68,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
69,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
70,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
71,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
72,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
73,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
74,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
75,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
76,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
77,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
78,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
79,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
80,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
81,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
82,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
83,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
84,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
85,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
86,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
87,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
88,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
89,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
90,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
91,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
92,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
93,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
94,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
95,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
96,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
97,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
98,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
99,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
100,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
101,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
102,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
103,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
104,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
105,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
106,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
107,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
108,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
109,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
110,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
111,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
112,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
113,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
114,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
115,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
116,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
117,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
118,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
119,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
120,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
121,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
122,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
123,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
124,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
125,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
126,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
127,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
128,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
129,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
130,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
131,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
132,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
133,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
134,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
135,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
136,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
137,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
138,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
139,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
140,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
141,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
142,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
143,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
144,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
145,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
146,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
147,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
148,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
149,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
150,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
151,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
152,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
153,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
154,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
155,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
156,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
157,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
158,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
159,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
160,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
161,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
162,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
163,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
164,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
165,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
166,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
167,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
168,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
169,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
170,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
171,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
172,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
173,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
174,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
175,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
176,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
177,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
178,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
179,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
180,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
181,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
182,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
183,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
184,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
185,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
186,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
187,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
188,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
189,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
190,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
191,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
192,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
193,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
194,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
195,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
196,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
197,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
198,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
199,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
200,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
201,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
202,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
203,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
204,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
205,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
206,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
207,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
208,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
209,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
210,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
211,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
212,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
213,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
214,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
215,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
216,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
217,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
218,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
219,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
220,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
221,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
222,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
223,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
224,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
225,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
226,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
227,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
228,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
229,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
230,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
231,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
232,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
233,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
234,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
235,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
236,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
237,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
238,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
239,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
240,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
241,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
242,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
243,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
244,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
245,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
246,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
247,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
248,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
249,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
250,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
251,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
252,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
253,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
254,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
255,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
256,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
257,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
258,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
259,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
260,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
261,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
262,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
263,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
264,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
265,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
266,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
267,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
268,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
269,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
270,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
271,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
272,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
273,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
274,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
275,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
276,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
277,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
278,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
279,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
280,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
281,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
282,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
283,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
284,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
285,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
286,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
287,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
288,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
289,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
290,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
291,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
292,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
293,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
294,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
295,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
296,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
297,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
298,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
299,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
300,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
301,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
302,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
303,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
304,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
305,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
306,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
307,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
308,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
309,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
310,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
311,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
312,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
313,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
314,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
315,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
316,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
317,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
318,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
319,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
320,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
321,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
322,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
323,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
324,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
325,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
326,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
327,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
328,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
329,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
330,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
331,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
332,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
333,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
334,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
335,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
336,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
337,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
338,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
339,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
340,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
341,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
342,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
343,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
344,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
345,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
346,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
347,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
348,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
349,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
350,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
351,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
352,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
353,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
354,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
355,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
356,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
357,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
358,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
359,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
360,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
361,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
362,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
363,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
364,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
365,adult,100,2025,ctgan_strong,ctgan_strong,ctgan_strong,False,0
